报告日期,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,2006-09-30,2006-06-30,2006-03-31,2005-12-31,2004-12-31,2003-12-31,
总负债(万元),216572,181741,164664,169050,182493,202717,228122,211999,216996,190753,185045,187062,166782,151863,147883,133696,147112,146011,119109,123072,105120,104917,100209,71706,64641,72459,60814,40314,39508,44792,27046,21235,18309,13998,13445,11278,12081,--,--,10465,6795,4639,
流动负债(万元),148223,116938,99791,94055,107431,125677,150254,144498,137154,114293,108780,171380,151672,146704,142654,127375,135973,134904,108663,112593,93907,93672,84477,53941,44373,49373,48788,37204,35679,41678,23035,18645,16679,11930,10989,8820,9861,--,--,8396,6153,4354,
股东权益不含少数股东权益(万元),485054,183106,179911,178869,192875,196996,205854,205661,209457,212605,213449,212014,214685,209386,200644,195219,190168,180456,164655,158230,149637,141086,135554,130305,124765,68712,65332,64511,60676,56199,53864,51808,49408,46364,44753,14815,13047,--,--,11149,6251,5144,
净资产收益率加权(%),5.19,1.48,0.58,-13.41,-6.52,-3.8,0.09,3.64,3.83,3.67,0.05,5.65,8.66,5.44,2.04,16.45,12.59,7.53,3.98,18.51,13,7.06,3.95,20.02,--,10.15,0,22.4,0,8.7,0,20.58,0,9.43,--,40.82,28.58,--,--,43.54,19.8,17.63,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
