报告日期,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2006-12-31,2006-09-30,2005-12-31,2004-12-31,
基本每股收益(元),0.07,0.02,0.01,0.24,0.18,0.06,0.02,0.25,0.21,0.07,0.03,0.2,0.22,0.13,0.06,0.34,0.22,0.15,0.11,0.42,0.21,0.09,0.01,0.31,0.3,0.26,0.2,0.75,0.44,0.25,0.07,0.66,0.4,0.16,0.56,0.32,0.18,0.09,
每股净资产(元),--,--,--,--,--,--,--,--,--,--,--,--,2.62,2.64,2.56,2.5,2.38,2.31,3.57,3.46,3.33,3.21,3.23,3.22,3.21,3.17,4.77,4.57,4.24,4.07,4.14,4.06,1.6,1.36,1.2,--,0.54,0.38,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,--,--,--,--,--,--,--,-0.33,-0.44,-0.3,0.15,0.46,-0.06,-0.78,-0.21,-0.32,-0.08,-0.28,-0.71,-1.23,-0.92,-1,0.4,-1.3,-0.94,-0.82,0.4,-0.16,-0.08,0.44,0.17,-0.05,0.19,
主营业务收入(万元),50444,32001,14361,96642,50779,31446,13176,79043,44412,25615,10915,58488,40459,25163,11900,67748,45649,29728,11400,52460,27450,15603,7055,54734,41821,29492,15788,41465,25035,16509,5254,24717,15277,8355,17431,10070,8338,5889,
主营业务利润(万元),18241,11030,4408,27439,16451,9306,4053,25124,17118,9098,3998,20524,14996,9136,4303,22993,15008,9617,4138,19226,10926,6504,2591,15510,11042,8272,3677,15068,8863,5890,1918,9322,5674,2946,6452,4305,2505,1358,
营业利润(万元),2512,530,257,6770,4605,1654,704,5535,4384,1192,417,3647,4340,2449,1163,7800,5341,3753,1736,6067,2967,1202,69,4031,3694,3255,1912,6838,4211,2415,752,5041,3226,1435,4253,2760,1178,519,
投资收益(万元),-43,-45,-12,554,595,595,--,-59,--,--,--,-3,28,28,--,9,9,--,--,-1,--,--,--,0,--,--,--,--,--,--,0,--,--,--,-12,--,-3,-2,
营业外收支净额(万元),756,573,138,730,567,192,47,778,569,401,287,1166,724,714,370,589,95,-23,-22,264,45,23,46,594,743,596,99,650,--,--,--,--,--,8,0,-6,28,-0,
利润总额(万元),3268,1103,395,7500,5172,1846,751,6313,4953,1593,704,4813,5064,3163,1534,8389,5436,3731,1715,6331,3012,1225,115,4624,4437,3851,2011,7488,4388,2615,770,5151,3236,1443,4260,2754,1206,519,
净利润(万元),3083,997,343,6268,4676,1601,637,5511,4501,1456,584,4225,4507,2804,1292,7151,4609,3090,1473,5488,2702,1191,122,4065,3890,3354,1759,6586,3872,2214,649,4337,2618,1027,3290,2078,1054,548,
净利润(扣除非经常性损益后)(万元),2713,755,330,5575,4034,1037,624,5331,4017,1115,353,3234,--,2198,--,6650,--,3109,--,5269,--,1168,--,3561,--,2458,0,5645,0,2052,--,3852,2587,1008,3292,2034,945,492,
经营活动产生的现金流量净额(万元),-24529,-23553,-15110,8807,-8974,-20966,-12731,-14428,-12073,-11771,-6791,3281,-7016,-9282,-6339,3246,9591,-1181,-10176,-2697,-4255,-1002,-3684,-9364,-16104,-12009,-8736,3464,-11360,-8254,-7171,3466,-1053,-495,2885,--,-314,1260,
现金及现金等价物净增加额(万元),-14693,-8250,-14836,7654,20170,6550,-11589,13667,-10578,-11381,-9742,-632,-10644,-10975,-12839,7341,-1361,637,-5552,-9072,-10785,-5559,-80,-10304,-17108,-13523,-16881,-454,-18181,-14887,-10517,24465,-3285,-2794,3566,--,-1019,1175,
总资产(万元),245976,242493,212740,193687,192906,181593,157850,165868,128170,114401,109759,113408,107683,101755,95498,106568,106793,118843,94292,91751,78211,71298,74209,72675,68996,68803,57598,64191,50256,45410,44499,50912,19093,18174,13919,--,7766,5656,
流动资产(万元),162564,165321,146127,138911,147621,140483,114773,122852,85081,75688,71021,75828,77801,73667,66886,77813,77816,90516,66117,63690,52833,50021,54448,54485,52364,54505,44856,52953,42551,38115,38611,45290,13739,12825,12344,--,6624,5102,
总负债(万元),128471,127280,96801,81006,81885,73646,49170,57824,70645,58871,55100,59333,52948,46624,41879,54237,57002,70558,47621,46551,34575,29122,31784,30284,26758,27067,15699,24064,13062,9856,8324,15386,8630,8402,5426,--,4112,3123,
流动负债(万元),122036,119654,88698,71454,76606,68320,43801,53313,68457,56711,52821,57540,51943,45623,40848,53706,56116,69873,46987,46019,33836,28383,31045,29630,26407,26616,15419,23804,12711,9525,7994,15055,8498,8271,5395,--,4067,3031,
股东权益不含少数股东权益(万元),115110,112777,113485,112896,111233,108158,108891,108254,57730,55735,54864,54279,54931,55325,53814,52522,49980,48461,46844,45371,43633,42121,42364,42242,42063,41527,41685,39926,37033,35554,36175,35526,10463,8872,7845,--,3546,2492,
净资产收益率加权(%),2.71,0.88,0.3,5.67,4.25,1.47,0.59,8.53,7.99,2.65,1.07,7.89,8.3,5.2,2.43,14.61,9.67,6.59,3.14,12.49,6.2,2.82,0.29,9.89,--,8.23,0,17.63,0,6.1,--,43.31,0,12.28,62.21,--,34.9,24.68,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
