报告日期,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,2006-09-30,2006-06-30,2006-03-31,2005-12-31,2005-09-30,2005-06-30,2005-03-31,2004-12-31,2004-09-30,2004-06-30,2003-12-31,2002-12-31,2001-12-31,
基本每股收益(元),0.28,0.19,0.07,0.27,0.23,0.14,0.07,0.24,0.21,0.12,0.05,0.17,0.13,0.09,0.04,0.15,0.11,0.07,0.03,0.11,0.11,0.06,0.03,0.1,0.06,0.02,0.01,-0.62,0.04,0.06,0.04,0.53,0.2,0.12,0.06,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
每股净资产(元),--,--,--,--,--,--,--,--,--,--,2.79,--,2.69,2.65,2.6,2.56,2.52,2.48,2.45,2.42,2.42,2.37,2.34,2.31,2.28,2.23,2.22,2.21,2.88,2.9,2.88,5.73,3.72,3.64,3.7,3.61,3.46,3.4,3.47,3.37,3.27,3.22,3.31,3.27,3.16,1.76,1.93,0,0,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,--,--,--,--,--,-0.22,--,0.31,0.31,0.29,0.32,-0.22,-0.11,-0.44,0.14,0.02,0.01,0,0.35,0.34,0.37,0.35,1.94,0.97,0.64,-0.12,-4.82,-4.02,-1.2,-0.92,0.49,0,--,0,0.13,0,0,0,-0.03,0,0,0.05,0.76,0,
主营业务收入(万元),435030,304295,145337,574802,434991,282992,135852,522367,371570,258743,121895,472737,346292,230050,116614,407476,321398,222292,118686,325500,248915,166767,90251,268334,198978,122232,62462,314971,270599,186341,103599,262733,183277,111404,45687,182204,120589,72986,32211,136741,92720,58183,26227,99910,66567,37749,68484,58215,53389,
主营业务利润(万元),55557,36597,15480,75276,52241,32563,15927,66998,46176,29341,13588,67800,42401,28024,13702,50557,35810,21620,10210,45035,28648,18408,8485,38551,23880,14235,6700,23671,28995,21165,10714,37440,21408,12713,--,27428,17647,11135,5066,22011,14621,9591,4130,19333,12790,7746,16831,16066,15630,
营业利润(万元),18226,12427,4597,16324,14362,8392,4047,13303,11964,6871,2399,11760,7545,5397,2213,7325,5538,3736,1870,6940,5879,3333,1680,4909,3552,1213,383,-29126,2514,3968,2533,14212,5317,3018,1446,7768,3838,2165,1057,6438,3357,2037,951,6185,3366,1567,5943,6036,5292,
投资收益(万元),163,191,111,381,298,21,-9,345,270,136,--,65,65,--,--,50,50,--,--,25,25,--,0,25,25,--,--,18,18,--,--,15,15,--,0,0,0,--,0,0,0,0,0,-99,-56,-56,-177,-158,-129,
营业外收支净额(万元),-114,19,-2,1723,1512,1278,522,1732,406,394,400,-1626,-357,-330,20,1053,559,400,174,119,85,15,-18,166,89,74,5,--,--,--,--,--,--,--,--,-77,0,--,0,-20,0,0,0,-68,0,0,-41,0,0,
利润总额(万元),18112,12446,4595,18047,15875,9670,4569,15035,12370,7265,2799,10133,7188,5067,2233,8379,6097,4136,2044,7059,5963,3348,1662,5075,3641,1287,388,-28395,3166,4008,2552,14266,5345,3046,1453,7690,3742,2087,1007,6418,3329,2019,955,6019,3295,1502,5725,5858,5383,
净利润(万元),14687,9976,3817,14435,12270,7289,3843,11636,9751,5382,2267,7781,5953,4208,1891,6938,4941,3124,1528,4873,4981,2706,1452,4439,2874,846,317,-28731,1966,2866,1925,11617,4462,2586,1215,6139,3057,1728,821,5323,2866,1763,828,4914,2545,1042,3951,3943,3473,
净利润(扣除非经常性损益后)(万元),14784,9960,3819,12998,11011,6229,3425,10030,9406,5047,--,9104,--,4482,--,6047,--,2784,--,4783,--,2694,0,4278,--,772,0,-29460,0,2897,0,11575,0,2559,--,6218,0,1795,0,5340,0,1778,0,5133,0,1050,0,0,0,
经营活动产生的现金流量净额(万元),34254,17328,-6288,32871,16032,14738,-367,8515,4673,-11703,-10154,30794,14216,14354,13216,14685,-10355,-4908,-20204,6558,998,300,-4950,16191,15652,17038,15993,89323,44860,29595,-5329,-111073,-87545,-26057,-20087,10642,-3942,-19126,-10195,2866,-9370,-9377,-13276,-746,-15653,-5273,671,0,0,
现金及现金等价物净增加额(万元),-6465,-21684,-9313,4520,-7395,-639,-17307,7929,43042,-16330,-8318,-2438,-11534,-13512,-8446,24873,13347,20662,2998,-9624,-4440,5830,50,-12712,-9816,12875,9547,11085,-6365,13559,-4168,7011,3856,-3887,-1738,-3108,-997,860,-10561,-15664,-23692,-331,-3887,28243,16886,-2220,-1053,0,0,
总资产(万元),428078,418339,427400,434381,422039,416143,397002,413632,419592,350832,348219,342335,333748,320703,304608,328024,309698,300982,311557,300338,286306,283901,281808,284290,256474,272814,262690,259975,305636,338187,332610,321410,310887,216491,201132,175300,174300,179345,150614,142784,138735,153539,145902,130653,126089,98615,87596,72370,70078,
流动资产(万元),226315,216715,226783,237843,233038,229864,215564,234441,248731,194420,193099,190266,181685,175588,171985,203043,190101,182541,193926,184806,170821,168558,169416,171119,142455,158307,148974,145849,190847,226938,223606,217379,210153,130142,119079,99469,104769,114233,91677,88045,86542,102253,101609,90189,88077,62488,51045,44661,42021,
总负债(万元),209063,203979,217006,225500,215221,216781,196723,217908,225587,220577,218459,214729,208158,196821,183001,208283,191510,184625,196803,187114,172968,172863,172023,175958,149685,169092,160199,157806,172758,204412,199786,189213,229730,137161,120344,96641,98715,105092,74801,69294,67296,83204,73780,59361,57222,74365,54571,40704,37079,
流动负债(万元),87107,81991,94978,143468,132358,134468,114410,135305,145140,141986,140480,136350,152099,191061,177242,208003,191200,184315,196493,186804,172628,172523,171683,175618,149236,168645,159808,157414,172254,203901,199278,188814,223705,131136,114320,90817,86115,92503,64811,58592,58085,72094,69058,54640,52360,64511,44762,40571,29668,
