报告日期,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,2006-09-30,2006-06-30,2006-03-31,2005-12-31,2005-09-30,2005-06-30,2005-03-31,2004-12-31,2004-09-30,2004-06-30,2004-03-31,2003-12-31,2003-09-30,2003-06-30,2003-03-31,2002-12-31,2002-09-30,2002-06-30,2002-03-31,2001-12-31,2001-06-30,2000-12-31,2000-06-30,1999-12-31,1999-06-30,1998-12-31,1998-06-30,1997-12-31,1997-06-30,1996-12-31,1996-06-30,1995-12-31,1995-06-30,1994-12-31,1994-06-30,1993-12-31,
基本每股收益(元),0.01,-0.01,-0.01,-0.51,-0.15,-0.11,-0.01,0.02,-0.02,-0.04,0,0.02,0.02,-0.05,-0.02,0.02,0.03,-0.09,-0.04,0.28,0.13,0.15,0.06,0.22,-0.05,-0.03,-0.01,1.7,-0.05,-0.04,-0.02,0.18,0.28,0.17,0.22,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
每股净资产(元),--,--,--,--,--,--,--,--,--,--,--,--,1.63,1.56,1.58,1.61,1.61,1.49,1.54,1.58,1.42,1.45,1.36,1.3,1.03,0.7,0.76,0.77,-0.99,-0.97,-0.95,-0.93,-0.86,0.17,-0.4,-1.01,0.65,0.75,0.78,0.81,1.32,1.35,1.37,1.37,1.46,1.46,1.45,1.44,1.4,1.39,1.36,1.34,1.2,1.18,1.15,1.17,1.19,1.17,1.13,1.1,1.71,1.73,1.97,2.15,2.08,2.04,2.23,2.16,2.49,2.35,--,--,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,--,--,--,--,--,--,--,0.03,-0.04,-0.02,-0.93,0.02,0.36,0.04,-0.73,-0.83,-0.63,-0.77,0.21,-0.74,-0.84,-0.31,0.25,-0,-0,-0,0,0,0,0,-0.01,0,--,--,-0.05,0,0,0,0.04,0,0,0,-0.99,0,0.02,0,0.78,0,-0.03,--,0.14,0.06,-0,0.01,0.08,--,0.08,--,--,--,--,--,--,--,--,--,--,
主营业务收入(万元),16053,9726,5531,21319,7775,5247,4083,16844,7604,2894,1411,20624,7865,1735,933,9904,9077,1917,908,30129,12949,11703,4606,11004,0,0,0,0,0,--,0,178,178,177,111,5,5,5,2,3475,2999,2367,1734,6454,5457,4601,2496,49989,39175,25809,4469,16103,8103,1488,188,3280,1029,5866,3359,10548,6700,16940,4953,18942,7967,16666,6497,17124,7945,13669,5467,10290,
主营业务利润(万元),2025,1027,411,-2211,-397,-425,262,2833,901,189,234,3365,1637,222,133,2422,2082,-45,-4,7002,3952,3663,1502,3275,0,0,0,0,-45,-30,-15,36,51,67,14,0,0,--,2,281,278,273,171,578,478,411,201,1428,907,727,232,1005,357,-1,-16,273,68,432,356,1305,738,1716,607,564,210,829,282,1506,765,2211,823,2971,
营业利润(万元),828,361,138,-5081,-1326,-968,6,1189,56,-431,56,1144,589,-465,-222,555,674,-957,-425,4976,2567,2858,1135,2477,-462,-264,-119,-840,-469,-327,-159,-1381,-1256,-2219,-268,-16468,-1419,-529,-238,-5033,-392,-147,5,-693,135,262,118,964,512,483,145,1115,472,25,-207,79,-271,-195,-68,-2724,-79,-1514,-116,785,0,1192,0,1851,0,2266,837,2473,
投资收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,0,0,0,--,--,0,0,0,0,60,0,0,0,0,0,0,0,0,-123,0,0,269,269,376,376,-934,0,-62,206,426,54,35,138,243,250,560,236,136,
营业外收支净额(万元),-194,-143,-78,-692,-544,-474,5,-9,-8,-9,-0,-51,-27,-16,-7,11,1,-0,0,49,5,3,--,1057,0,0,--,19627,-0,-0,--,0,--,--,2294,-3,0,--,--,1,0,0,0,-3,0,0,0,-2,0,-1,0,-4,-2,-2,0,-94,0,9,0,-61,0,--,0,0,72,0,63,0,0,96,0,-2,
利润总额(万元),634,219,60,-5773,-1871,-1442,11,1180,48,-441,56,1093,562,-481,-228,566,675,-957,-424,5025,2572,2861,1135,3534,-462,-264,-119,18787,-469,-327,-159,1702,2510,1542,2026,-16470,-1422,-530,-238,-5032,-392,-147,5,-636,272,262,118,961,511,483,145,1111,347,23,-207,254,65,190,295,-3719,-34,-1841,138,1417,478,1319,581,2156,1088,2970,1136,2607,
净利润(万元),111,-90,-55,-4934,-1476,-1091,-86,199,-227,-336,22,208,186,-480,-235,209,266,-877,-382,2672,1198,1446,577,2156,-442,-256,-115,15420,-469,-327,-159,1614,2510,1542,2026,-16470,-1422,-530,-238,-5032,-393,-148,4,-670,232,222,100,855,434,410,123,1146,347,138,-159,650,142,414,248,-3906,-135,-2069,101,1066,320,646,426,1657,911,2422,1077,2426,
