报告日期,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,2006-09-30,2006-06-30,2006-03-31,2005-12-31,2005-09-30,2005-06-30,2005-03-31,2004-12-31,2004-09-30,2004-06-30,2004-03-31,2003-12-31,2003-09-30,2003-06-30,2003-03-31,2002-12-31,2002-09-30,2002-06-30,2002-03-31,2001-12-31,2001-09-30,2001-06-30,2000-12-31,2000-06-30,1999-12-31,1999-06-30,1998-12-31,1998-06-30,1997-12-31,1997-06-30,1996-12-31,1996-06-30,1995-12-31,1995-06-30,1994-12-31,1994-06-30,1993-12-31,1992-12-31,
基本每股收益(元),0.42,0.3,0.15,0.55,0.36,0.25,0.11,0.47,0.31,0.2,0.09,0.36,0.22,0.12,0.05,0.74,-0.03,-0.03,-0,0.6,0.73,-0.22,-0.14,-1.9,-1.22,-0.43,-0.18,-0.68,-0.45,-0.27,-0.11,0.09,-0.21,-0.14,-0.07,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
每股净资产(元),--,--,--,--,--,--,--,--,--,--,2.81,--,1.63,1.53,1.5,1.44,-0.04,-0.04,-0.01,-0.01,0.25,-1.15,-1.07,-0.93,-0.25,0.55,0.8,0.98,1.21,1.38,1.54,1.66,1.34,1.4,1.51,1.55,1.71,1.85,1.97,2.05,2.22,2.33,2.44,2.43,2.43,2.46,2.44,2.41,2.41,2.39,2.41,2.4,2.4,2.37,2.34,2.32,1.83,1.78,1.77,1.93,1.8,1.79,1.77,2.18,2.01,2.03,2.03,2.03,2.02,1.96,2.42,2.29,2.13,1.63,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,--,--,--,--,--,0.04,--,0.24,0.11,-0.02,0.54,-0.03,-0.02,-0,-0.52,1.31,0.01,0,0.24,0.18,0.13,0.03,-0.13,-0.25,-0.28,-0.3,0.69,-0.01,-0.01,0.02,0.22,0,--,0,-0.43,0,0,0,0.3,0,0,0,-0.03,0,0,0,0.02,0,-0.03,--,0,--,0.04,0.75,0.63,-0.11,-0.06,0.23,-0.01,--,--,--,--,--,--,--,--,--,--,
主营业务收入(万元),601716,389794,185402,707709,513177,338238,162324,610383,436921,281175,133484,535846,107192,68119,32491,146218,0,0,0,15431,12308,12363,5888,25763,19574,14169,5707,27852,21666,14680,7110,29901,22193,12861,5363,19331,13691,8479,3384,27878,26396,20067,9918,44309,27826,16808,8943,37850,25592,15701,6820,31050,21198,12261,4606,18353,12736,8877,22762,10226,15179,6249,6584,3255,7671,5283,7314,3238,7265,3855,8935,4149,8438,8644,
主营业务利润(万元),135108,84266,36513,137467,95201,61400,29847,115754,82559,51407,24747,94115,19588,11988,5615,29507,0,0,0,-1136,-1013,-713,-419,-443,-697,371,-441,-808,57,477,543,3311,2111,1236,349,-1137,-421,-282,-145,913,4818,4262,2847,11998,6582,4304,2143,9883,5711,3859,1030,9754,6096,3528,818,4154,2927,1894,6201,2563,3608,1340,200,385,32,1,-860,-695,-1564,-807,153,144,602,822,
营业利润(万元),36214,24952,11872,42427,29300,19830,9464,37979,25859,15708,7591,30014,12118,7209,2992,20843,-545,-504,-32,-6618,-5501,-4100,-2657,-35475,-22777,-7985,-3264,-13912,-9673,-6365,-2111,-7350,-3879,-2624,-1222,-8882,-5999,-3710,-1489,-6459,-3088,-1059,-53,3376,1364,821,267,1078,942,621,-98,2546,2334,1309,430,2088,1543,961,5219,1878,1163,442,-11,7,12,0,-741,0,-1617,0,0,330,1001,822,
投资收益(万元),810,467,-102,56,24,4,--,--,--,--,--,14,54,-86,-33,15,--,0,--,--,--,--,--,-11733,-11778,-46,--,-137,-72,-72,--,-90,1,--,0,-232,-165,4,43,-393,-223,-182,44,-346,-111,-109,16,-56,259,-26,-15,-57,0,0,0,-6,-17,-28,54,21,929,0,408,11,41,62,822,725,1704,198,1684,484,362,2,
营业外收支净额(万元),3639,2058,550,3443,1859,1596,495,586,577,480,104,1157,627,109,40,549,0,0,0,17836,19039,26,-0,-77,-59,-49,-0,1056,--,--,--,--,--,--,-3,-20,0,--,0,-26,0,0,0,0,0,-3,0,288,0,-3,6,-18,-4,-2,0,-19,0,0,10,0,24,0,0,0,0,-1,0,-1,0,-1,-7,0,-67,--,
利润总额(万元),39853,27010,12423,45871,31159,21426,9959,38565,26436,16187,7696,31171,12745,7318,3033,21392,-545,-504,-32,11218,13538,-4074,-2657,-35551,-22836,-8034,-3265,-12856,-8450,-5152,-2141,1464,-3945,-2624,-1225,-9134,-6172,-3696,-1444,-6418,-2841,-752,445,3598,1814,1273,652,2030,1805,1192,492,3162,2895,1872,446,2363,1873,1233,5783,2394,2816,439,2906,1744,50,64,52,28,77,-608,2103,809,1295,815,
净利润(万元),27034,18843,9236,34688,22615,15655,7146,28901,18843,11716,5437,20685,8641,4778,2079,15164,-545,-504,-32,11218,13538,-4074,-2657,-35361,-22688,-7912,-3186,-12633,-8275,-5089,-2104,1625,-3922,-2660,-1233,-8849,-6298,-3787,-1471,-6985,-3786,-1711,129,1323,1336,939,511,1209,1321,838,484,1992,2047,1407,297,1910,1529,1023,4659,1704,2075,287,2906,1744,48,55,47,28,71,-608,1767,688,1155,815,
