报告日期,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,2006-09-30,2006-06-30,2006-03-31,2005-12-31,2005-09-30,2005-06-30,2005-03-31,2004-12-31,2004-09-30,2004-06-30,2004-03-31,2003-12-31,2003-09-30,2003-06-30,2003-03-31,2002-12-31,2002-09-30,2002-06-30,2002-03-31,2001-12-31,2001-06-30,2000-12-31,2000-06-30,1999-12-31,1999-06-30,1998-12-31,1998-06-30,1997-12-31,1997-06-30,1996-12-31,1996-06-30,1995-12-31,1995-06-30,1994-12-31,1994-06-30,1993-12-31,1993-06-30,1992-12-31,
基本每股收益(元),0.16,0.13,0.08,0.18,0.13,0.09,0.04,0.26,0.11,0.09,0.02,0.11,0.07,0.06,0.02,0.1,0.11,0.11,0.01,0.19,0.27,0.27,0.24,0.34,0.15,0.05,0.02,0.11,0.08,0.05,0.01,0.22,0.15,0.09,0.03,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
每股净资产(元),--,--,--,--,--,--,--,--,--,--,--,0,1.53,1.52,1.48,1.46,1.47,1.47,1.37,1.38,1.47,1.46,1.45,1.49,1.29,1.2,1.16,1.14,1.1,1.08,1.04,1.03,0.95,0.89,0.83,0.8,0.8,0.81,0.77,0.76,1.01,1.04,1.04,1.04,1.02,1.03,1.02,1.02,0.78,0.72,0.67,0.66,0.28,0.31,0.35,0.43,2.09,2.36,2.41,2.31,2.48,2.34,2.21,2.08,1.87,1.87,1.89,1.84,1.87,1.95,2.56,2.36,--,--,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,--,--,--,--,--,--,0,-0.08,-0.11,-0.19,-0.08,0.03,0.07,0.02,-0.01,-0.31,-0.12,-0.11,0.57,0.19,0.14,0.02,0.2,0.06,-0.05,-0.2,0.04,0.11,0.06,0.1,0.13,0,--,0,0.15,0,0,0,-0.18,0,0,0,0.52,0,0,0,-0.16,0,0.07,--,-0.63,-0.5,0.24,0.31,0.23,--,0.15,--,--,--,--,--,--,--,--,--,--,--,--,
主营业务收入(万元),281773,182257,101075,389646,269727,174925,87196,231085,170819,113050,57466,197396,143803,95315,47343,202252,155055,110059,49412,283191,206422,115664,59556,275276,192669,118301,59079,279724,197225,129631,62544,313719,218497,139827,47900,181780,117834,71025,31626,137293,100155,62420,25093,137556,95900,61506,30055,130205,91736,56491,26923,110920,77070,47377,19637,112282,61250,116707,52048,111296,51955,114063,54435,102617,50335,110175,61204,131298,62267,151355,89356,148975,60093,86403,
主营业务利润(万元),86624,58294,32118,124725,79971,52706,26624,62942,46344,31732,16090,49926,35731,22701,11162,46909,35761,26396,10383,73946,56365,31281,16915,83050,56785,34502,18677,71955,52599,33188,16574,81953,58238,35353,--,49278,34002,21623,9605,36975,29366,18615,7773,48864,35611,23838,12016,50750,36107,23084,10867,38756,24866,15243,6868,36940,21906,42476,18071,44587,23968,49428,23434,8741,2882,7360,1465,6458,6665,18018,10338,29348,-40402,8162,
营业利润(万元),15259,13271,7513,22666,15415,9943,4325,18970,7425,5172,1748,8785,5275,4005,1362,3356,7899,7654,799,-804,4976,2630,1019,19684,10070,3674,904,6646,5847,4209,809,17001,11138,6787,1921,-2086,-3627,-2929,-1263,-17420,-4076,-2194,-2578,-560,-9,806,553,6510,4317,920,-372,-21321,-12478,-8136,-4132,-29945,-849,-6010,856,7885,6719,12359,7098,8879,0,9117,0,6972,0,19415,0,15566,0,0,
投资收益(万元),4017,3967,3438,2195,1782,1302,918,17722,5021,3083,771,6200,3215,2695,2205,844,1415,1700,652,1011,2357,2608,15,3468,11,6,2,1472,-19,-13,-4,3098,1608,1617,1627,5488,5496,5488,1798,-379,1792,1781,1766,1420,805,703,11,14439,3227,2873,1096,4769,3857,1380,136,814,2163,8082,5425,7855,1211,2826,1040,2139,-2111,-6800,120,300,135,195,164,3852,0,300,
营业外收支净额(万元),6853,541,105,1153,436,336,311,3625,1918,2004,-3,627,640,648,235,2226,204,152,72,19630,19383,19877,18671,3041,292,224,251,2192,--,--,--,862,--,--,--,231,0,--,0,4,0,0,0,22,0,0,0,-14,-127,1,42,0,-893,-786,-244,-71947,330,-202,0,68,0,--,0,0,-45,0,-94,0,0,0,-138,0,--,--,
利润总额(万元),22112,13812,7619,23819,15851,10279,4636,22595,9342,7175,1745,9412,5915,4653,1597,5582,8104,7807,872,18825,24359,22506,19690,22725,10362,3898,1155,8839,6780,4664,1072,17862,11309,6844,2075,3773,2184,2882,649,-17443,-1343,338,-163,1271,923,1580,677,21437,8194,4227,894,-16855,-9513,-7543,-4241,-100978,1693,1870,6189,18232,8249,17196,8133,13319,919,2241,1896,6572,6685,16385,10647,19515,6084,8670,
净利润(万元),11159,8753,5195,12715,8775,6124,2739,18257,7938,6093,1060,7398,4643,3811,1503,7025,7645,7348,525,13003,18955,18685,16490,19332,8349,3116,879,6567,4497,3072,652,12908,8632,5024,1859,4897,2498,2246,361,-14659,-1139,313,22,345,319,316,19,19632,6402,2950,389,-10080,-7714,-6602,-3950,-97856,1096,2318,5746,15525,6972,13790,7007,12192,468,1327,2443,6203,6069,15098,9777,17291,4292,7812,
