报告日期,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-03-31,2009-12-31,2008-12-31,
基本每股收益(元),0.2,0.12,0.05,0.25,0.22,0.15,0.05,0.35,0.26,0.13,0.04,0.23,0.19,0.12,0.08,0.61,0.52,0.43,0.19,0.9,0.13,0.61,0.37,
每股净资产(元),4.46,4.37,4.37,4.31,4.23,4.14,4.1,4.03,3.93,3.78,3.77,3.73,3.69,3.63,7.18,7.1,7.01,6.9,3.38,3.5,0,0,0,
每股经营活动产生的现金流量净额(元),-0.03,-0.21,-0.14,0.84,0.22,0.08,-0.08,0.62,0.32,0.02,-0.05,0.56,0.05,-0.05,-0.3,0.09,-0.72,-0.63,-0.87,1.1,-0.63,1.59,1.03,
主营业务收入(万元),102439,64631,29584,133219,96633,60680,28156,118302,84874,52366,24036,111096,81410,52970,25076,99129,72388,47312,22718,85400,17855,68971,65845,
主营业务利润(万元),21037,14103,6771,27538,21524,13755,6185,25042,17772,11602,5329,20179,15680,10204,4977,20504,15799,10803,5255,19794,3741,14156,8907,
营业利润(万元),3891,2970,1309,4732,4536,3111,1176,6453,4326,2946,1097,3844,3648,2530,1027,5194,4551,3618,1663,6983,774,4144,3115,
投资收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,1,--,
营业外收支净额(万元),1231,193,86,1392,922,742,191,2250,2376,353,58,1908,1099,640,97,1805,1185,811,187,1537,580,1236,352,
利润总额(万元),5122,3164,1395,6124,5458,3853,1368,8703,6702,3300,1154,5752,4747,3171,1124,6998,5736,4429,1851,8520,1354,5379,3467,
净利润(万元),4400,2609,1004,5324,4566,3188,1073,7378,5565,2723,862,4880,3970,2637,827,5744,4704,3608,1670,7090,1093,4843,2958,
净利润(扣除非经常性损益后)(万元),--,2441,--,4064,--,2517,--,5225,--,2254,--,2614,--,1731,--,4178,--,2941,1511,5812,599,3862,2576,
经营活动产生的现金流量净额(万元),-615,-4475,-3029,18070,4566,1781,-1785,13115,6693,495,-1124,11791,969,-1081,-3156,935,-7572,-6636,-6873,8721,-5002,12568,8189,
现金及现金等价物净增加额(万元),-14512,-14414,-8258,-2249,-14842,-10071,-7367,-8291,-18336,-14996,-10120,-10069,-17471,-12687,-7991,38143,30451,33370,-9683,3817,-7082,3701,2985,
总资产(万元),179190,178711,178186,175686,164748,162839,160278,156056,144591,139975,138008,142464,128246,128624,131100,128961,119487,115320,68146,70701,0,54391,38895,
流动资产(万元),63464,66028,67776,69859,61217,67957,69154,71557,63097,64386,67027,75325,68152,75351,83507,86487,82305,82572,37755,40583,0,30867,25206,
总负债(万元),77101,78682,78270,77447,70219,70338,68608,65929,56834,55432,53563,58972,45758,47563,50829,49605,41143,39578,38737,42961,0,33762,22982,
流动负债(万元),65222,69768,70487,69595,62595,63024,59861,57257,49829,48427,40558,45967,35005,39810,48076,44872,36410,34845,34004,38428,0,27979,20565,
股东权益不含少数股东权益(万元),96824,94868,94592,93030,89424,87520,86580,85198,82911,79862,79652,78816,77909,76585,75806,74999,73977,72898,26756,25232,0,18655,14251,
净资产收益率加权(%),4.6,2.76,1.07,6.05,5.21,3.66,1.25,9.02,6.88,3.4,1.09,6.35,5.19,3.46,1.1,10.67,9.97,10.5,--,32.34,0,29.33,21.44,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
