报告日期,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,2005-12-31,
基本每股收益(元),-0.02,-0.04,-0.06,0.37,0.08,0.04,0.03,0.47,0.12,0.05,0.02,0.22,0.07,0.04,0.02,0.15,0.08,0.07,0.03,0.25,0.12,0.07,0.02,0.22,0.1,0.07,0.04,0.48,0.26,0.21,0.11,0.68,0.3,0.25,0.09,0.57,--,
每股净资产(元),--,--,--,--,--,--,--,--,--,--,--,--,5.55,5.52,5.6,5.59,5.51,5.5,5.56,5.54,5.41,5.36,5.41,5.39,5.27,5.24,5.41,5.37,5.16,5.11,2.09,1.98,0,0,0,--,--,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,--,--,--,--,--,--,--,-0.44,-0.31,-0.18,0.12,0.01,-0.07,-0.11,-0.3,-0.42,-0.27,-0.14,0.19,-0.2,-0.19,-0.1,-0.14,-0.41,-0.43,-0.36,0.43,0,-0.18,-0.19,1.8,-0.33,
主营业务收入(万元),22991,14033,4340,45796,25626,15304,7002,34795,18796,11618,5244,25176,13719,7842,3285,17397,9602,5987,3005,18216,10590,6819,3012,14103,8262,4622,2139,16806,9955,7516,3399,18656,11975,7455,3504,15482,12916,
主营业务利润(万元),8149,4980,1545,18608,9338,5765,2760,12897,7244,4487,2065,8657,4999,2824,1310,6470,2912,2038,1188,7276,4178,2598,1120,5543,3213,1886,938,7330,4634,3610,1663,9131,5524,3608,1667,7627,6734,
营业利润(万元),-1048,-1185,-1380,8240,1180,595,282,4404,1192,625,299,1411,324,-60,-221,293,-738,-332,72,2629,855,729,146,1876,647,306,235,4028,2282,1785,822,5359,2739,2103,755,4490,4024,
投资收益(万元),--,--,74,75,378,284,172,274,171,64,3,69,-79,-62,-17,-19,-65,-52,-15,20,--,--,--,--,--,--,--,0,--,0,0,--,0,0,0,4,0,
营业外收支净额(万元),567,358,194,921,665,484,280,873,632,12,12,1725,780,780,445,1890,1909,1227,226,547,547,193,138,924,799,679,298,--,--,407,--,0,--,--,--,831,-25,
利润总额(万元),-482,-826,-1186,9160,1845,1079,562,5277,1823,637,311,3136,1104,720,224,2184,1171,894,298,3176,1402,922,285,2801,1446,985,533,5120,2773,2192,938,6120,2762,2106,755,5321,4000,
净利润(万元),-494,-896,-1258,8169,1772,957,319,5141,1355,518,250,2435,757,415,209,1650,862,728,273,2690,1264,801,262,2422,1134,779,457,4758,2500,1938,871,5548,2394,1848,713,4648,3480,
净利润(扣除非经常性损益后)(万元),-511,-895,-1250,7954,1637,830,162,4853,1343,508,238,1540,--,-265,--,429,--,-84,--,2684,--,801,--,2145,0,552,0,4129,0,1750,841,5478,0,1846,713,4681,3505,
经营活动产生的现金流量净额(万元),-2849,-2352,-1941,-1182,-8466,-6725,-5576,3664,-633,-2449,-1557,-3162,-4824,-3356,-1929,1317,62,-781,-1191,-3269,-4513,-2984,-1498,2043,-2184,-2104,-1088,-1478,-4406,-4642,-2922,3474,-461,-1444,-1517,5390,-988,
现金及现金等价物净增加额(万元),-6363,-2480,-1654,2119,-8606,-3732,-8511,4716,-6813,-7238,-6592,5288,646,841,-2147,2069,-2200,-2579,-1803,-4106,-5406,-3611,-2047,1136,-2633,-1753,-1138,1143,29061,29023,-4126,899,-2995,-3144,-3173,1670,-864,
总资产(万元),96755,96813,95364,96884,89598,82400,81975,83752,76758,73544,72400,74193,70612,69993,69702,71142,68349,68372,66421,65312,63465,64692,66208,66390,61729,60858,63264,63161,59798,60411,24580,25922,0,0,0,20692,22643,
流动资产(万元),72145,72684,72590,74249,68656,62290,63959,66036,60438,57146,56210,58149,55437,55085,54270,56279,54962,57229,56266,55306,55630,57468,60686,61017,57197,56304,58775,59171,57085,57863,22038,23504,--,--,--,20093,21572,
总负债(万元),21440,22278,19800,20411,20177,14296,14119,16663,14553,12162,10188,12169,10270,10031,8852,10452,8447,8600,6020,5194,4773,6471,7443,7862,4496,3983,4504,4858,3750,4924,7657,9871,--,--,--,10134,10705,
流动负债(万元),19368,20606,18251,19362,19128,13626,13449,15993,13903,11712,9738,11719,9970,9731,8552,9782,8147,8300,5720,4894,4473,6171,7143,7562,4496,3983,4504,4858,3750,4924,7657,9871,--,--,--,10134,10645,
股东权益不含少数股东权益(万元),75163,74365,75379,76249,69143,67810,67748,66963,62218,61378,62190,61985,60300,59950,60808,60658,59863,59725,60353,60118,58692,58222,58765,58528,57232,56875,58759,58302,56048,55487,16922,16051,0,0,0,10558,11307,
净资产收益率加权(%),-0.65,-1.18,-1.66,11.6,2.63,1.42,0.48,8.04,2.18,0.84,0.38,3.98,1.26,0.69,0.33,2.75,1.43,1.21,0.46,4.47,2.14,1.36,0.45,4.14,0,1.33,0,11.43,0,6.57,0,41.7,0,0,0,37.88,36.3,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
