报告日期,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2008-12-31,2007-12-31,2006-12-31,
基本每股收益(元),0.14,0.07,0.04,0.15,0.15,0.1,0.06,0.04,0.06,0.05,0.02,0.12,0.1,0.06,0.04,0.24,0.21,0.12,0.05,0.3,0.23,0.14,0.04,0.79,0.6,0.79,0.78,0.32,
每股净资产(元),6.27,6.2,6.27,6.23,6.23,6.17,6.14,6.08,6.09,6.09,6.16,6.13,6.12,6.07,12.17,12.13,12.09,12.01,12.12,12.07,12,11.91,12.01,11.97,3.55,3.34,3.13,3.18,
每股经营活动产生的现金流量净额(元),0.08,0.14,-0.04,0,0.02,0.18,0.08,0.18,0,0.09,0.06,0.04,0.13,0.06,0.32,0.64,0.04,0.1,0.23,0.22,-0.04,0.02,0.11,0.42,0.69,0.25,0.93,0.41,
主营业务收入(万元),30621,18459,9275,21102,12399,7657,3291,23136,16675,11035,4972,20493,13749,8427,3097,23359,15443,9227,3942,22349,16186,10648,5252,27277,18876,24315,30015,27493,
主营业务利润(万元),4274,2717,1263,4693,3355,2083,967,4472,3512,2369,1120,5052,3554,2141,945,4925,3253,1629,691,3946,2896,1793,822,6464,4883,6938,6345,6526,
营业利润(万元),2017,987,533,1986,2270,1430,732,173,641,588,161,673,701,236,52,1731,1521,886,207,1618,1384,820,282,3977,3041,3589,3649,1375,
投资收益(万元),--,--,--,738,738,738,738,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,118,118,12,432,-9,
营业外收支净额(万元),252,213,94,300,112,55,211,988,749,552,275,1291,979,727,277,422,258,136,129,521,317,202,0,313,174,680,384,283,
利润总额(万元),2269,1200,627,2286,2383,1485,942,1161,1390,1139,436,1964,1679,963,329,2152,1779,1022,336,2139,1702,1022,282,4290,3215,4270,4033,1658,
净利润(万元),1865,992,518,2007,2055,1298,856,593,824,721,327,1581,1358,787,262,1631,1379,815,309,2021,1564,957,255,3969,2991,3959,3885,1577,
净利润(扣除非经常性损益后)(万元),--,853,--,1130,--,565,--,-34,--,425,--,611,--,213,--,1394,--,699,--,1728,--,750,--,3762,2829,3396,2977,1241,
经营活动产生的现金流量净额(万元),1124,1853,-585,53,301,2426,1127,2452,66,1210,753,502,1785,768,2124,4305,257,693,1542,1492,-272,160,750,2778,3450,1227,3806,1672,
现金及现金等价物净增加额(万元),-2113,-1483,-613,14707,14980,16588,15583,-1508,-7163,-2440,-569,-15270,-7748,-8660,728,-7351,-6721,-9331,-266,-5865,-6003,-4317,-1482,60667,-2128,-2301,-649,-374,
总资产(万元),87044,85781,86328,86120,85281,85610,85255,87306,87923,87874,89255,88608,89469,87929,91609,91478,87277,82831,90144,89675,86568,85991,89986,90726,25642,20475,18727,17927,
流动资产(万元),60671,59193,59562,59182,58153,58249,57769,45249,44844,44992,49615,50539,59421,58025,62736,64805,63251,60018,67804,69541,73936,74062,79421,81267,16898,15370,16888,16674,
总负债(万元),3313,2935,2620,2930,2042,3127,3214,6122,6508,6561,7001,6681,7764,6796,10332,10463,6514,2632,9212,9052,6402,6432,9776,10788,7880,3754,5964,4950,
流动负债(万元),3233,2851,2533,2839,2017,3099,3183,3737,3901,3732,3994,3456,4300,3613,6931,6813,6364,2582,2162,1502,1352,882,4126,5138,5230,3569,5429,4530,
股东权益不含少数股东权益(万元),83730,82846,83708,83190,83239,82483,82040,81184,81416,81313,82254,81927,81705,81134,81277,81015,80763,80199,80932,80623,80166,79559,80210,79938,17762,16721,12763,12977,
净资产收益率加权(%),2.23,1.19,0.62,2.44,2.5,1.59,1.05,0.73,1.01,0.88,0.4,1.91,1.67,0.97,0.32,2.03,1.71,1.01,0.38,2.52,--,1.19,--,22.38,16.42,26.85,26.04,12.33,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
