报告日期,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2010-12-31,2009-12-31,2008-12-31,
基本每股收益(元),0.26,0.23,0.09,0.41,0.61,0.46,0.21,0.94,0.68,0.5,0.23,0.97,0.74,0.56,0.28,1.08,0.82,0.84,0.62,0.22,
每股净资产(元),4.81,4.79,4.85,4.76,9.4,9.25,9.2,8.98,8.73,8.54,8.58,8.34,8.11,8.22,7.95,3.56,3.3,2.83,1.32,1.04,
每股经营活动产生的现金流量净额(元),0.42,0.25,0.05,0.33,0.33,0.16,0.01,0.35,0.17,0.15,0.01,0.89,0.65,0.33,0.02,0.92,0.72,0.37,-0.04,-0.15,
主营业务收入(万元),30918,22885,11164,43070,31209,21604,10080,43407,30978,21140,11169,39211,28608,19697,10022,36687,27541,29114,18190,4905,
主营业务利润(万元),9415,7053,3256,13014,9810,7011,3290,14537,10505,7218,3852,13861,10122,6997,3547,13040,9873,10391,6048,1190,
营业利润(万元),5405,5041,1976,8777,6637,5037,2407,10426,7693,5487,2739,9763,7178,4981,2320,8879,6651,6209,3548,687,
投资收益(万元),450,450,--,1083,392,302,156,82,--,--,--,--,--,--,--,--,--,--,--,--,
营业外收支净额(万元),488,396,150,557,495,388,106,663,433,372,13,1052,930,872,200,791,659,472,117,-1,
利润总额(万元),5892,5438,2126,9334,7132,5425,2513,11089,8126,5859,2752,10815,8109,5853,2520,9670,7310,6682,3665,687,
净利润(万元),5130,4693,1879,8222,6082,4615,2150,9393,6846,4953,2341,9117,6775,4901,2124,8130,6139,5498,3087,476,
净利润(扣除非经常性损益后)(万元),--,4017,--,6877,--,4050,--,8765,--,4636,--,8227,--,4157,--,7457,5577,5075,2955,440,
经营活动产生的现金流量净额(万元),8328,4943,997,6614,3327,1634,117,3539,1663,1487,134,8893,6467,3316,180,6934,5390,2429,-208,-315,
现金及现金等价物净增加额(万元),13489,14304,-453,-15305,-13601,-7837,-7483,-17150,-5803,-1264,-649,53678,52279,53685,49880,525,445,3129,-565,825,
总资产(万元),120971,120788,121438,120599,120279,117225,116549,112165,108001,103948,99688,96690,93639,94260,90222,36962,32107,26031,15828,3948,
流动资产(万元),80949,84817,86427,86407,86543,85103,87428,86570,85881,85005,82485,80266,81651,82307,78351,25321,22253,19845,12431,2637,
总负债(万元),15696,15916,15415,16436,17156,15509,15221,15855,14277,12147,10389,11198,10540,10071,10035,9601,6791,7186,9095,1659,
流动负债(万元),12321,13048,12626,14120,14783,13079,12735,13312,12122,10682,8914,9712,9219,8914,9668,9223,6402,6766,9095,1659,
股东权益不含少数股东权益(万元),96238,95802,96988,95109,93969,92502,91981,89831,87285,85392,85780,83439,81087,82214,79496,26709,24719,18579,6629,2215,
净资产收益率加权(%),5.37,4.88,1.96,8.9,7.12,5.04,2.36,10.9,8.04,5.83,2.77,13.36,10.61,9,7.65,35.9,28.36,47.06,75.48,59.62,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
