报告日期,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,2006-09-30,2006-06-30,2006-03-31,2005-12-31,2005-09-30,2005-06-30,2005-03-31,2004-12-31,2004-09-30,2004-06-30,2004-03-31,2003-12-31,2003-09-30,2003-06-30,2003-03-31,2002-12-31,2002-09-30,2002-06-30,2002-03-31,2001-12-31,2001-06-30,2000-12-31,1999-12-31,1998-12-31,
净利润(扣除非经常性损益后)(万元),-129959,-41729,-10639,544,4166,3967,3599,2105,-38753,-58660,--,-352040,--,-145463,--,-697,--,6714,--,8730,--,4790,--,13706,--,-38511,0,11816,0,57761,0,108726,0,43026,--,66623,0,21730,0,40064,0,36205,0,73835,0,46293,0,83800,0,42730,0,48613,32482,16574,--,47361,24153,0,--,--,
经营活动产生的现金流量净额(万元),197279,171560,84352,491148,494570,427819,210235,334443,106996,12008,120960,160714,103340,50344,65285,439867,169532,153405,97957,-91908,-53155,-62184,-78054,44814,7057,-89520,-87912,69194,80825,158034,92682,87276,86126,64941,37300,187302,132132,68832,11625,62737,61561,51914,45335,125859,106306,57855,86247,123546,116824,78197,27930,102105,0,41938,--,58208,34247,145113,--,--,
现金及现金等价物净增加额(万元),44013,54790,104087,-5613,5445,23683,-8196,-191898,-143109,-138293,37827,19572,-30627,-19156,89767,92691,-49807,15917,59541,3445,114584,87079,94821,-25686,12762,-56987,-22662,-44556,-95048,-31213,24669,91666,105249,82056,53882,33142,57435,5679,-11897,-40205,-49927,-34823,-10111,-80869,-68142,-44670,53844,25653,45208,37347,24394,33754,0,33749,--,79131,-60420,49041,--,--,
总资产(万元),3339449,3381165,3341243,3214657,3354541,3360328,3288682,3182157,3266532,3370768,3281283,3220858,3174506,3203262,3409179,3295015,3272206,3310118,3272040,3143133,3144378,3036836,2989194,2684875,2696077,2702015,2716626,2716623,2967020,2984127,2684731,2156148,2055371,1894970,1592686,1402703,1355919,1245958,1198312,1173583,1093117,1021949,932642,893975,791451,773680,806978,747615,712271,684844,669256,625126,613128,621541,616581,606853,450763,508948,492469,432160,
流动资产(万元),1444015,1480939,1426851,1282583,1444426,1438265,1332805,1213914,1279485,1368946,1304941,1272562,1258950,1301035,1541144,1479101,1550762,1642136,1632339,1528874,1550493,1448239,1399194,1085978,1070145,1070096,1110526,1104823,1374147,1394191,1106117,883528,811305,646049,517020,418700,448564,402134,393732,396777,386075,395990,405032,439200,408789,448920,508552,470165,456540,426478,408973,0,--,0,338754,0,0,0,195518,216910,
总负债(万元),2671911,2625857,2572476,2451516,2587165,2614833,2545493,2443390,2564938,2692771,2583435,2488285,2343160,2270524,2367154,2217179,2187090,2223064,2190592,2063183,2073117,1967143,1923585,1625283,1675554,1696097,1705097,1672389,1864610,1893795,1609148,1407511,1354741,1216449,910148,765028,729919,641888,593398,571114,487435,404150,330339,314655,226807,221313,242454,207368,193849,186042,191936,168118,145408,169773,176814,176911,185448,267992,271243,189777,
流动负债(万元),2247256,2178706,2104315,2098787,2278775,2301276,2216846,2094781,2199386,2301238,2163262,2046557,1841405,1769837,1727749,1563382,1590375,1616492,1536882,1416518,1411097,1330161,1364645,1149385,1190446,1234028,1194066,1221396,1420665,1469833,1159311,963944,884214,814012,636710,598590,581676,531645,483156,460871,392193,333907,280141,284459,226635,221140,242282,207196,193677,179926,185819,0,--,0,170695,0,0,0,182822,189777,
股东权益不含少数股东权益(万元),596480,684105,712490,722136,726660,725040,722998,718252,680648,657011,676691,710855,809746,910909,1020522,1055772,1062043,1063922,1058858,1056773,1053057,1051675,1048107,1046638,1007955,994009,999997,1032195,1089871,1077793,1063522,748637,700110,678000,682018,637675,626000,604070,604914,602469,605682,617799,602304,579320,564644,552367,564524,540247,518422,498802,477319,457008,467720,451768,439767,429942,265315,240956,221226,242383,
净资产收益率加权(%),-19.34,-5.59,-1.44,0.4,0.74,0.65,0.51,0.73,-5.36,-8.76,-5.65,-39.6,-26.38,-14.73,-3.4,0.36,0.95,0.68,0.2,0.66,0.61,0.48,0.14,1.23,--,-3.7,0,1.2,0,5.63,0,15.37,0,6.37,--,8.98,0,3.61,0,7.33,0,6.43,0,13.09,0,8.11,0,16.1,0,0,0,11.76,0,4.92,--,14.7,0,20.02,12.19,11.96,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
