报告日期,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2010-12-31,2009-12-31,2008-12-31,
基本每股收益(元),-0.18,-0.11,-0.07,0.02,-0.07,-0.04,-0.1,0.19,0.15,0.1,0.04,0.71,0.39,0.15,0.04,0.8,0.44,0.16,0.7,0.62,0.87,
每股净资产(元),--,--,--,--,--,--,--,--,--,--,--,--,6.19,5.93,6.14,6.1,3.2,2.92,2.77,2.26,1.82,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,--,--,--,--,--,--,--,-1.3,-0.74,-0.04,0.13,-0.77,-0.55,0.63,1.01,-0.27,
主营业务收入(万元),13927,9982,5015,48029,30195,20196,7722,60586,37835,24191,10429,64896,38422,22793,9866,51865,30936,17520,43036,36826,33363,
主营业务利润(万元),-2145,-705,-378,10757,3928,2818,305,13627,9099,5600,2250,17411,10381,5397,2128,16197,8812,4217,12245,10143,8324,
营业利润(万元),-7481,-4441,-1965,645,-2086,-1319,-1690,4053,3073,2071,583,9455,5372,2120,610,8648,4419,1690,6715,4243,4062,
投资收益(万元),51,83,100,-50,-1,--,--,--,--,--,--,--,--,--,--,-108,-69,-69,378,-186,375,
营业外收支净额(万元),-21,-136,-13,193,145,66,21,25,48,23,1,397,59,-42,-38,111,53,10,186,-77,21,
利润总额(万元),-7502,-4577,-1978,838,-1941,-1253,-1669,4079,3121,2095,584,9852,5431,2078,572,8759,4472,1700,6902,4166,4082,
净利润(万元),-7274,-4371,-1948,540,-1879,-1123,-1659,3316,2540,1708,496,8169,4482,1667,474,7239,3770,1367,6026,4096,3385,
净利润(扣除非经常性损益后)(万元),-7256,-4256,-1937,376,-2002,-1180,-1676,3306,2499,1688,496,7831,--,1702,--,7145,3725,1358,5106,3916,3156,
经营活动产生的现金流量净额(万元),-3007,463,6239,8053,1318,7921,11468,-5145,-5590,-2587,-121,-17414,-14876,-8458,-480,1466,-6639,-4684,5424,8660,-1790,
现金及现金等价物净增加额(万元),-6041,-2095,7190,-7237,-2048,5675,10432,-1028,-4344,-3817,-654,-28651,-24152,-19801,-6700,40567,-5151,-1540,1636,7365,1228,
总资产(万元),84803,88727,99699,100196,99697,101295,100625,111164,99410,96423,95404,101056,95078,87578,89998,102742,51754,48000,48254,37424,38640,
流动资产(万元),61345,64750,75686,75748,84705,85722,84460,94498,83975,80699,79385,84818,81953,74356,77170,90890,41169,38380,38716,30065,31869,
总负债(万元),16117,17106,25065,24709,26823,26748,26644,35528,24507,22458,20433,26606,24254,19698,19728,32902,24270,22895,24540,18037,24759,
流动负债(万元),16117,17106,25065,24709,26823,26748,26644,35528,24507,22458,20433,26606,24254,19698,19728,32402,23770,22395,24040,18037,23859,
股东权益不含少数股东权益(万元),67364,70276,73253,75275,72911,74572,73993,75636,74903,73965,74971,74450,70823,67880,70251,69817,27504,25100,23733,19360,12052,
净资产收益率加权(%),-10.18,-5.98,-2.62,0.72,-2.52,-1.5,-2.22,4.43,3.4,2.28,0.66,11.38,6.36,2.38,0.68,21.25,14.72,5.6,28.33,31.12,46.21,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
