报告日期,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,2006-09-30,2006-06-30,2006-03-31,2005-12-31,2005-09-30,2005-06-30,2005-03-31,2004-12-31,2004-09-30,2004-06-30,2004-03-31,2003-12-31,2003-09-30,2003-06-30,2003-03-31,2002-12-31,2002-09-30,2002-06-30,2002-03-31,2001-12-31,2001-08-31,2000-12-31,1999-12-31,1998-12-31,
基本每股收益(元),-0.03,-0.01,-0.01,-0.1,-0.05,-0.05,-0.01,0.03,0.01,0.01,0.03,-0.04,0.01,0,0.02,0.03,-0.05,-0.03,-0.01,0.02,-0.03,-0.03,-0.01,0.21,-0.08,-0.06,-0.02,-0.78,-0.3,0,0.03,-0.2,-0.06,-0.05,-0.03,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
每股净资产(元),1.81,--,1.83,--,1.89,--,1.93,--,1.92,--,1.94,--,1.95,1.95,1.97,1.95,1.86,1.88,1.9,1.91,1.86,1.86,1.88,1.89,1.62,1.64,1.68,1.7,2.19,2.49,2.51,2.48,2.62,2.64,2.66,2.65,2.53,2.56,2.59,2.62,2.89,2.92,2.98,3.02,3.03,3.04,3.01,3.02,2.98,2.95,2.94,2.91,2.81,2.77,2.74,2.72,0,1.68,1.53,--,
每股经营活动产生的现金流量净额(元),0.18,--,0.09,--,-0.01,--,0.14,--,-0.25,--,0.12,--,-0.29,0.07,0.05,-0.15,-0.25,-0.03,-0.02,0.22,0.08,0.15,0.05,-0.03,-0.04,0.04,0.05,0.15,0.12,0.19,0.07,0.28,0.3,0.16,-0.12,0.09,0,0,0,0.11,0,0,0,0.22,0,0,0,-0.67,0,0,0,-0.04,0,0.1,--,0.27,0,0,0,--,
主营业务收入(万元),4759,4312,1361,11181,7303,4702,2481,11511,4806,2032,1064,6075,3853,1423,994,13835,902,480,201,6139,1115,333,235,2308,1392,334,224,2139,823,346,134,4143,1435,606,257,3021,1437,399,113,5732,3898,1287,104,4132,666,611,516,8276,4076,1812,840,8007,3993,2506,1791,9901,3423,7437,3208,1320,
主营业务利润(万元),512,482,89,694,415,164,82,1179,544,302,203,534,254,172,184,2531,6,84,67,1629,222,56,95,435,144,76,83,297,44,60,-20,336,-47,13,--,209,126,19,-25,473,473,208,30,226,335,321,280,3135,1549,757,311,3084,1438,860,334,4649,1657,2888,1844,861,
营业利润(万元),-425,-172,-182,-1910,-776,-714,-147,-335,-500,-422,-228,-1357,-574,-564,-159,420,-822,-497,-205,298,-563,-502,-204,2389,-1224,-827,-349,-11636,-4616,-804,-434,-2604,-989,-718,-390,-910,-1345,-1039,-499,-2981,-2180,-1662,-560,-1305,-672,-496,95,1706,704,256,48,1713,735,459,153,2606,614,2185,1497,660,
投资收益(万元),--,--,--,15,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,3904,0,--,0,157,149,--,--,--,0,0,0,27,27,27,27,6,-0,0,0,1671,1226,1226,251,300,300,300,300,233,0,0,0,130,125,0,0,0,
营业外收支净额(万元),-0,0,--,135,3,-7,--,846,639,640,675,667,647,604,449,23,23,14,14,52,53,36,--,783,7,1,1,-223,--,--,--,0,-21,-21,--,166,0,0,0,-3579,0,0,0,-365,0,0,0,-418,3,3,4,1145,720,285,0,236,0,0,0,--,
利润总额(万元),-425,-172,-182,-1776,-773,-721,-147,510,138,217,447,-689,74,40,290,443,-799,-483,-191,350,-510,-467,-204,3171,-1217,-826,-349,-11859,-4379,65,440,-2806,-1010,-740,-400,87,-1280,-1003,-471,-6487,-2104,-1592,-560,59,611,788,380,1618,1007,559,352,3092,1454,744,295,2972,739,2735,1497,661,
净利润(万元),-429,-175,-182,-1508,-713,-669,-129,479,91,153,461,-561,101,55,302,508,-790,-475,-191,312,-510,-467,-204,3173,-1217,-826,-349,-11588,-4379,67,442,-3016,-949,-693,-385,134,-1214,-934,-451,-6238,-1993,-1530,-544,80,611,788,380,1615,1008,560,352,3093,1454,744,295,2972,739,2735,1497,661,
