报告日期,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,2006-09-30,2006-06-30,2006-03-31,2005-12-31,2005-09-30,2005-06-30,2005-03-31,2004-12-31,2004-09-30,2004-06-30,2004-03-31,2003-12-31,2003-09-30,2003-06-30,2003-03-31,2002-12-31,2002-09-30,2002-06-30,2002-03-31,2001-12-31,2001-09-30,2001-06-30,2000-12-31,2000-06-30,1999-12-31,1998-12-31,1997-12-31,
现金及现金等价物净增加额(万元),37781,-17320,-3118,3323,-6948,-6957,-428,21850,8811,-18036,-8113,90,-6942,7669,11100,-21174,-24294,-16905,-15773,11972,5913,-6594,1590,21246,22948,56685,2353,12937,9655,5204,3591,-2843,630,2748,4588,6293,2969,-1813,-603,-1416,-1060,942,2156,3888,3397,2351,-259,-9367,-4954,-5466,-5793,-6642,0,-3845,--,5490,--,-1050,7400,16292,4721,--,--,
总资产(万元),252411,314241,324918,316143,287617,275136,275740,281290,265210,245509,261229,274052,274788,288982,298029,291095,283241,278195,277961,298024,289056,271979,275586,267808,274643,302472,257274,254929,256878,246403,235183,235434,234347,231835,237806,226581,212880,206726,204980,207317,200348,194212,197357,189322,194666,183475,181662,177261,175844,167990,161627,167011,159848,161179,158966,163368,160354,161040,154298,154442,130054,69583,79490,
流动资产(万元),166569,115588,124561,124393,108824,104237,118098,122128,99735,69880,81394,91869,97494,107187,113484,103759,103187,102235,103189,123679,106265,89329,92993,84673,90996,123674,79249,80571,90216,84265,74201,71869,73054,74908,94499,82333,78009,73788,73257,75332,70281,71941,75349,68572,76929,69933,69619,66500,71007,69660,--,--,0,--,78005,0,79251,0,0,0,0,36592,47521,
总负债(万元),71697,179655,192565,187649,163341,153596,154744,162174,145383,138073,150183,156659,146756,153385,154686,144884,136830,134901,134888,153166,154468,136811,141591,132351,127685,153125,152181,145803,145715,136311,128812,129418,130463,129083,137714,130336,119894,114439,114435,117974,110227,104661,108672,101991,107955,97347,92595,89241,88993,81960,76952,83415,72595,75261,74562,79756,--,72329,67815,65029,75832,36227,50423,
流动负债(万元),70808,139548,158989,168885,148580,141087,145179,152313,134214,128291,140495,148309,138537,145799,149233,139437,130910,129534,126512,144773,144166,126801,128558,125305,117613,131046,141725,140869,129659,120238,116311,116852,122263,120883,128924,122069,105632,108677,108468,112007,103960,98391,102402,95711,96028,85560,80630,77245,74884,72794,--,--,0,--,64516,0,67809,0,0,0,0,29276,36478,
股东权益不含少数股东权益(万元),180701,121282,119162,115338,112502,109596,107781,107452,106828,94372,98322,105071,112474,119740,127336,130580,132562,129896,129052,129455,119262,122690,126405,128248,140039,142860,98630,102758,107135,106257,102734,102194,100272,99258,96926,93259,92987,92287,90546,89343,90121,89551,88685,87331,86711,86128,89067,88020,86852,86030,84675,83596,87253,85919,84404,83612,90141,88712,86483,89413,54222,33356,29067,
净资产收益率加权(%),9.22,4.94,3.28,6.89,4.5,1.93,0.31,2.29,1.68,-11.3,-6.56,-21.67,-16.09,-9.05,-2.52,0.66,2.4,0.34,-0.02,0.88,-7.88,-4.34,-1.4,-19.29,--,-5.75,0,3.04,0,6.14,--,5.39,0,--,--,3.77,0,2.11,0,2.84,0,2.51,0,3.49,0,0,0,4.45,0,2.87,0,5.68,4.25,0,--,7.96,--,2.54,7.66,0,0,--,--,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
