报告日期,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,2006-09-30,2006-06-30,2005-12-31,2004-12-31,2003-12-31,
基本每股收益(元),0.19,0.12,0.08,0.26,0.18,0.12,0.1,0.32,0.2,0.14,0.08,0.23,0.15,0.11,0.09,0.31,0.25,0.19,0.11,0.72,0.47,0.28,0.18,1.03,0.7,0.41,0.25,1.28,0.87,0.38,0.17,0.7,0.46,0.24,0.2,--,--,--,--,--,--,
每股净资产(元),--,--,--,--,--,--,--,--,--,--,--,--,3.35,3.32,4.22,4.13,4.12,4.06,4.19,4.04,3.74,3.54,5.27,5.09,4.75,4.44,6.42,6.16,5.75,5.25,4.38,3.26,3.98,3.77,5.59,5.28,5.08,3.65,3.27,3.23,2.84,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,--,--,--,--,--,--,--,-1.38,-1.12,-1.14,1.02,0.47,0.57,0.75,-2.01,-2.99,-2.14,0.14,0.84,0.44,0.39,-0.3,0.96,0.31,0.22,0.17,-0.72,0.29,0.27,0.65,0.44,0,0,1.14,-0.23,2.17,
主营业务收入(万元),594033,354126,190495,797362,551170,338336,182609,785780,512187,319886,168719,682480,416746,271700,142971,611210,401846,263328,124853,604497,397245,261177,131597,599136,400601,245616,104231,481650,341983,200537,96800,356337,253224,154269,82774,273766,192912,118298,231918,202362,178727,
主营业务利润(万元),39395,25179,15719,62550,34231,24801,12862,56844,36933,27099,14563,43265,30038,20427,12297,42593,28770,19965,10008,63014,41705,24957,11241,56376,37125,22477,9638,48566,29738,13882,6738,17490,13947,7987,--,12640,10209,6021,12419,11413,10176,
营业利润(万元),18303,11400,7422,24418,15038,10215,6321,19031,11646,9914,6074,12929,9538,7019,5073,18779,14554,11297,6187,42567,27936,16394,7176,41412,28286,16447,6478,33486,21603,8568,3859,13700,11094,6065,3372,8989,7404,4671,9328,8553,6260,
投资收益(万元),-637,-815,-442,3952,3164,35,--,-240,42,42,--,42,42,42,--,1795,1795,26,40,1925,-193,-27,3,373,285,550,397,-53,-73,-70,-8,34,31,31,0,-20,28,28,19,1,40,
营业外收支净额(万元),-270,-132,-96,120,69,-26,-119,1801,2036,-94,-122,698,544,579,217,671,461,177,102,682,621,416,203,120,8,125,118,1170,--,--,--,411,--,--,--,301,0,0,0,0,0,
利润总额(万元),18033,11268,7326,24538,15106,10189,6202,20832,13681,9820,5951,13627,10082,7599,5290,19450,15015,11474,6289,43249,28557,16810,7379,41532,28293,16572,6596,34656,23583,10098,3905,14111,11304,6136,3427,9352,7913,4868,9642,8776,6746,
净利润(万元),15151,9519,6037,20452,13787,9443,5568,17923,11034,7672,4589,13210,8283,6302,4022,14163,11135,8716,4783,32233,21197,12527,5325,30944,21024,12216,4988,25589,17324,7530,2841,11582,7602,4057,2230,6872,5163,3145,6094,5222,4074,
