报告日期,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-06-30,2010-12-31,2009-12-31,2008-12-31,
基本每股收益(元),0.31,0.2,0.21,0.74,0.57,0.39,0.25,0.92,0.73,0.51,0.34,1.88,1.46,1.05,0.56,1.62,0.79,1.24,0.86,0.91,
每股净资产(元),--,--,--,--,--,--,--,--,--,9.56,--,13.92,13.8,13.95,8.1,7.54,--,--,--,--,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,--,--,--,--,--,--,--,1.42,1.07,0.74,3.19,2.11,1.46,1.47,1.14,
主营业务收入(万元),175082,111887,50988,204751,138168,84924,37653,158294,110101,70816,33999,152152,110611,74039,39027,150107,76089,115236,83499,73144,
主营业务利润(万元),57865,36996,15450,65571,44661,27377,12145,47312,34566,23085,11306,54683,40802,27402,13914,50644,26022,39431,28501,31880,
营业利润(万元),31705,21608,8504,30324,24960,17193,7037,23885,19392,13842,6185,31578,24663,17213,8784,23550,12514,17999,12706,14128,
投资收益(万元),2618,1766,1082,3617,3065,2474,1038,3588,1815,1095,347,1167,666,300,109,1053,186,-463,365,121,
营业外收支净额(万元),3477,1587,543,1827,610,204,128,3263,1582,708,230,1695,1131,835,123,2116,178,1688,2118,711,
利润总额(万元),35182,23195,9047,32151,25570,17397,7165,27148,20974,14550,6415,33273,25794,18048,8907,25666,12692,19687,14824,14839,
净利润(万元),26446,17364,7254,25161,19668,13616,5637,20828,16377,11592,5092,26671,20383,14113,7050,20373,9904,15586,10831,11444,
净利润(扣除非经常性损益后)(万元),24748,16412,6991,23878,19267,13478,5543,17726,15598,11246,5020,24893,--,13406,6934,19546,--,14251,9571,--,
经营活动产生的现金流量净额(万元),1102,-7033,596,16554,12638,8293,4164,34399,14822,10599,5517,31179,21442,16110,9278,40073,26537,18360,9231,7172,
现金及现金等价物净增加额(万元),-19296,-1093,-3793,8942,-12699,-9216,-1303,-8201,-3179,2083,-11152,76908,93186,89403,-734,7358,5662,-2337,-575,-2287,
总资产(万元),651309,615277,543278,498547,447583,375017,341174,326746,326787,315827,296686,310961,316872,305431,210505,198372,178389,178208,153706,101663,
流动资产(万元),243033,247516,220726,224102,206711,178487,169857,162668,171429,172083,155197,176662,195555,186949,96251,87333,77586,81209,68632,50237,
总负债(万元),336852,314387,252860,214689,160161,108899,79009,81749,86902,81691,62666,83666,93038,83464,97155,93403,84432,94325,77622,37168,
流动负债(万元),242416,209180,146386,131742,73601,63758,59137,60572,70770,62717,45632,62342,61782,51129,50523,50194,46646,65161,49993,34973,
股东权益不含少数股东权益(万元),268744,259270,251856,244234,249654,243043,241481,224177,220665,215886,215424,209402,207731,209986,101678,94635,84175,74361,62742,51911,
净资产收益率加权(%),10.26,6.82,2.93,10.79,8.14,5.66,2.4,9.61,7.6,5.39,2.4,15.37,12.66,10.42,--,24.11,12.49,22.74,18.89,24.83,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
