报告日期,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2009-12-31,2009-09-30,2008-12-31,2007-12-31,
基本每股收益(元),0.39,0.28,0.12,0.54,0.37,0.25,0.11,0.44,0.32,0.22,0.09,0.32,0.23,0.31,0.12,0.45,0.37,0.26,0.11,0.38,0.34,0.23,0.32,0.28,0.21,0.22,
每股净资产(元),--,--,--,--,--,--,3.04,--,--,--,2.65,--,2.47,4.33,4.22,4.1,4.02,3.63,3.6,3.49,3.43,3.33,2.18,--,--,--,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,--,0.05,--,--,--,0.06,--,0.35,0.47,0.17,0.53,0.44,0.28,0.17,0.7,0.55,0.34,0.56,--,0.24,0.25,
主营业务收入(万元),373944,255144,115364,512663,402105,261408,114508,454992,353311,231794,106181,395103,310895,212002,98286,299826,215792,140714,67616,255688,187154,130919,192993,138303,134675,84988,
主营业务利润(万元),150898,103848,47800,203213,148083,98575,44580,174358,130376,88038,38033,141396,100473,69060,30648,92946,68830,47244,21789,78294,60496,39523,67657,53575,49692,34194,
营业利润(万元),116128,79947,33695,148759,109447,74157,32284,124759,93045,64765,25922,92193,68122,48531,20036,62285,49499,34561,15322,49538,41457,26580,37717,32666,24960,21972,
投资收益(万元),3972,3857,58,3566,1443,1381,88,5907,1799,1501,790,1267,149,126,56,1163,183,125,86,726,710,699,113,222,-370,242,
营业外收支净额(万元),-1240,-1333,358,1945,489,381,108,1136,1184,920,487,1306,1053,923,361,3090,2986,2801,118,380,264,322,430,92,--,676,
利润总额(万元),114888,78614,34053,150704,109935,74538,32391,125895,94229,65684,26409,93499,69175,49454,20396,65375,52485,37362,15440,49918,41722,26903,38147,32758,25351,22649,
净利润(万元),83230,57201,24546,108899,75404,50778,22248,88758,65853,45670,17961,64570,47616,34512,13908,46144,37052,26223,10996,34393,29115,18663,25295,22237,15830,13152,
净利润(扣除非经常性损益后)(万元),84668,58677,24242,107448,75031,50504,22171,85418,63698,43744,--,63650,--,33872,--,44461,--,24766,--,34773,--,18449,--,--,--,--,
经营活动产生的现金流量净额(万元),86650,31625,26562,130650,51896,32735,10094,101878,68183,27711,11983,113413,71029,53134,19666,59467,49096,28048,17329,69536,55267,34355,44782,37406,19145,14925,
现金及现金等价物净增加额(万元),98791,157617,17627,-14225,-35731,7295,-27793,5075,8027,-26520,-20392,-1313,-17741,-9452,-16278,41304,31709,-4044,860,64520,89819,156924,-12522,-10055,1480,4461,
总资产(万元),1660771,1734500,1531331,1524726,1503436,1384692,1287886,1284056,1207134,1142475,1121519,1112894,1075593,1063719,1047943,1055005,1007808,562231,538267,518469,543152,609875,444342,--,418899,257035,
流动资产(万元),395612,459600,290582,276403,306767,312134,269990,291313,289076,237692,213395,207911,198943,199958,183062,187527,180247,119549,116325,100078,143185,212297,58473,--,51764,66309,
总负债(万元),559069,640757,721291,742136,749554,658345,584993,580163,529661,487363,489669,505319,488063,491727,488911,513037,475238,173017,151916,143643,174785,252316,243819,--,243650,118570,
流动负债(万元),364567,358965,360817,414317,419990,361359,302881,327137,279245,226142,227617,230681,210022,205323,220985,295110,289728,95874,74482,65517,93212,100504,90940,--,85781,86873,
股东权益不含少数股东权益(万元),1004209,999997,718782,693504,661942,636738,617931,599722,576710,556314,538111,518978,501196,488369,476515,462091,453000,363203,359976,348980,343003,332551,174775,--,150970,114498,
净资产收益率加权(%),9.85,7.49,3.48,16.8,11.91,8.15,3.64,15.92,12.03,8.46,3.4,13.22,9.9,7.25,2.97,10.99,10,7.32,3.1,13.39,12.71,10.72,15.53,--,11,12.05,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
