报告日期,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-06-30,2009-12-31,2008-12-31,2007-12-31,
基本每股收益(元),0.22,0.17,0.1,0.4,0.32,0.24,0.12,0.44,0.26,0.19,0.09,0.34,0.3,0.21,0.1,0.41,0.32,0.22,0.1,0.5,0.27,0.41,0.28,0.68,
每股净资产(元),--,--,--,--,--,--,--,--,--,--,5.25,--,5.11,5.02,5.11,5.01,4.97,4.82,5.06,6.14,2.33,2.32,2.22,1.34,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,--,--,--,--,--,0.27,--,-0.13,-0.53,-0.49,0.15,-0.13,-0.28,-0.34,0.23,0.17,0.67,0.28,0.58,
主营业务收入(万元),780489,506334,254936,1141675,722111,489959,249616,1007324,681694,467002,244920,867874,606990,402680,187180,863035,637334,413632,177505,677077,330607,532930,614916,580559,
主营业务利润(万元),130855,88392,45637,187735,132449,91472,45646,176523,125393,84009,41681,142611,104259,68500,28361,125879,96596,63370,27211,114064,54850,90610,96366,91147,
营业利润(万元),26576,20410,12578,32935,32131,24704,11874,27556,18571,13249,5269,26910,29507,20330,9731,33519,30090,21634,10096,43220,22772,34724,21933,37273,
投资收益(万元),27013,19380,9600,35332,28129,17224,7320,17313,1584,1766,1296,2016,1898,1884,1669,1530,838,776,691,1000,900,996,607,1855,
营业外收支净额(万元),1512,770,240,8052,1470,824,183,17483,8852,6450,3753,7733,2471,1047,432,10580,4339,1929,1054,1075,185,-9,179,4455,
利润总额(万元),28089,21180,12819,40986,33601,25528,12056,45039,27423,19699,9022,34643,31977,21377,10163,44099,34429,23563,11150,44295,22958,34714,22113,41728,
净利润(万元),26922,20413,11791,38607,32076,23827,11621,42428,24553,17673,8152,32142,28692,19604,9300,39026,30623,20592,9777,38191,20224,30491,19924,35258,
净利润(扣除非经常性损益后)(万元),24797,19147,11447,34372,29242,24655,12633,39345,23962,17005,--,25112,--,18682,--,33223,--,19856,--,36595,19978,31349,20660,30624,
经营活动产生的现金流量净额(万元),28719,22932,-8544,-36805,34925,46405,2529,-52004,-2413,21284,25791,-63943,-12740,-50565,-46866,14342,-12449,-26673,-31946,17310,12410,50101,20882,37432,
现金及现金等价物净增加额(万元),46257,74423,45114,-11469,-122734,-131208,-69371,43790,47110,54996,36553,64896,141470,-5282,-32821,-231052,-162169,-181404,-152044,288302,20214,22060,45564,-18319,
总资产(万元),2546379,2344377,2248426,2084154,1882604,1839062,1678697,1757849,1515449,1542594,1475615,1404952,1315111,1105810,1037090,1078909,1054521,900146,886194,1014946,649097,585540,509087,404136,
流动资产(万元),1435916,1309843,1251872,1106208,995535,983280,828664,928183,872313,928909,881536,834302,802597,638664,593354,647783,714432,583015,599839,732156,413286,372772,324983,253186,
总负债(万元),1842629,1640637,1524987,1538297,1293688,1260180,1079444,1171843,983503,1033116,957274,894806,809204,608456,530727,582570,565039,434890,397965,537704,472868,410392,340493,314867,
流动负债(万元),1723209,1507221,1351942,1364683,917491,910413,747948,858270,710278,801229,689487,661855,587306,575415,487605,539363,469496,370435,333787,411326,373042,330601,306585,313525,
股东权益不含少数股东权益(万元),698935,699600,718983,540807,583596,573403,581792,571422,517165,491106,499731,490980,486430,477692,486112,476676,472809,458653,481447,471751,174852,174646,166788,87257,
净资产收益率加权(%),3.78,2.85,1.64,7.16,5.51,4.07,2.02,7.83,4.97,3.57,1.65,6.69,5.96,4.11,1.93,8.28,6.61,4.51,2.05,19.07,11.79,17.68,15.65,36.57,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
