报告日期,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,2006-09-30,2006-06-30,2005-12-31,2004-12-31,2003-12-31,
基本每股收益(元),0.6,0.46,0.12,1.14,0.57,0.36,0.11,1.51,0.65,0.48,0.1,1.18,0.54,0.35,0.09,1.1,0.58,0.47,0.15,1.08,0.5,0.36,0.16,1.06,0.55,0.44,0.13,0.91,0.52,0.42,0.11,1.3,0.5,0.25,0.07,--,--,--,1,--,--,
每股净资产(元),--,--,--,--,--,--,--,--,--,--,6.06,--,5.3,5.11,6.02,5.93,5.42,5.3,6.43,6.49,5.92,5.76,7.18,7.13,6.64,4.75,5.74,5.74,5.34,5.25,4.94,9.73,8.96,3.54,6.71,6.59,5.95,2.93,2.37,2.85,2.02,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,--,--,--,--,--,-0.59,--,1.54,0.23,-0.55,-1.33,-1.12,-1.39,-2.43,-4.89,-5.71,-5.1,-4.27,-0.33,1.49,1.71,0.5,-3.1,-3.33,-2.63,-2.4,-7.65,-3.98,-0.5,-1.59,-7.31,0,0,-2.09,-5.84,-2.85,
主营业务收入(万元),6339984,4234496,1330725,10905650,5221472,3399932,923467,9235552,4426860,3054424,743916,6890576,3130709,2018292,491974,4703622,2181402,1519104,360694,3589412,1728692,1124475,405497,2298661,1145108,829092,214055,1551990,669319,538133,115878,811523,390910,209883,61133,402722,235164,142565,235642,155907,62132,
主营业务利润(万元),1555970,1056339,382994,2378619,1225925,796432,206291,2017818,1012771,691403,195687,1681341,843046,567199,162782,1242604,617905,468555,128297,866442,409363,285702,100628,592612,300530,232010,68571,478571,253676,192309,36787,228464,111214,61620,--,112521,69447,45152,84770,42288,16967,
营业利润(万元),1113001,800733,240478,1898053,903560,584280,124849,1600682,700924,507222,103517,1339357,629487,449748,98730,996409,490775,393762,94160,742446,338584,244589,81510,522030,245927,200722,50431,383681,209965,164809,24005,205385,94255,50141,12491,85166,48742,32932,65668,30518,10331,
投资收益(万元),40876,34821,4783,115279,80290,45048,32706,63505,20142,16721,134,41137,20148,19868,-278,-1819,-1037,-331,-853,4200,5219,5193,78,163,141,21,0,9709,9393,9391,3949,20746,13100,8069,4030,19931,-236,-158,-39,-98,-8,
营业外收支净额(万元),10442,6725,3364,5129,3022,-2219,1293,9487,3751,2232,761,13855,8623,1976,1180,11000,3229,1899,1282,-1989,-2737,-1308,-836,15875,15788,484,-81,18648,17829,--,--,--,--,--,--,-357,0,0,-59,21,-92,
利润总额(万元),1123443,807458,243841,1903182,906582,582061,126143,1610170,704675,509454,104278,1353213,638110,451723,99910,1007409,494004,395661,95442,740457,335847,243282,80675,537905,261715,201206,50350,402328,227793,182964,42160,240309,94097,50137,12466,104740,48225,32616,65570,30441,10231,
净利润(万元),646973,494965,129301,1220032,607951,382226,81511,1074716,461190,340684,73568,843823,382052,251055,53656,653095,346654,279461,70161,491998,229072,162726,54813,351923,178663,139606,32968,223886,126727,103401,27604,148909,56228,27783,7814,65877,30510,22279,40685,18909,7003,
净利润(扣除非经常性损益后)(万元),638433,488460,126705,1201276,590685,368494,76556,1068496,458414,338924,--,834781,--,249858,--,646161,--,278449,--,492807,--,163179,--,341402,0,139241,0,210036,0,89931,--,123520,0,27786,--,66199,0,22385,40764,18894,6958,
经营活动产生的现金流量净额(万元),1969295,984933,-638503,-1045837,-1811565,-1428026,-1346079,-975411,-801723,-407999,-419281,309258,1096521,161539,-329928,-792191,-667370,-826402,-1111238,-2236990,-2610763,-2334824,-1501593,-114479,522957,545298,122367,-759047,-817569,-644771,-589555,-937580,-487609,-55170,-87637,-402186,-266321,-176382,-83685,-116701,-56930,
现金及现金等价物净增加额(万元),172473,-131327,-391876,623970,206057,514086,38946,53214,196501,219935,346924,1442742,1746645,703522,-36505,-97883,291446,-157127,-355800,390353,-154121,-267736,-135566,975815,1117697,367079,63554,84377,20504,-100778,-253711,370552,675207,80740,-1645,20612,106752,15821,45626,6027,-2670,
总资产(万元),39582388,37944711,37792370,36576564,36488866,35213027,33860928,31393985,30548408,28394024,27443093,25116862,23825677,21680329,20362958,19501457,19582820,18028512,17107417,15232797,13678895,12059559,10851886,8983072,7945483,6148403,5577157,5363216,5430262,4761778,4647302,4089466,3700614,2113948,1863541,1649605,1452115,1106380,801547,421847,185454,
流动资产(万元),37912791,36259639,36197658,35085801,35391747,34130134,32754452,30300805,29695885,27573732,26635037,24312803,23129453,20972530,19666049,18799139,19012837,17465715,16546971,14667166,13188846,11859810,10715062,8850416,7829983,6033576,5522422,5321124,5402079,4732125,4615794,4062213,3684737,2099851,1844539,1628462,1434778,1089339,791472,419124,182966,
总负债(万元),30795197,29393979,29427681,28489336,29309274,28013970,26788537,24478668,24498654,22505401,21776031,19638910,19157987,17265809,16070405,15295016,15810980,14619159,13926206,12030764,10795100,9258544,8134006,6286918,5454984,4483053,4010114,3795902,3982677,3343137,3337665,2806019,2540115,1683875,1456718,1248941,1090933,956517,681241,343378,131596,
流动负债(万元),21873580,20047422,18450667,18731349,18728553,18260318,17403849,16663456,16683322,15996662,15322732,14047113,13645175,11511889,10579862,9858594,10128720,9038238,8240135,6889667,5646314,4832761,4596190,3823362,3787770,2829795,2106425,1951472,2080774,1920149,2079286,1891020,1720703,1253341,1106631,886539,774655,669396,559890,236981,87757,
股东权益不含少数股东权益(万元),6575140,6422175,6273734,6140954,5525382,5353322,5260343,5176287,4560371,4433563,4324777,4248638,3784150,3650514,3579424,3525766,3221652,3154009,2943628,2970929,2707762,2637079,2528439,2508824,2335664,1515379,1408530,1407937,1310668,1287342,1211546,1192524,1099083,389207,369238,362679,327329,117242,95030,57044,40442,
净资产收益率加权(%),10.16,7.79,2.08,21.65,11.33,7.21,1.56,22.95,10.5,7.8,1.72,21.84,10.48,6.96,1.51,20.2,11.25,9.13,2.37,18.02,8.81,6.31,2.17,18.64,0,9.55,0,17.25,0,8.34,--,22.42,0,7.14,--,31.07,0,20.99,54.05,38.78,18.97,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
