报告日期,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,2006-09-30,2006-06-30,2006-03-31,2005-12-31,2005-09-30,2005-06-30,2005-03-31,2004-12-31,2004-09-30,2004-06-30,2004-03-31,2003-12-31,2003-09-30,2003-06-30,2003-03-31,2002-12-31,2002-09-30,2002-06-30,2002-03-31,2001-12-31,2001-06-30,2000-12-31,2000-06-30,1999-12-31,1999-06-30,1998-12-31,1998-06-30,1997-12-31,1996-12-31,1995-12-31,
基本每股收益(元),-0.3,0.01,0,0.05,0.07,0.01,0.01,-1.06,-1.07,-0.58,-0.11,0.02,-0.03,0.19,0.2,0.44,0.57,0.41,0.14,0.34,0.17,0.15,0.13,0.3,0.08,-0.1,-0.21,-2.22,0.46,0.43,0.16,0.73,0.88,0.61,0.21,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
每股净资产(元),--,--,--,--,--,--,--,--,--,--,--,--,4.89,5.08,5.09,4.87,5.11,4.81,3.62,3.32,3.3,3.28,3.25,3.11,2.95,2.74,2.63,2.84,5.52,5.68,5.4,5.25,5.56,5.78,5.37,4.44,3.95,3.79,3.33,3.15,2.88,2.72,2.71,2.64,2.48,2.51,2.46,2.44,2.32,2.26,2.25,2.23,2.27,2.26,2.23,2.23,2.27,1.88,1.94,1.82,1.88,3.2,3.14,--,--,--,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,--,--,--,--,--,--,--,3.15,1.99,0.67,1.47,1.98,1.46,-0.23,-0.27,-0.66,-1.12,-1.07,1.25,2.49,2.75,0.59,-4.1,-4.43,-5.66,-5.38,0.04,0.59,-0.31,0.68,-1.77,0,0,0,1.95,0,0,0,-1.26,0,0,0,0.44,0,0,0,-0.34,--,-0.38,0,1.01,0.34,0.36,0.34,0.03,--,-1.61,--,--,--,--,
主营业务收入(万元),4807869,2870841,1221109,6240446,4645486,2968194,1204061,5010030,2914975,1541966,725946,4082586,2996947,1847298,803534,3524330,2582368,1661289,598822,3171272,2177223,1356380,532001,1618428,993164,521470,170143,2575453,2263880,1435783,513258,3445581,2679846,1771425,945929,2806220,1976147,1166499,378406,1340358,819275,520644,197610,719385,467478,298117,125903,409129,255387,134742,53299,300282,210175,144693,45576,287246,142072,253748,112452,195783,88708,178826,74592,156372,195363,169404,
主营业务利润(万元),92865,75233,32371,220693,4780811,98023,1237930,37228,-23899,3306,745512,268103,164048,128481,77024,386397,264834,179711,70811,239784,172447,105369,57150,208648,126895,60949,4583,56779,169200,131839,53870,250801,250614,172435,93723,218190,133684,84654,27831,113755,69154,42008,17596,61804,35721,20852,8401,35708,21418,12987,6353,26185,18158,12538,4275,21788,11311,32046,15484,28308,11893,18068,9803,13122,18085,16523,
营业利润(万元),-43752,1723,402,12460,16363,4526,1848,-154837,-150127,-79660,-14181,10104,2455,28991,28425,99131,105415,73994,24466,63119,40314,29231,21667,48969,16767,-9334,-27462,-305586,80253,69235,26524,100829,156408,116215,62004,141812,93516,59613,17618,61297,35007,18155,7612,25888,13879,6937,2970,12177,5488,3438,1783,6412,4070,3342,0,7785,4975,15347,9320,15291,6905,10143,7861,13137,18101,16533,
投资收益(万元),3586,2202,439,5158,3151,2216,34,3299,1350,1350,426,14350,10923,11191,1811,5785,4752,4315,--,5389,-4079,8066,2971,902,-10042,-6378,-5182,10723,24663,9720,10681,15069,5681,3336,-1943,5348,5385,1752,814,3203,658,2017,417,368,1164,940,118,101,-83,-9,-20,-21,-16,-10,-73,278,104,760,610,36,501,0,3715,--,0,0,
营业外收支净额(万元),6744,4400,2666,8839,3628,2344,1213,16059,5571,2567,1039,17370,3908,3142,1779,13431,4681,4028,-85,4752,-331,-718,-649,-2042,24,-395,-9,-34,--,--,-270,1783,1385,768,-856,-293,0,0,0,-1272,0,0,0,-346,0,0,0,-242,-93,0,-1,-978,-285,-285,0,262,0,116,0,-1272,0,0,0,-169,0,0,
利润总额(万元),-37009,6122,3068,21299,19991,6870,3061,-138778,-144556,-77094,-13142,27474,6363,32132,30204,112562,110096,78022,24381,67871,39982,28513,21018,46927,16791,-9729,-27471,-305620,79340,68606,26254,102612,157793,116983,61148,144535,100425,61344,18428,58633,35644,18818,7428,25629,14899,7728,3088,12182,5312,3390,1762,5571,3975,3252,573,8325,5101,16223,9955,14056,7407,12448,11952,12968,17739,17716,
净利润(万元),-42745,1560,1026,7327,9283,1388,1164,-149612,-151506,-81800,-14884,2489,-4045,26780,27621,62194,80606,57449,17434,43139,21873,18766,16495,37314,10214,-12625,-26063,-279223,58317,54561,20159,92182,111019,77353,26056,120474,82052,48833,14463,49363,27862,14956,5626,23939,11483,5992,2336,9943,4254,2772,1467,4663,3379,2764,487,8325,4336,15622,8462,14056,7407,12448,10159,10178,13777,12318,
