报告日期,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,2006-09-30,2006-06-30,2006-03-31,2005-12-31,2005-09-30,2005-06-30,2005-03-31,2004-12-31,2004-09-30,2004-06-30,2004-03-31,2003-12-31,2003-09-30,2003-06-30,2003-03-31,2002-12-31,2002-09-30,2002-06-30,2002-03-31,2001-12-31,2001-06-30,2000-12-31,2000-06-30,1999-12-31,1999-06-30,1998-12-31,1998-09-30,1997-12-31,1996-12-31,1995-12-31,
基本每股收益(元),0.01,-0.02,-0.01,0.03,0.01,0.01,-0.01,0.02,-0.04,-0.02,-0.01,-0.14,0,0.01,0.02,0.06,0.09,0.08,0.02,0.01,0.03,0.05,0.02,0.15,0.02,0.02,0.01,0.03,0.12,0.08,0.05,-0.29,0.19,0.12,0.05,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
每股净资产(元),--,--,--,--,--,--,--,--,--,--,1.23,--,1.38,1.39,1.4,1.38,1.42,1.4,1.34,1.35,1.4,2.09,2.23,2.21,2.24,2.24,2.22,2.22,2.3,4.75,4.73,4.68,4.88,4.6,4.35,4.25,4.2,4.16,3.9,3.85,3.82,3.82,3.77,3.74,5.09,5.04,5.15,5.12,5.16,5.06,4.95,4.88,5.04,4.94,4.82,4.74,4.7,1.85,1.91,1.7,1.84,1.28,--,1,--,--,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,--,--,--,--,--,0,--,-0.27,-0.02,-0.02,0.08,0.14,0.04,-0.08,-0.15,-0.17,-0.17,0.02,0.28,0.01,-0.05,-0.01,-0.21,-0.06,-0.02,-0.03,0.03,0.42,0.17,0.17,0.58,0,--,0,-0.36,0,0,0,0.52,0,0,0,0.41,0,0,0,0.37,0,-0.27,--,0.51,0.12,0.56,-0.03,0.54,--,--,--,--,--,--,
主营业务收入(万元),12960,9826,3485,3090,1049,586,243,6743,6201,5586,4993,13097,12328,11517,11107,38935,37985,25927,2038,930,656,437,172,1448,911,677,437,13806,13270,15250,6226,74401,66121,48344,19792,73046,62642,41605,24527,139014,114698,85413,32177,207288,168535,109932,53661,241710,183949,110202,52322,168834,137017,80216,40609,189476,100214,139424,52192,69099,42107,79693,63782,79367,83519,64988,
主营业务利润(万元),2265,1775,915,53,251,80,51,1772,2229,2089,1660,4813,4389,4369,5067,12665,14350,10705,962,108,-19,84,12,182,263,275,-30,1008,1092,3762,420,10532,14374,10156,3717,10999,14292,11107,5636,19328,14312,10908,5020,23890,19985,13546,7615,31939,24788,15164,7074,33264,19967,16050,6929,40331,19952,37084,14135,13805,8321,15908,12327,16159,9454,5723,
营业利润(万元),-5644,-2940,-1127,-853,-3583,-3596,-1483,-5266,-5099,-2358,-1165,-17025,75,1640,3744,9031,13069,11253,3583,3248,5911,6218,2904,20232,-1075,1610,1154,-1666,8475,1193,2551,-13302,7366,4488,1608,-3601,5206,5515,2576,-2356,2123,2041,749,-48334,4311,3189,2345,4336,8717,4876,2901,15328,14052,9778,4117,25268,13156,21758,9582,11673,6843,16153,12524,12936,9630,5859,
投资收益(万元),-72,-76,--,15420,2301,-128,--,6726,279,-112,-50,826,941,941,300,4647,4610,4355,4293,11728,10707,9275,4282,26676,3905,4648,3080,7047,14627,5745,8146,9581,8257,5667,2885,18018,5116,2542,1171,4877,1773,1030,658,-6422,2333,955,92,9747,6559,5284,1154,1668,2179,1294,142,191,-258,-771,-288,-81,637,782,778,711,710,773,
营业外收支净额(万元),7938,-21,-19,6433,4801,4707,-3,9610,116,86,3,-2090,250,-19,-8,-738,-685,-848,-23,-16,918,50,-9,399,353,128,57,4691,--,--,--,--,--,--,730,-153,0,--,0,392,0,0,0,622,605,0,0,-107,-190,0,-18,0,100,-24,0,-38,0,55,0,-54,0,0,--,--,--,--,
利润总额(万元),2294,-2961,-1145,5580,1218,1112,-1486,4344,-4982,-2272,-1163,-19115,325,1621,3736,8293,12384,10406,3560,3232,6829,6268,2894,20631,-722,1738,1211,3025,10818,3811,2748,-12980,8203,4861,2338,14282,10628,8146,3773,3000,4499,3012,1424,-53644,7453,4320,2447,14481,15431,10131,4104,17169,16502,11069,4234,25648,12943,22956,9349,12300,7845,17008,13402,13542,10297,6583,
净利润(万元),1353,-3018,-1170,4434,1230,1115,-1484,2725,-4507,-2259,-1108,-18520,286,1778,2656,7467,11739,9807,2671,1132,4284,4568,2024,12893,1898,1723,527,2772,10659,3390,2098,-12655,8123,5170,2015,13737,5818,4299,2159,4780,2858,1824,895,-53496,5032,3008,1505,11028,12389,8128,3230,12199,12699,8442,3241,20835,10295,18517,7418,10908,7683,14881,11699,12032,8986,5656,
