报告日期,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2009-12-31,2009-09-30,2008-12-31,2007-12-31,
基本每股收益(元),0.38,0.5,0.17,0.65,0.57,0.31,0.09,0.55,0.45,0.24,0.09,0.46,0.39,0.23,0.11,0.6,0.52,0.28,0.16,1.26,1.14,0.56,0.7,0.59,0.53,0.38,
每股净资产(元),3.42,6.52,6.35,6.18,6.09,5.84,5.71,5.62,5.51,5.31,5.29,5.21,5.14,4.97,7.43,7.32,7.23,7,15.23,15.08,3.05,2.48,2.11,0,1.37,1.01,
每股经营活动产生的现金流量净额(元),0.55,0.71,0.3,0.95,0.77,0.42,0.16,0.77,0.62,0.38,0.17,0.71,0.45,0.35,0.19,0.8,0.72,0.43,0.33,1.49,1.76,0.96,1.2,0.91,0.82,2.13,
主营业务收入(万元),118685,57310,21509,93512,71709,39070,13618,67872,49305,26326,8778,58616,44884,23964,7087,50453,38798,21194,5590,44476,34193,18154,27330,20560,19771,12102,
主营业务利润(万元),82809,39684,13155,59397,50495,26897,8543,45558,34946,17819,5010,38635,30789,16107,4025,35999,28673,15324,3347,32355,25473,13191,18140,14428,14375,8978,
营业利润(万元),70058,34381,10418,47199,40629,21505,6184,38089,30168,15082,3596,30045,24956,12900,2783,28069,23582,12154,1912,22862,18985,9347,11655,9735,9052,5612,
投资收益(万元),79,7,-90,652,365,219,74,1066,676,399,40,110,--,--,--,--,--,--,--,--,0,0,67,67,9,71,
营业外收支净额(万元),1069,1879,1803,1942,1922,1815,463,3757,2919,2853,2766,4075,4130,4116,2696,1672,1820,1774,1879,-1063,147,123,93,-18,-18,-79,
利润总额(万元),71126,36260,12221,49141,42551,23321,6647,41846,33087,17934,6362,34120,29086,17016,5479,29741,25402,13928,3791,21798,19133,9470,11748,9718,9033,5533,
净利润(万元),53918,27684,9553,36118,31634,17293,4994,30842,24809,13437,4738,25655,21759,12734,4090,22222,19042,10437,2658,16334,14356,7108,8700,7174,6416,4520,
净利润(扣除非经常性损益后)(万元),--,26277,--,34545,--,15808,--,28018,22620,11297,--,22444,--,9647,--,20968,--,9107,--,17131,14246,7016,8538,7096,6410,2621,
经营活动产生的现金流量净额(万元),78237,39421,16966,52800,42877,23258,8797,42935,34726,21219,9619,39555,25029,19541,7198,29495,26719,15725,5518,25036,22138,12060,15071,11117,9872,25527,
现金及现金等价物净增加额(万元),47619,9940,6468,11537,7404,-7320,-1295,-51895,-21036,-31479,-29827,-34328,-32472,-18093,-3221,-58308,-40361,-21607,-13579,226375,16166,7630,4722,1797,-237,2162,
总资产(万元),700499,405087,390598,384235,378815,363378,345297,345582,340193,322386,320827,319883,316368,311109,306777,304152,306188,296851,291570,297443,87767,79995,71016,0,45278,32778,
流动资产(万元),170872,115209,111967,105311,102430,87935,103074,126439,133062,137793,144665,150584,159899,163303,196819,199484,218634,216746,224561,237112,25923,17315,9474,--,4491,8132,
总负债(万元),200896,31395,29702,32801,31980,33209,21991,27347,27851,21552,22850,26634,31555,35321,32241,33706,38923,38190,35648,44179,49322,48798,44407,--,27722,19825,
流动负债(万元),139316,30877,29181,32276,31980,33209,21991,27347,27851,20552,20850,23634,27555,30321,26241,26706,18923,17190,13448,20979,23122,21598,8207,--,27722,19823,
股东权益不含少数股东权益(万元),488908,363837,354030,344442,339932,325511,318735,313661,307773,296261,293447,288708,284813,275788,274536,270446,267266,258661,255922,253264,38444,31196,26608,0,16411,12094,
净资产收益率加权(%),13.84,7.76,2.74,11.01,9.69,5.4,1.58,9.72,8.06,4.58,--,9.22,7.85,4.64,1.5,8.5,7.31,4.05,1.04,32.54,0,25.33,40.31,0,45.02,43.95,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
