报告日期,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,2006-09-30,2006-06-30,2006-03-31,2005-12-31,2005-09-30,2005-06-30,2005-03-31,2004-12-31,2004-09-30,2004-06-30,2003-12-31,2002-12-31,2001-12-31,
基本每股收益(元),0.21,0.17,0.08,0.19,0.18,0.12,0.06,0.29,0.23,0.16,0.08,0.3,0.24,0.16,0.1,0.68,0.58,0.5,0.27,0.41,0.3,0.14,0.04,0.2,0.16,0.1,0.04,0.16,0.28,0.34,0.13,0.61,0.39,0.32,0.11,--,--,--,--,0.26,--,--,--,--,--,--,--,--,--,
每股净资产(元),--,--,--,--,--,--,--,--,--,--,3.06,--,2.92,2.82,4.64,3.22,3.07,2.85,2.62,2.45,2.34,2.18,2.18,2.14,2.09,2.03,2.08,2.04,2.17,4.1,3.95,3.8,3.55,2.14,1.92,3.9,3.6,3.31,4.36,4.15,3.89,3.8,4.93,4.73,4.51,4.37,2.41,1.79,1.16,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,--,--,--,--,--,0.02,--,0.07,-0.05,0.13,0.34,0.13,0.28,-0.03,0.41,0.02,-0.08,0.16,0.26,0.29,0.35,0.12,-0.08,-0.01,0.02,-0.47,-1.29,-0.78,0.17,0.1,0.76,0,0,0,0.44,0,0,0,-0.79,0,0,0.14,0.73,--,
主营业务收入(万元),1148946,764585,351897,1609363,1163852,749239,333746,1442598,1044138,668515,302015,1224015,886273,603602,273715,1154697,876204,588838,267207,1024233,732161,468408,202690,711242,477194,278987,111507,716828,589994,367967,148174,642341,450205,278797,116437,465181,325895,202810,85340,345487,246949,154040,65429,239158,162290,96414,156051,113722,62492,
主营业务利润(万元),181157,123267,61418,224966,164280,106734,48232,214103,158005,102830,49841,216089,159815,105101,44713,214511,161356,104255,42400,151453,104585,61271,25211,109661,63102,37024,16867,95606,83757,49185,20741,90205,61773,278421,14657,57900,41438,24631,10471,35427,25246,16741,7970,24647,17070,11044,19055,14722,6705,
营业利润(万元),52378,40773,24018,45071,42862,30849,13812,70375,57439,37993,18504,78041,61668,39998,15223,98050,84487,75271,40859,53133,39558,16005,5232,29960,24116,14603,6414,15029,42215,22137,8605,46148,29952,23074,8291,35515,24993,14142,5430,18456,12530,8683,4327,12061,7481,4642,10390,8540,3454,
投资收益(万元),1380,1317,405,-1296,-1366,782,354,1363,1053,439,311,984,121,31,-27,21727,21567,21708,21532,-59,-62,3,6,-40,-79,-22,11,-695,-17,-32,-44,--,0,0,0,0,0,0,0,0,0,0,0,--,0,0,0,0,--,
营业外收支净额(万元),8771,4908,1243,13031,12414,6820,4754,17368,12387,8600,4665,13662,7297,4933,2176,8536,6819,3454,931,10152,7359,4187,1431,2866,714,642,97,3044,--,2170,--,1161,--,70,--,11,0,0,-6,-139,0,0,0,-27,0,0,54,0,-39,
利润总额(万元),61148,45681,25261,58101,55276,37669,18565,87743,69825,46594,23169,91703,68965,44931,17398,106586,91307,78725,41790,63285,46917,20192,6663,32827,24830,15245,6512,18074,45046,24307,8626,47309,30687,23144,8336,35531,24974,14138,5424,18317,12399,8552,4293,12033,7466,4624,10446,8545,3414,
净利润(万元),54425,42243,21032,49836,45662,31484,15252,75495,61787,41717,20004,77684,60820,39770,15187,95520,81167,69940,37670,57829,42103,19389,6252,28614,21820,13298,5743,22735,37739,22495,8819,39653,24934,20228,7009,30694,21272,12120,4659,16353,10481,7238,3523,10465,6578,4195,9252,7435,2889,
净利润(扣除非经常性损益后)(万元),45520,36723,19678,40975,36907,25117,10999,60887,51459,34371,--,65943,--,35798,--,67479,--,47071,--,48525,--,15571,--,26049,--,12748,0,19095,0,19870,--,33306,0,17588,0,28874,0,12047,0,15523,0,6984,0,9702,0,4117,0,0,--,
