报告日期,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,2006-09-30,2006-06-30,2006-03-31,2005-12-31,2005-09-30,2005-06-30,2005-03-31,2004-12-31,2004-09-30,2004-06-30,2004-03-31,2003-12-31,2003-09-30,2003-06-30,2003-03-31,2002-12-31,2002-09-30,2002-06-30,2002-03-31,2001-12-31,2001-06-30,2000-12-31,2000-06-30,1999-12-31,1999-06-30,1998-12-31,1998-06-30,1997-12-31,1997-06-30,1996-12-31,1996-06-30,1995-12-31,1995-06-30,1994-12-31,1994-06-30,1993-12-31,
基本每股收益(元),0.11,0.08,0.01,0.24,0.1,0.02,-0.02,0.05,0.05,0.04,0.04,0.04,0.02,0.01,-0.03,0.03,0.04,0.04,-0,0.01,0.02,0.02,-0.03,0.01,0,-0.01,-0.01,-0.29,-0.01,0.01,-0,0,0.01,0,-0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
每股净资产(元),--,--,--,--,--,--,--,--,--,--,2.32,--,2.32,2.3,2.23,2.09,2.28,2.48,2.63,2.52,2.43,2.45,3.04,3.35,2.8,2.84,2.65,2.12,3.13,3.24,3.22,4.88,1.67,1.67,1.65,1.66,1.71,1.73,1.7,1.7,1.75,1.74,3.48,3.48,3.39,3.3,3.3,3.3,3.22,3.11,2.97,2.97,3.02,3.51,3.38,3.38,5.01,4.84,2.93,2.96,2.76,2.62,2.66,2.51,3.06,2.78,3.21,3.02,3.11,3.13,3.42,3.05,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,--,--,--,--,--,-0.03,--,-0.03,-0.06,-0.02,0,0,-0.04,-0.03,0.05,0.01,-0.03,0,0.17,0.03,-0.08,0.01,0.13,-0.01,-0.11,-0.01,0.07,0,-0.06,-0.03,0.03,0,0,0,0.01,0,0,0,0.36,0,0,0,0.28,0,0,0,0.14,0,-0.07,--,0.55,-0.03,-0.05,-0.1,0.44,--,0.35,--,--,--,--,--,--,--,--,--,--,
主营业务收入(万元),78378,43896,18274,111019,79788,45561,19359,126164,89395,50271,21185,131136,90637,50232,20145,126243,92529,48413,17757,123191,87724,44132,16917,118380,91322,43446,17056,142685,133364,56375,23234,154920,114141,60651,24515,186368,139186,78366,27619,190297,151858,86195,29279,193356,151496,88259,29297,182858,141157,84217,34474,162916,112531,64370,20937,109096,40432,96492,39123,75834,30350,78808,32612,88760,36361,59478,29658,43831,12677,38184,13336,18939,
主营业务利润(万元),18158,9953,3397,22347,16478,8854,3268,23002,15995,8057,3149,25053,17509,9467,3321,25116,19991,9276,2662,18863,13685,6147,1535,18134,13560,4881,22,6869,9494,3625,1683,13132,16722,10013,--,27952,24576,16587,4647,33320,29634,18210,5209,44231,29714,17015,4612,44533,33465,19607,5144,34248,23686,13639,3001,23612,9611,22973,9730,18517,7420,17182,7915,13676,5517,8662,3121,6382,2453,7925,4839,4860,
营业利润(万元),11090,7420,745,41034,18938,1868,-2766,8120,7078,5919,4265,6727,3238,1403,-3511,6391,6700,4784,-153,2335,3404,2236,-3914,-305,526,-2518,-2824,-42393,-1102,-876,-1923,-7555,703,-2,-1420,-7186,1537,1648,-1635,2830,7320,5979,-3,19110,11557,7370,-139,20346,14226,7105,-128,13378,10749,6131,-73,8401,4419,10211,4640,10472,4247,9120,4171,13741,5550,8671,0,6376,0,0,4812,4849,
投资收益(万元),13233,10553,3488,56134,29977,7445,1232,19032,14687,13659,8221,9866,7280,6143,400,11217,11106,10135,4072,12777,10184,9106,870,9762,7063,5254,3100,15248,15600,11778,4388,0,6758,2512,879,3244,1589,1176,734,2241,2370,1085,616,1969,2349,989,452,1595,2519,1670,589,2354,3260,2068,183,8492,2908,3343,806,601,67,926,487,965,371,537,30,-79,297,626,196,236,
营业外收支净额(万元),4396,4363,153,-3198,-2800,-321,-48,213,46,0,-32,-235,-9,-34,-26,253,185,163,15,-710,-562,-681,37,1235,115,159,13,-361,--,520,--,0,--,--,--,1773,0,0,0,1626,0,0,-49,274,0,0,0,274,-133,0,0,1821,20,9,0,-537,0,-39,0,12,0,0,0,0,-31,0,-34,0,-0,5,-28,--,
利润总额(万元),15486,11782,898,37836,16138,1547,-2814,8334,7124,5920,4234,6492,3230,1368,-3537,6644,6884,4947,-138,1625,2842,1554,-3877,930,641,-2359,-2811,-42754,-3551,-356,-1339,-4830,702,10,-1404,-1967,4262,3129,-907,6725,9920,7051,564,21623,14267,8560,338,22469,16728,8810,524,17619,14032,8208,104,16772,7349,13559,5436,11108,4315,10297,4740,14665,5890,9090,3091,6363,2733,8406,4979,5245,
净利润(万元),12763,9805,1433,29093,12286,2036,-2180,6539,5717,5060,4332,5175,2132,1182,-3086,3815,5124,4417,-177,1524,2387,2030,-3263,737,201,-1574,-1755,-34480,-661,1774,-588,509,598,359,-428,366,3804,3205,-440,5778,7336,5516,262,16223,11315,6738,279,17447,13001,7274,278,15762,12073,6752,85,14612,6713,11732,4609,9454,3800,9029,4042,11608,4588,7590,2621,5414,2441,7378,4405,4581,
