报告日期,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,2006-09-30,2006-06-30,2006-03-31,2005-12-31,2005-09-30,2005-06-30,2005-03-31,2004-12-31,2004-09-30,2004-06-30,2004-03-31,2003-12-31,2003-09-30,2003-06-30,2003-03-31,2002-12-31,2002-09-30,2002-06-30,2002-03-31,2001-12-31,2001-06-30,2000-12-31,2000-06-30,1999-12-31,1999-06-30,1998-12-31,1998-06-30,1997-12-31,1997-06-30,1996-12-31,1996-06-30,1995-12-31,1995-06-30,1994-12-31,1994-06-30,1993-12-31,1993-06-30,
基本每股收益(元),0.08,0.06,0.02,0.82,0.54,0.34,0.14,1.26,0.6,0.38,0.03,0.59,0.26,0.1,0.01,1.31,1.12,0.67,0.25,1.42,0.22,0.19,0.12,1.24,0.75,0.49,0.08,1.18,0.87,0.5,0.08,0.88,0.59,0.33,0.07,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
每股净资产(元),--,--,--,--,--,--,--,--,--,--,8.29,--,7.98,7.83,8.3,8.3,7.25,6.8,12.7,12.45,11.21,11.17,11.31,11.29,10.72,10.47,10.17,10.08,9.78,9.43,9.21,5.12,4.66,4.4,4.2,4.02,3.9,3.78,3.72,3.7,3.6,3.5,3.52,3.55,3.79,3.72,3.61,2.46,2.33,2.28,2.26,2.25,2.27,2.24,0,2.2,2.21,2.18,2.18,2.16,2.16,2.19,2.16,2.16,2.16,2.16,2.17,2.09,2.18,2.03,2.16,2.39,--,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,--,--,--,--,--,0.16,--,1.23,0.82,0.17,2.02,1.07,0.65,-0.23,3.82,1.4,1.46,0.49,3.7,2.34,1.43,0.71,2.89,1.01,0.49,0.03,2.93,1.38,1.12,0.07,2.85,0,0,0,1.53,0,0,0,1.49,0,0,0,0.9,0,0,0,0.77,0,0.33,0,0.36,0.15,0.42,0.08,0.36,--,0.5,--,--,--,--,--,--,--,--,--,--,--,
主营业务收入(万元),988160,645041,279317,1599615,1132486,726735,308564,1598436,1058984,662527,266825,1252053,881502,548644,242029,1263804,897909,557147,208451,846943,529221,325929,129175,690633,508908,315097,128050,634946,452891,272453,103926,477011,326971,207967,82625,351287,240981,149766,60206,263938,179750,107882,42537,218810,158756,105194,49854,118883,77546,46232,20349,80109,58648,37638,15457,69188,31621,59463,28476,45538,19122,34046,14537,28793,14582,30718,12314,26927,12164,27926,11889,5098,13236,
主营业务利润(万元),214805,139512,60325,448259,311597,199309,73464,424339,254458,153837,51654,288056,181930,106696,43110,330901,247005,153822,49769,178806,79387,46296,17679,153145,103995,65406,22770,123947,91196,55049,19638,106810,72051,44676,--,77851,52554,33472,13380,50336,31362,18371,6739,57031,46225,35533,18005,38396,21178,11595,5052,24368,17470,10866,3992,21710,8959,17895,8979,13200,5781,1222,4072,113,-753,745,1324,5066,2485,6444,2860,683,0,
营业利润(万元),18001,9847,-384,168939,108628,64427,13148,159669,72834,42735,-1015,72303,29182,10453,-506,143066,124068,77309,15880,69119,8546,5361,3187,62567,38312,22968,3148,46249,33538,17884,1652,35462,21201,12273,905,17336,11096,5957,349,4662,137,-1543,-2460,18281,20452,18068,9277,10587,2833,824,-76,1974,2017,917,-526,2424,1085,2083,565,532,-96,1183,-181,216,0,800,0,5150,0,0,3001,796,0,
投资收益(万元),1824,1781,3,957,379,340,8,971,-4569,-266,--,-119,-12,-13,--,-209,25,21,--,5430,5115,5095,5060,77,35,0,0,56,0,--,--,223,234,217,217,-110,-80,-62,-31,-124,-94,-62,-31,-83,-50,-58,-31,-50,-31,-7,-31,-173,33,30,33,101,-18,-42,-85,-58,-157,-466,187,536,402,908,912,303,41,392,18,39,0,
营业外收支净额(万元),13878,9008,4787,30396,23173,16368,7902,18821,12902,9827,6117,18194,9993,6695,3151,17907,9249,4324,1451,14003,9248,6992,3354,9092,5728,4003,1547,11446,--,4357,--,--,--,--,--,-1434,0,0,0,511,0,0,0,3469,0,0,0,-5,-46,7,-1,-94,-47,-31,0,-34,-0,-19,0,51,0,0,0,0,-17,0,59,0,-70,106,0,0,--,
利润总额(万元),31879,18855,4403,199334,131801,80795,21050,178490,85737,52563,5103,90497,39176,17148,2645,160972,133317,81633,17331,83122,17795,12352,6541,71660,44040,26971,4695,57694,41803,22241,4346,44882,26653,15670,2587,21162,13693,7841,959,8138,3491,941,-1555,25516,22584,18996,10117,11784,3924,1422,236,3308,2697,1332,-376,2920,1151,2151,470,523,92,686,54,793,35,1835,2300,5565,2499,7113,3230,816,3414,
净利润(万元),12454,8883,2856,122156,81496,50311,12700,118060,55813,35494,2575,55566,24184,9592,433,107527,90451,54206,10098,57258,8930,7707,4912,50051,30189,19967,3029,45998,33644,19115,2846,29025,19350,10959,2353,12673,8828,4660,886,6207,3451,343,-1082,14855,13984,11551,5937,6824,2587,928,203,2932,2409,1165,-362,2262,986,1652,399,424,82,520,57,755,35,1590,1980,4814,2129,6025,2748,5178,2380,
