报告日期,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,2006-09-30,2006-06-30,2006-03-31,2005-12-31,2005-09-30,2005-06-30,2005-03-31,2004-12-31,2004-09-30,2004-06-30,2004-03-31,2003-12-31,2003-09-30,2003-06-30,2003-03-31,2002-12-31,2002-06-30,2001-12-31,2000-12-31,1999-12-31,
基本每股收益(元),0.12,0.11,0.05,0.43,0.33,0.23,0.12,--,0.37,0.21,0.1,0.4,0.24,0.16,0.07,0.56,0.35,0.27,0.08,0.23,0.26,0.17,0.09,0.05,0.06,-0.03,-0.06,0.01,0,0.01,-0.1,0.41,0.22,0.18,0.06,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
每股净资产(元),--,--,--,--,--,--,--,--,--,1.8,1.69,--,2.41,2.32,2.23,2.16,1.94,1.86,1.67,1.59,2.84,2.75,2.67,2.58,2.63,2.53,2.49,2.55,2.5,2.51,2.46,2.56,2.49,2.32,2.25,2.19,1.8,1.76,1.75,1.77,1.78,2.3,4.85,4.69,4.51,4.47,4.27,4.14,3.98,2.34,0,2.02,1.91,1.62,1.79,1.52,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,--,--,--,--,--,0.3,--,0.12,-0.44,-0.2,0.85,0.49,0.32,0.15,0.22,0.1,0.25,-0.21,-0.8,-0.52,0.08,-0.62,1.54,0.14,-0.05,0.03,0.27,0.43,0.27,-0.06,-0.12,0,0,0,0.13,0,0,0,0.12,0,0,0,0.55,0,0.2,0,0.73,0.43,0.63,0.62,--,
主营业务收入(万元),631429,426415,203601,1150930,869745,580065,282275,1321466,964147,636140,304447,1335510,998198,670307,314532,1333398,0,678424,291832,1216024,920840,626302,286841,1095855,818585,511400,211938,1343237,1103575,764737,326565,1320007,941301,609402,287098,310879,190567,120483,52295,145427,114593,76309,39627,122252,92152,61535,29771,65553,51993,34336,16340,52717,24882,34895,20112,14639,
主营业务利润(万元),75519,58934,26197,173727,126530,83078,37365,163628,122286,79205,38006,155202,104615,71635,32596,138680,-901524,74039,26154,105335,71265,48762,22871,62972,50571,26997,6480,43100,32238,22541,4024,58032,48339,32913,--,22278,12475,7903,2436,13495,11558,8739,5092,16241,12396,8657,4473,10478,8824,5082,2727,8089,3469,5876,3744,2322,
营业利润(万元),23530,21460,9463,78021,62084,39655,16052,75064,61459,39281,17997,74409,47443,32249,13811,85555,55662,41569,11383,42146,25714,16926,8705,8673,5975,5827,-3949,1410,301,1697,-6089,34948,19387,15315,5010,8490,3785,1856,-461,4947,5431,4829,2397,9827,6785,5743,2003,7111,3877,2818,1400,4123,2125,2955,2048,650,
投资收益(万元),914,697,--,720,200,200,-6,1119,346,204,--,917,121,-24,--,19698,1229,1952,0,3529,1373,1373,20,360,-445,20,20,1087,36,36,36,1136,1143,839,157,300,227,149,54,68,-37,-107,-18,-401,-244,125,76,-52,18,18,4,552,552,23,0,--,
营业外收支净额(万元),1458,23,13,2446,2163,4567,5886,6989,3693,1040,1140,3985,-633,-1403,-684,12849,8122,7258,2307,-2116,-844,-544,-9,-2871,-1689,-7517,57,360,--,-254,--,--,--,--,--,-272,0,0,0,-213,0,0,-40,-210,0,0,0,-930,0,0,0,0,-12,0,0,-4,
利润总额(万元),24989,21483,9477,80468,64247,44222,21938,82053,65152,40320,19137,78394,46811,30846,13127,98404,63784,48827,13690,40031,24870,16382,8696,5802,4287,-1690,-3892,1770,871,1442,-6374,33811,19016,15038,4988,8517,3874,1897,-424,4802,5268,4629,2339,9217,6379,5776,2079,6129,3891,2832,1404,4371,2666,3123,2022,645,
净利润(万元),16003,14667,6756,56929,44209,30168,16051,56277,48206,27421,13462,52346,31718,21188,9394,72309,45249,34993,9882,30076,17746,11668,6298,3276,4083,-1849,-3811,1018,100,803,-6595,28229,15172,12393,4115,6568,2745,1135,-548,3806,4223,3767,1936,7518,5251,4764,1683,5223,3299,2399,1193,3617,2231,2972,2022,417,
净利润(扣除非经常性损益后)(万元),14087,13986,6766,54517,42645,26762,10362,--,45723,26552,--,49720,--,22178,--,47230,--,28643,--,30053,--,12226,--,6103,--,4994,0,882,0,970,0,17649,0,12157,--,6499,0,1092,0,3929,0,3886,0,7915,0,4623,0,5571,0,0,0,0,--,0,0,--,
经营活动产生的现金流量净额(万元),89874,44379,545,83284,90831,-12921,-67381,74180,165134,115927,39145,50851,15659,-57347,-26199,111176,63674,41721,18813,28474,6805,17039,-14097,-54647,-35466,5138,-42519,105539,9352,-3415,2007,18743,29655,18783,-4139,-7953,-14770,-17429,-11193,4211,7509,4356,-500,1479,-5017,-2298,-3077,6864,3184,1505,0,5489,3257,4714,0,--,
现金及现金等价物净增加额(万元),-7494,15380,4697,2269,3441,13124,-7178,-93191,-70999,-76554,-99878,49087,8676,-25014,-10653,97390,67071,55920,40577,17215,26768,54056,34485,-51897,-20086,15740,-29283,74887,33926,16120,11001,-8800,24575,9224,-4385,8780,-11150,-15503,-2067,-5274,4757,-4390,2388,3812,-1422,15824,-312,37032,30544,109,0,5127,4015,3259,0,--,
总资产(万元),937257,944511,911114,928745,926734,1047667,1058613,997516,1033284,985971,964260,1051711,1057601,1030235,1008738,989544,1017390,979276,966371,749729,741370,785087,770747,647033,701134,691410,699665,655515,634572,601676,589759,540694,563406,553601,538896,507905,182375,156491,150655,139233,146778,138738,134568,133911,122270,134127,106865,94998,76565,40464,0,35848,36719,33195,26999,23713,
流动资产(万元),462821,460247,415965,421770,415781,528420,529210,469957,474664,448254,420923,496167,488401,476341,448467,422299,459976,444778,447166,337892,355953,423955,408692,289664,343633,332536,333518,283465,299117,271420,261673,215915,239397,229891,222607,200920,134851,112380,111552,101799,114538,106339,102601,101782,91884,111710,88755,77170,62670,28262,0,24952,26741,22583,17449,15939,
总负债(万元),705010,715234,583863,608427,619313,754925,763932,720414,738084,707632,702101,669854,697538,682415,665879,655913,708090,682346,693782,522871,532408,582566,575269,458159,510157,507103,517371,469098,454353,420859,412626,356855,393156,386332,376508,350060,116548,92439,87117,75253,85830,78353,71024,72373,63195,75582,50747,40646,26829,22936,0,20718,22360,21067,13562,12297,
