报告日期,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2010-12-31,2009-12-31,2008-12-31,
基本每股收益(元),0.26,0.31,0.08,0.41,0.35,0.26,0.17,0.79,0.61,0.39,0.16,0.62,0.53,0.35,0.13,0.8,0.68,0.45,0.75,0.86,0.86,
每股净资产(元),--,--,--,--,--,--,--,--,--,--,--,--,9.77,9.59,9.47,9.32,7.05,6.82,--,--,--,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,--,--,--,--,--,--,--,-1.53,-1.1,-2.21,-0.18,-1.02,0.22,0.95,0.52,-0.19,
主营业务收入(万元),270620,170123,62160,326859,225454,161763,70802,313697,243297,150371,76993,244924,186171,121149,49602,191023,144703,89650,154842,133581,132900,
主营业务利润(万元),48985,33386,9605,59460,42829,30126,13948,57287,45328,28775,15231,47145,35569,22678,9779,41882,30788,18546,29797,25728,22681,
营业利润(万元),21732,13651,2586,15749,13841,9769,3509,12747,9000,5214,2770,10135,9026,6628,2673,11053,9613,6131,9254,9759,10109,
投资收益(万元),4821,2621,1698,3636,2293,1496,637,-565,-1365,-253,-199,-71,-13,-72,101,389,239,177,403,587,564,
营业外收支净额(万元),657,594,502,1118,721,502,184,2207,2049,1814,348,1766,1071,52,-67,800,222,257,843,953,554,
利润总额(万元),22390,14246,3088,16867,14562,10271,3694,14953,11049,7028,3118,11901,10097,6679,2606,11853,9835,6388,10097,10712,10663,
净利润(万元),18819,11312,2947,14912,12643,9176,3344,13142,10216,6522,2601,10346,8864,5901,2171,10246,8559,5618,8906,9475,9431,
净利润(扣除非经常性损益后)(万元),18262,10807,2729,13962,12033,8750,3188,11272,8448,4980,2306,8849,--,5806,--,9571,8368,5402,8204,8691,8758,
经营活动产生的现金流量净额(万元),6761,35918,13288,-54093,-52061,-35304,-7681,-135,-6353,-7403,-29929,-12637,-25469,-18379,-36899,-3017,-12805,2773,11911,5756,-2092,
现金及现金等价物净增加额(万元),24147,15249,-619,-2951,25045,60977,73061,-74916,-76623,-11890,-28367,20935,-29042,-29803,-26755,49162,-19001,1914,9185,17678,197,
总资产(万元),900909,824442,763864,716451,680717,687342,640226,522373,514136,504212,491518,498234,416858,393578,396314,401848,307298,296105,262373,210110,150423,
流动资产(万元),670868,601814,551834,531151,502807,525001,478587,361800,355861,397668,386133,390845,324782,304769,320123,326372,247365,239956,213295,183798,135517,
总负债(万元),609365,536588,486507,442184,408870,418975,375678,345932,340636,334565,324244,333552,253681,233355,238143,246052,219076,210785,182417,153832,105576,
流动负债(万元),482383,450768,401299,371099,336393,349807,303839,276260,266271,261421,252173,262755,238464,218283,223414,231563,201679,193655,165511,137365,104291,
股东权益不含少数股东权益(万元),289419,285728,277285,274193,271775,268294,264475,176366,173424,169571,167197,164605,163100,160146,158093,155713,88141,85239,79598,55918,44513,
净资产收益率加权(%),6.64,4.04,1.66,5.86,5.15,3.91,1.88,7.72,6.02,3.89,1.57,6.45,5.54,3.72,1.38,11.36,--,6.82,12.97,19.24,23.47,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
