报告日期,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,2006-09-30,2006-06-30,2006-03-31,2005-12-31,2005-09-30,2005-06-30,2005-03-31,2004-12-31,2004-09-30,2004-06-30,2004-03-31,2003-12-31,2003-09-30,2003-06-30,2003-03-31,2002-12-31,2002-09-30,2002-06-30,2002-03-31,2001-12-31,2001-06-30,2000-12-31,2000-06-30,1999-12-31,1999-06-30,1998-12-31,1997-12-31,1996-12-31,
基本每股收益(元),-0.28,-0.08,-0.05,0.01,0.27,0.19,0.07,0.32,0.18,0.14,0.06,0.36,0.3,0.21,-0.09,-0.16,-0.1,-0.06,-0.03,0.01,-0.05,-0.05,-0.03,-0.19,-0.11,-0.05,-0.03,-0.18,-0.05,-0.03,-0.02,0.02,-0.1,-0.07,-0.04,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
每股净资产(元),--,--,--,--,--,--,--,--,--,--,--,2.64,2.66,2.57,0.01,0.1,0.15,0.19,0.22,0.25,0.17,0.17,0.2,0.22,0.3,0.36,0.38,0.41,0.54,0.56,0.57,0.59,0.56,0.59,0.62,0.57,0.75,0.79,0.83,0.89,1.78,1.8,1.83,1.84,1.88,1.87,1.9,1.84,1.84,3.13,3.08,3.05,3.29,3.27,3.22,3.13,3.08,2.96,3.22,3.11,3.37,1.67,1.52,--,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,--,--,--,--,--,--,--,0.03,0.06,-0.01,0.02,-0.02,-0.02,-0.01,-0.07,-0.04,-0.02,-0.01,-0.05,-0.08,-0.03,-0.04,-0.03,-0.03,-0.04,-0.01,0.26,0.01,0.02,0.01,-0.01,0,-0.03,0,-0.06,0,0,0,-0.8,0,-0.74,0,0.05,0,0.01,0,0.32,0,0.16,0,0.2,0.11,0.38,0.17,0.09,--,0.19,0,--,
主营业务收入(万元),112281,75467,29100,205209,179670,121915,54653,267389,187127,120577,48131,295047,213811,136753,2255,12134,8041,3915,1300,15075,9742,5024,2187,12547,8072,5511,2570,12983,10503,7398,2578,12841,11267,8183,3009,15751,12222,7663,3849,10694,8295,6433,3251,24620,17316,12041,4889,25216,18291,12490,5268,25516,22202,15387,6551,24709,14771,21622,10860,23205,12199,23207,21260,19928,
主营业务利润(万元),4939,8486,3410,39046,41684,28731,12875,54951,37725,25409,10520,68004,49710,33189,-43,1786,1207,595,223,3160,2029,799,426,1191,953,1207,459,560,1210,700,125,1607,2061,1827,--,-1265,1941,1059,348,444,1267,1201,681,6780,5247,3703,1842,8551,6467,4663,2223,8359,7084,5257,2856,9027,4729,8511,3810,11106,5449,11210,10710,9916,
营业利润(万元),-18712,-6174,-3022,-1958,16597,11721,4394,17116,10993,8634,3557,19501,17694,11933,-3005,-5550,-3527,-2294,-998,-2136,-1601,-1627,-748,-5369,-3236,-1546,-764,-6976,-3082,-2224,-1255,-6844,-3442,-2160,-1302,-1616,-4699,-3481,-1948,-10012,-3314,-1898,-885,-505,613,562,347,1676,1645,1479,548,1784,3177,2878,0,4433,2497,4228,2017,5084,3268,6712,5915,5060,
投资收益(万元),925,521,115,-4,--,--,--,377,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,0,-24,-12,-12,0,-24,18,18,29,-1,-7,-7,0,0,-7,-7,0,75,0,0,0,160,0,103,0,0,0,0,45,7,
营业外收支净额(万元),2366,1158,338,2853,328,311,200,2069,104,91,29,2887,631,567,382,615,336,336,34,2318,181,181,180,-234,-96,54,1,1522,--,--,--,7282,--,--,--,-3071,0,0,0,-35,0,0,0,23,0,0,0,-149,0,0,0,110,48,45,0,94,0,103,0,68,0,0,0,0,
利润总额(万元),-16346,-5016,-2683,895,16925,12032,4593,19186,11097,8725,3586,22387,18325,12501,-2623,-4935,-3191,-1958,-964,181,-1420,-1446,-568,-5603,-3331,-1492,-763,-5454,-1681,-945,-778,438,-3191,-2150,-1299,-4236,-4241,-3173,-1805,-9580,-1920,-1403,-434,92,1178,1125,346,1528,1682,1521,548,1969,3225,2924,1532,4688,2546,4434,2110,5152,3362,6705,5966,5158,
净利润(万元),-16360,-5021,-2685,565,14118,10059,3905,16950,9409,7335,3011,19130,15693,10801,-2544,-4662,-3068,-1861,-895,333,-1421,-1467,-567,-5558,-3417,-1592,-827,-5437,-1502,-802,-678,640,-3073,-2042,-1211,-4058,-4182,-3104,-1731,-9265,-1766,-1271,-396,153,1139,1077,318,1257,1475,1322,492,1642,2756,2489,1307,3995,2164,3760,1793,-690,2858,-806,3869,4385,
