报告日期,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2009-12-31,2009-09-30,2008-12-31,2007-12-31,
基本每股收益(元),0.14,0.11,0.1,0.24,0.2,0.14,0.08,0.63,0.47,0.3,0.22,0.95,0.61,0.33,0.27,1.08,0.69,0.41,0.2,1.47,1.08,0.64,0.9,0.61,0.85,0.52,
每股净资产(元),--,--,--,--,--,--,--,--,--,--,--,--,6.53,6.25,11.43,11.15,10.76,10.48,10.27,21.14,3.7,3.26,2.62,0,2.15,1.35,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,--,--,--,--,--,--,--,0.22,-0.06,-1.1,0.07,-0.73,-0.46,-0.38,0.72,-1.27,0.04,0.56,0,0.05,-0.35,
主营业务收入(万元),133384,86413,39595,130582,92129,56845,27964,173775,131388,84477,42352,161245,111176,66436,31794,109961,74480,44798,21534,63288,44220,26761,37877,25956,25613,11334,
主营业务利润(万元),48735,32673,15850,48242,33413,21634,10486,63454,46777,30322,14807,56845,38293,22287,9641,37334,25338,15303,7442,21747,15183,9363,12718,8659,6885,2710,
营业利润(万元),19755,14462,6958,16262,13950,9891,4794,35695,26987,17375,8359,36165,23135,13021,5874,22756,14401,8606,4259,12036,8549,5068,7016,4779,4091,1811,
投资收益(万元),936,749,321,1551,1530,857,505,885,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,--,--,
营业外收支净额(万元),620,401,399,715,392,52,-0,1057,282,-96,0,474,384,-20,-16,441,415,135,42,163,91,61,207,139,-22,0,
利润总额(万元),20375,14862,7356,16977,14342,9942,4794,36752,27270,17279,8359,36639,23520,13000,5858,23197,14816,8740,4301,12198,8640,5129,7222,4918,4069,1811,
净利润(万元),14810,10910,5284,12318,10624,7402,3569,27419,20428,12960,6261,27284,17577,9588,4377,17319,11103,6546,3225,9080,6471,3839,5406,3686,3027,1207,
净利润(扣除非经常性损益后)(万元),13842,10213,4747,10614,9184,6721,3570,25978,20218,13034,6261,26932,--,9604,--,16991,--,6445,--,8959,6403,3793,5252,0,3054,1207,
经营活动产生的现金流量净额(万元),16016,7166,5795,-4412,-15837,-11338,-9738,-3281,-6055,-14511,-16774,30280,6268,-1785,-17573,1152,-11694,-7383,-6091,5778,-7595,221,3364,-5492,233,-1239,
现金及现金等价物净增加额(万元),41343,30766,-247,-20484,-29583,-1811,-8162,-71410,-25342,-31248,-18523,9222,-4790,-4299,-13938,-35017,-44040,-36769,-30177,149995,-5720,1415,982,-3653,3017,1716,
总资产(万元),364800,327493,298905,294843,296872,246846,256168,263067,254716,236707,240308,247844,227730,203240,203406,216248,204756,190134,183764,189788,38753,29970,25622,0,16302,7369,
流动资产(万元),236275,205704,184647,216364,232330,191873,201325,211076,212743,194292,197242,205358,204195,187360,187690,201210,196160,181695,176672,183682,32617,26419,22007,--,15991,7249,
总负债(万元),138305,105123,76962,78168,81889,35172,41847,52315,50956,40415,36314,50112,39704,23202,20581,37799,32522,22458,19409,20657,16545,10396,9886,--,5467,2561,
流动负债(万元),69019,70434,42310,43553,47309,35172,41847,52315,50956,40415,36314,50112,39704,23202,20581,37799,32522,22458,19409,20657,16545,10396,9886,--,5467,2561,
股东权益不含少数股东权益(万元),226201,222316,221874,216590,214896,211674,214321,210752,203760,196292,203994,197733,188026,180037,182825,178449,172233,167676,164355,169130,22207,19575,15736,0,10835,4808,
净资产收益率加权(%),6.68,4.93,2.41,5.78,4.98,3.47,1.68,13.58,10.14,6.27,3.12,14.56,9.57,5.27,2.42,10.08,6.56,3.89,1.89,28.11,0,21.74,40.56,0,47.88,40.85,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
