报告日期,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,2006-09-30,2006-06-30,2006-03-31,2005-12-31,2005-09-30,2005-06-30,2005-03-31,2004-12-31,2004-09-30,2004-06-30,2004-03-31,2003-12-31,2003-09-30,2003-06-30,2003-03-31,2002-12-31,2002-09-30,2002-06-30,2002-03-31,2001-12-31,2001-06-30,2000-12-31,2000-06-30,1999-12-31,1999-06-30,1998-12-31,1998-06-30,1997-12-31,1996-12-31,1995-12-31,1994-12-31,
基本每股收益(元),0.51,0.23,0.11,0.43,0.49,0.33,0.14,0.47,0.37,0.17,0.07,0.07,-0.03,-0.14,-0.1,0.03,-0.23,-0.17,-0.08,0.03,-0.24,-0.31,-0.13,-0.41,-0.33,-0.22,-0.05,-0.94,-0.67,-0.32,-0.07,0.03,-0.13,-0.08,0.02,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
每股净资产(元),--,--,--,--,--,--,--,--,--,--,--,--,0.9,0.79,0.83,0.93,0.73,0.79,0.88,0.97,0.69,0.67,0.38,0.51,0.6,0.71,0.88,0.92,1.19,1.54,1.79,1.86,1.63,1.68,1.78,1.74,1.86,1.85,1.92,1.92,1.71,1.65,1.78,1.91,2.05,2.17,2.17,2.17,2.12,2.11,2.16,2.1,2.24,2.15,2.11,2.08,2.12,2.27,2.16,2.08,2.14,2.35,2.14,2.06,--,--,--,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,--,--,--,--,--,--,--,1.48,0.88,0.41,0.89,0.55,0.67,0.52,0.49,0.45,0.48,0.14,-0.38,-0.14,-0.08,0.02,-0.13,0.1,0.12,0.04,0.07,0.09,0.3,0.16,0.37,0,0,0,0.22,0,0,0,0.11,0,0,0,0.05,0,0,0,0.38,0,-0,0,0.29,0.06,0.44,0.17,0.38,--,0.55,--,--,--,--,--,
主营业务收入(万元),263104,157681,70387,335595,254776,166145,81423,350020,265249,166947,82998,380203,288385,184072,82577,441145,319787,209702,108609,423834,303095,190040,11905,33923,16236,4739,2591,31084,23459,16412,5039,42797,29443,21369,13456,101892,40049,23541,13105,68936,42658,25352,13161,54000,39095,23763,11512,51076,38768,27011,13017,47469,35560,19664,8003,43033,17331,38818,18365,40678,19600,44571,17277,44222,44230,35633,32469,
主营业务利润(万元),94223,50914,21663,87610,69048,46006,20922,72143,54619,27027,12026,39808,22880,6644,-19447,37719,21709,13684,6356,37678,15402,1202,-3693,-10949,-8850,-6744,-3628,-19801,-13756,-8076,-2788,-360,-1873,-894,--,5602,1573,-193,523,3430,-2943,-6357,-3582,-298,2103,2194,922,12678,8917,7095,3223,14052,12092,6567,2370,13031,5038,15754,6944,19662,7996,19196,4670,12314,14457,9998,11195,
营业利润(万元),65701,31192,16204,58138,47315,30411,15104,39121,33795,13166,4786,5885,-2997,-10955,-7836,-2282,-14542,-9533,-4619,1371,-16512,-19098,-5497,-17780,-13914,-9167,-1847,-41120,-29117,-13880,-3183,901,-5832,-3184,1005,-2818,-1205,-1648,-126,589,-5097,-7755,-4106,-4323,-441,538,-51,5722,3736,2953,2092,6966,8632,4382,1360,6102,2397,7940,3293,11989,5595,10730,2548,12314,14457,9998,11195,
投资收益(万元),--,--,--,--,--,--,--,--,--,--,--,200,200,--,--,-4632,-10694,-6756,-2971,-5816,-8672,-4802,-674,-1875,-1524,-248,2605,-15694,-12182,-3741,456,3830,-1007,-478,978,-4574,-1182,-1217,279,-3323,-3373,-3202,-1756,-3907,-2257,-275,292,1299,1141,1161,653,-1524,-154,-301,183,866,1191,1931,734,1929,1304,1727,1049,0,0,0,0,
营业外收支净额(万元),62,41,17,1201,321,231,9,362,-2319,198,7,-800,-104,-208,34,4772,1256,387,53,2036,246,82,26,77,58,37,17,45,--,--,--,407,--,-0,--,-267,0,0,-22,-575,0,0,0,-659,0,0,0,-93,-63,0,0,0,-61,-40,0,-68,0,-54,0,0,0,0,0,0,0,0,0,
利润总额(万元),65763,31233,16221,59339,47635,30643,15112,39483,31476,13365,4793,5084,-3102,-11163,-7802,2489,-13286,-9146,-4566,3407,-16265,-19016,-5471,-17703,-13856,-9130,-1830,-41074,-29072,-13889,-3183,1308,-5500,-3184,1005,-7659,-2445,-2938,131,741,-8695,-11165,-5879,-8889,-2804,213,208,6932,4820,4076,2729,5405,8430,4053,1549,6900,3582,9817,4001,13863,6876,12405,3582,12700,14457,9998,11195,
净利润(万元),43763,19617,9493,37036,30407,20869,8762,29127,22991,10876,4313,4312,-1895,-8854,-6383,1635,-14438,-10852,-5154,2136,-15205,-16336,-5469,-17819,-13982,-9258,-1963,-40543,-28825,-13889,-3183,1139,-5594,-3278,911,-7761,-2471,-2964,131,90,-8699,-11168,-5878,-8799,-2845,201,184,5750,3925,3360,2327,4114,7261,3280,1402,5474,2977,8298,3451,11968,6120,12405,3294,10791,9686,6699,7501,
