报告日期,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,2006-09-30,2006-06-30,2006-03-31,2005-12-31,2005-09-30,2005-06-30,2005-03-31,2004-12-31,2004-09-30,2004-06-30,2003-12-31,2002-12-31,2001-12-31,
基本每股收益(元),0.53,0.34,0.12,0.7,0.44,0.28,0.1,0.65,0.36,0.23,0.12,0.67,0.45,0.27,0.1,0.62,0.41,0.26,0.09,0.56,0.37,0.24,0.08,0.38,0.26,0.16,0.06,0.3,0.19,0.13,0.08,0.35,0.24,0.16,0.08,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
每股净资产(元),--,--,--,--,--,--,--,--,--,--,4.34,--,4,3.83,3.86,3.76,3.56,3.41,3.41,3.33,3.16,3.03,3.03,2.95,2.84,2.74,2.8,2.73,2.64,2.58,3.43,3.36,3.26,3.18,3.22,3.14,3.1,3.04,3.49,3.46,3.44,3.4,3.46,3.44,3.45,1.93,1.89,1.53,1.35,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,--,--,--,--,--,0.28,--,0.54,0.4,0.14,0.5,0.28,0.26,0.07,0.87,0.61,0.37,0.16,0.65,0.44,0.3,0.1,0.59,0.29,0.12,-0.03,0.35,0.19,0.09,-0.08,0.79,0,0,0,0.44,0,0,0,0.21,0,0,0.72,0.79,0,
主营业务收入(万元),228064,147702,60063,318422,239739,159236,65035,293079,215305,141373,54389,254791,186568,121625,49368,243338,177717,113872,46413,224700,164589,106653,40279,181903,131201,84885,34790,186838,140511,88271,34805,172930,125749,78914,31882,148458,104303,61542,23236,114501,85813,50113,21439,94459,68295,42116,83208,88288,60472,
主营业务利润(万元),67614,43795,16740,84316,57896,37567,14106,79140,49807,32263,11783,57175,42301,26355,10222,50776,33314,21270,7969,44001,30205,20170,6941,32205,22401,13794,5793,24748,18274,12306,5434,21838,16502,10526,--,17569,12853,8040,2859,10528,7730,4809,2099,12873,10558,7469,16583,17286,13949,
营业利润(万元),49017,31136,11480,63754,40938,26075,9214,58148,33167,20993,7332,38395,26914,16269,5748,36188,24372,15132,5172,33580,22932,14900,4748,23238,15942,9592,3907,17395,12328,8368,3693,14862,11295,7343,3313,10977,8134,5061,1400,5831,4463,2728,1085,7177,6990,5044,11256,12458,9618,
投资收益(万元),2102,1491,833,4288,3124,2164,1089,1835,970,644,319,353,74,29,11,--,--,--,--,0,--,--,--,0,--,--,--,--,32,32,0,-246,0,-0,-1,-168,-41,-27,-13,48,-23,-28,-13,-68,28,-0,-7,227,-233,
营业外收支净额(万元),437,314,142,687,230,168,106,509,474,344,128,1046,762,624,236,1390,1112,889,254,-65,317,269,126,81,195,118,21,-288,--,6,--,253,177,--,--,-578,0,0,0,-255,0,0,0,-464,0,0,-47,0,0,
利润总额(万元),49454,31450,11622,64440,41169,26243,9320,58656,33641,21337,7460,39441,27676,16893,5984,37577,25483,16021,5426,33516,23248,15169,4874,23320,16137,9710,3929,17107,12315,8375,3761,15115,11472,7573,3498,10231,7895,4997,1404,5633,4396,2735,977,6960,6554,4769,11514,12054,9743,
净利润(万元),33838,21311,7791,44487,27608,17736,6240,41111,22643,14282,5183,28232,18832,11526,4244,26460,17381,11027,3720,23516,15769,10210,3252,16063,11016,6647,2671,12551,8038,5536,2502,11303,7799,5272,2462,6575,4914,3122,850,3291,2568,1528,572,3954,4140,3032,7591,7468,5702,
