报告日期,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,2006-09-30,2006-06-30,2006-03-31,2005-12-31,2005-09-30,2005-06-30,2005-03-31,2004-12-31,2004-09-30,2004-06-30,2004-03-31,2003-12-31,2003-09-30,2003-06-30,2003-03-31,2002-12-31,2002-09-30,2002-06-30,2002-03-31,2001-12-31,2001-06-30,2000-12-31,2000-06-30,1999-12-31,1999-06-30,1998-12-31,1998-06-30,1997-12-31,1997-06-30,1996-12-31,1996-06-30,1995-12-31,1995-06-30,1994-12-31,1994-06-30,1993-12-31,1992-12-31,1991-12-31,
基本每股收益(元),1.43,-0,-0,0.03,0.01,0,-0.01,--,-0,-0.02,-0.02,-0,-0.04,-0.02,0,-0.1,-0.07,-0.05,-0.02,0.02,0.04,0.03,-0.02,0.07,-0,-0.01,-0.01,-0.15,-0.06,-0.03,-0.01,-0.69,-0.36,-0.2,-0.14,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
每股净资产(元),--,--,--,--,--,--,--,--,--,--,--,--,0.67,0.67,0.7,0.7,0.74,0.78,0.81,0.85,0.86,0.87,0.82,0.85,0.77,0.76,0.76,0.77,0.91,0.94,0.95,1,1.35,1.51,1.63,1.73,1.43,1.52,1.56,1.59,1.7,1.81,1.83,1.85,1.84,1.85,1.85,1.84,1.85,1.84,1.82,1.83,1.83,1.82,1.81,1.82,1.82,1.82,1.8,1.79,1.75,1.73,1.78,1.78,1.96,1.86,1.87,2,1.94,2.1,2.23,2.16,1.94,1.31,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0.03,0.01,--,--,0,--,0,0,-0.01,-0.03,0.01,0,0.08,0.08,0.07,0.04,0.05,0.02,0.04,-0.05,0,--,-0.04,0,0.02,0,0,0,0.24,0,0,0,-0.09,0,0,0,0.09,0,0.09,--,0.04,0.04,0.12,0.02,0.11,--,0.07,--,--,--,--,--,--,--,--,--,--,--,--,
主营业务收入(万元),291662,557,302,1102,803,508,243,2700,758,499,243,1110,727,502,250,985,799,553,317,935,752,528,192,2752,2018,1249,645,4688,3946,3076,1434,10357,7099,2938,1902,24061,17065,12368,6541,27206,17658,12415,6332,26434,20513,14920,6996,20826,16459,9811,4325,16174,11449,7450,3015,14176,7269,16376,8955,27602,12789,27357,16183,37130,17919,38034,19305,43067,22559,41845,21602,42756,44724,38081,
主营业务利润(万元),51559,334,213,660,551,338,159,1694,457,269,136,520,413,266,132,513,444,320,141,503,433,292,30,489,-6,87,204,554,387,83,213,-1582,-839,-205,37,665,297,485,414,746,169,607,428,4213,2376,1884,664,2940,1812,1194,357,2021,1217,830,254,1537,669,1773,954,1437,990,1654,1159,738,371,201,272,-694,478,1208,3028,3436,3799,1196,
营业利润(万元),32412,-61,-39,343,118,74,-114,845,-224,-171,-265,26,-320,-123,-24,-1747,-1233,-827,-417,233,630,537,-354,1191,-47,-138,-185,-2609,-975,-442,-217,-11250,-5186,-3377,-2499,-4992,-2802,-1491,-530,-3991,-2122,-639,-356,58,185,308,173,136,293,366,-43,296,174,129,-122,34,233,291,242,630,212,78,240,903,0,483,0,559,0,2170,0,3462,1426,1196,
投资收益(万元),--,-5,8,880,104,86,-62,85,-55,-7,-163,258,-102,43,102,-1060,-1048,-673,-412,1152,803,678,-192,2163,702,233,-55,-1035,-998,-579,-22,853,110,6,-12,7752,8,-31,24,-515,7,19,-4,62,85,-44,26,71,154,2,-6,-101,34,32,2,103,0,293,209,-64,246,131,40,0,0,253,0,921,289,1915,522,197,0,0,
营业外收支净额(万元),-57,0,--,131,-0,-0,--,179,171,-242,-2,-55,-295,-295,1,0,1,1,1,-0,-0,-0,-0,-24,4,2,0,-8,--,--,--,-1191,-1176,-208,0,-471,344,0,125,-18,0,0,0,-15,0,0,0,31,-1,0,0,0,0,-5,0,-12,-6,-43,0,1404,0,0,0,0,54,0,-27,0,0,0,0,0,--,--,
利润总额(万元),32356,-61,-39,474,117,74,-114,1023,-53,-412,-266,-29,-615,-419,-23,-1747,-1232,-826,-416,233,630,536,-354,1167,-43,-136,-185,-2617,-982,-445,-219,-12441,-6362,-3586,-2499,2289,-2450,-1165,-382,-4525,-2117,-623,-348,105,99,159,90,239,445,369,-48,193,198,156,-120,125,227,541,423,1092,435,343,272,-982,466,321,545,1410,729,3993,3440,3611,3719,1098,
净利润(万元),24253,-61,-39,429,117,74,-114,821,-53,-412,-266,-25,-615,-419,-23,-1736,-1227,-823,-414,410,638,541,-352,1209,-26,-127,-181,-2596,-952,-430,-132,-11636,-6045,-3376,-2397,3006,-2113,-997,-384,-3744,-1796,-583,-352,89,50,106,79,157,408,341,-45,135,178,140,-120,84,204,506,390,1092,427,276,226,-1206,378,171,420,1276,619,3774,3026,3214,3287,968,
