报告日期,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2010-12-31,2009-12-31,2008-12-31,
基本每股收益(元),0.05,0.06,0.03,0.09,0.08,0.07,0.04,0.13,0.13,0.1,0.05,0.15,0.22,0.28,0.16,0.92,0.84,0.63,0.85,0.49,0.41,
每股净资产(元),6.49,6.48,6.46,6.43,6.43,6.43,6.4,6.37,6.34,6.23,6.13,6.19,6.27,6.25,9.54,9.37,9.26,3.98,3.35,2.52,2.01,
每股经营活动产生的现金流量净额(元),-0.12,0.08,-0.01,-0.19,-0.2,-0.01,-0.12,-0.37,-0.38,-0.13,-0.2,0.07,-0.38,-0.14,-0.42,-0.78,-0.2,-0.34,0.11,0.4,-0.09,
主营业务收入(万元),32978,21250,9701,42211,30963,20641,9080,44260,35325,23441,9830,32271,24624,16251,7841,31484,24667,16164,24386,15145,17413,
主营业务利润(万元),7122,4803,2139,9967,7045,4745,2220,9764,7365,5084,2048,7427,6863,4692,2204,10394,8006,5577,7913,5262,5277,
营业利润(万元),457,376,69,696,636,605,374,1225,1443,1134,484,1566,2615,2357,1317,5074,4118,3237,4858,2837,2437,
投资收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,295,0,-238,
营业外收支净额(万元),180,211,195,8,17,19,14,154,85,10,8,188,92,43,6,951,974,444,107,5,29,
利润总额(万元),637,587,264,704,653,625,388,1378,1528,1144,493,1754,2707,2400,1323,6025,5092,3681,4964,2842,2466,
净利润(万元),605,547,267,871,765,676,359,1287,1272,1013,464,1447,2228,1990,1082,5103,4365,3172,4245,2457,2054,
净利润(扣除非经常性损益后)(万元),--,330,--,865,--,660,--,1157,--,1004,--,1287,--,1954,--,4252,--,2808,3863,2452,2416,
经营活动产生的现金流量净额(万元),-1210,831,-68,-1909,-1964,-99,-1236,-3704,-3762,-1324,-1977,716,-3753,-1426,-2786,-5199,-1329,-1710,566,1977,-466,
现金及现金等价物净增加额(万元),-1440,-1549,274,-3432,-2344,1073,-367,-5838,-6084,822,-2812,-12146,-8030,-5523,-3336,30053,38548,-92,1663,-5049,4262,
总资产(万元),104946,100729,99946,94988,96389,95134,91708,89863,89624,90747,84884,79376,80599,82400,84397,82250,86825,38468,33841,27263,29133,
流动资产(万元),67750,65487,62003,58305,60771,60980,59729,57477,62014,66637,59193,57293,60267,63143,65192,63867,72377,24501,20438,15167,17798,
总负债(万元),38481,34379,33432,28763,29948,28702,26892,25133,25401,24996,19609,14880,15298,17359,18240,17250,22598,16076,14661,12307,16744,
流动负债(万元),37992,33881,33389,28716,29899,28648,26836,25133,25401,24996,19409,14680,14698,16759,16240,15250,20598,14676,14661,12307,16508,
股东权益不含少数股东权益(万元),64961,64789,64631,64373,64368,64359,64015,63717,63388,62358,61312,61934,62717,62479,63626,62490,61752,19912,16740,12597,10064,
净资产收益率加权(%),0.91,0.21,0.41,1.36,1.19,1.06,0.56,2.05,2.03,1.63,0.76,2.33,3.5,3.14,1.59,15.54,18.62,15.93,28.84,21.76,22.81,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
