报告日期,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,2006-09-30,2006-06-30,2006-03-31,2005-12-31,2005-09-30,2005-06-30,2005-03-31,2004-12-31,2004-09-30,2004-06-30,2004-03-31,2003-12-31,2003-09-30,2003-06-30,2003-03-31,2002-12-31,2002-09-30,2002-06-30,2002-03-31,2001-12-31,2001-06-30,2000-12-31,2000-06-30,1999-12-31,1999-06-30,1998-12-31,1998-06-30,1997-12-31,1997-06-30,1996-12-31,1996-06-30,1995-12-31,1994-12-31,1993-12-31,
基本每股收益(元),0.01,0.01,-0.06,0.05,0.25,0.31,0.35,-1.04,-0.47,-0.3,-0.11,0.03,-0.15,-0.09,-0.05,-0.78,-0.39,0.02,0.05,-0.21,-0.22,-0.12,-0.06,0.05,-0.12,-0.21,-0.11,-0.95,-0.45,-0.19,-0.05,0.21,0.29,0.21,0.04,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
每股净资产(元),--,--,--,--,--,--,--,--,--,--,--,--,1.19,1.25,1.31,1.36,1.74,2.16,2.19,2.41,2.12,2.23,2.3,2.36,2.23,2.14,2.22,2.32,2.83,3.1,3.26,3.33,3.33,3.38,3.19,3.14,3.08,3.05,3.13,3.15,3.16,3.15,3.11,3.05,3.03,2.99,3.05,2.86,2.89,2.87,2.83,2.82,2.88,2.88,2.84,2.84,3.12,3.13,2.83,2.73,2.67,2.55,2.16,2.06,2.39,4.02,3.07,2.83,2.09,1.89,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,--,--,--,--,--,--,--,0.58,0.58,0.12,0.01,0.91,0.16,0.07,0.44,-0.01,-0.09,-0.17,0.19,0.07,0.34,0.28,0.36,-0.01,-0.18,-0.07,0.23,0.26,0.18,-0,0.05,0,0,0,0.37,0,0,0,0.46,0,0,0,0.4,0,0.24,0,0.25,0,0.07,0,0.21,-0.02,-0.74,0.1,1.01,--,0.02,--,--,--,--,--,--,--,--,
主营业务收入(万元),70434,47502,20698,103701,80509,57297,34495,139498,108014,69767,36068,154959,116007,76779,38374,231714,186966,137089,68695,233397,159935,105075,52814,184510,134615,85959,40186,178450,143963,96938,47119,220854,167570,110576,47125,146800,99914,63968,29714,125416,93737,62647,27195,137180,102364,66218,32253,113736,77871,51710,25433,100452,75220,51910,25307,102094,50742,86540,45053,80128,37309,71323,34958,79829,37250,73347,32269,98625,68936,46208,
主营业务利润(万元),10389,6923,1990,5605,4454,2424,287,-1505,281,813,2084,9493,8512,7675,6048,5994,9840,16971,10706,18546,9945,7940,4058,21581,11431,3670,931,-14028,-3924,1582,2663,31737,27027,18202,6249,20470,12553,7383,3079,19810,15595,11080,5623,29103,21444,14723,7732,23603,14146,9076,4290,13221,9977,7060,2974,2855,1854,12414,7260,16517,7530,14085,6538,6891,856,6014,4321,11844,9583,6195,
营业利润(万元),-4819,-5136,-5068,-6930,2203,4261,5882,-37104,-21454,-14638,-4669,-24946,-11933,-6412,-1798,-37597,-17620,12,2089,-8692,-9180,-5006,-2438,-2183,-3877,-7079,-4464,-45288,-17283,-7295,-1615,12813,14403,10423,1843,2490,215,-923,-895,3839,3919,3494,1326,9144,6351,4644,2550,6807,3251,2196,451,909,1621,1592,0,-10136,-16,5238,3680,10695,4561,7105,3200,6702,869,6045,4327,11878,9758,6209,
投资收益(万元),432,432,--,16035,16035,16035,16035,--,--,--,--,1066,1066,1066,--,58,--,--,--,4,--,0,--,52,--,--,--,65,--,--,0,31,31,5,5,24,1,0,0,-8,42,42,0,5,12,0,0,-78,85,67,0,16,16,1,1,-26,-58,70,44,-9,0,297,300,304,0,41,0,33,102,0,
营业外收支净额(万元),4516,4529,239,6868,6287,6294,6151,914,897,883,319,25058,5662,2591,106,1276,1196,1318,266,1111,276,210,193,6801,711,156,127,2820,--,-122,--,--,--,-954,-53,-136,0,0,-36,33,0,0,0,-1273,0,0,0,-1376,-444,-390,-171,0,-85,-52,0,143,0,397,0,299,0,--,0,0,-106,0,--,-411,0,0,
利润总额(万元),-303,-606,-4829,-63,8490,10555,12033,-36190,-20557,-13755,-4350,112,-6271,-3821,-1692,-36321,-16425,1330,2356,-7581,-8904,-4796,-2244,4619,-3166,-6924,-4337,-42468,-17602,-7417,-1671,10810,13414,9469,1789,2423,129,-976,-922,3950,4023,3548,1300,7877,5527,4025,2500,5353,2804,1816,279,793,1688,1677,308,-9886,171,5704,3863,10986,4513,9975,3428,7304,763,6334,4215,11508,9508,6243,
净利润(万元),844,552,-3947,2038,9546,11648,13218,-39354,-17668,-11215,-4331,992,-5518,-3236,-1726,-29397,-14937,868,1813,-7898,-8509,-4554,-2154,1768,-4391,-7757,-4130,-35986,-17019,-7276,-1734,7968,10877,7802,1619,2120,5,-1012,-933,3124,3307,2962,1016,7085,5122,3688,2477,5285,2775,1800,274,827,1717,1677,308,-9868,0,4831,3349,9338,3836,8483,2913,6219,511,5389,2824,8931,7008,5607,
