报告日期,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-03-31,2009-12-31,2008-12-31,
基本每股收益(元),0.42,0.23,0.11,0.37,0.22,0.13,0.06,0.25,0.15,0.09,0.03,0.19,0.18,0.13,0.1,0.67,0.48,0.38,0.18,0.72,0.15,0.41,0.33,
每股净资产(元),4.1,3.93,3.81,3.69,3.57,3.45,3.39,3.32,3.13,3.16,3.14,3.11,3.1,3.04,6.03,5.93,5.75,5.63,2.23,2.05,0,0.84,0.48,
每股经营活动产生的现金流量净额(元),0.7,0.22,0.01,0.85,0.44,0.08,0,0.44,0.25,0.17,0.09,0.35,0.28,0.24,0.13,0.23,-0.08,-0.08,-0.23,0.98,-0.18,0.41,0.36,
主营业务收入(万元),113453,69348,28773,101767,68661,42588,17712,73542,49233,31849,13597,53006,39578,25724,11037,54905,40263,27276,12005,43751,8874,25659,23217,
主营业务利润(万元),29144,18195,8142,24852,15993,9952,4359,17797,11770,7703,3255,16236,12816,8509,3588,18206,13527,9416,4537,15473,2983,8482,6253,
营业利润(万元),12850,7318,3655,9513,5599,3014,1017,6476,3764,2483,673,5526,5448,3815,1426,8720,6620,4762,2096,7339,1494,3195,2523,
投资收益(万元),111,111,27,21,162,123,-25,87,--,0,--,-12,-12,-12,--,-65,-37,-22,--,-9,0,4,--,
营业外收支净额(万元),877,475,223,1609,969,754,530,1111,1044,349,382,434,260,133,120,257,221,171,29,174,61,119,-31,
利润总额(万元),13726,7793,3878,11122,6568,3768,1547,7588,4808,2832,1055,5960,5707,3948,1545,8977,6841,4932,2125,7513,1555,3314,2492,
净利润(万元),10327,5703,2727,9091,5486,3153,1427,6104,3650,2181,830,4727,4524,3128,1238,7303,5116,3718,1616,6290,1342,2759,2236,
净利润(扣除非经常性损益后)(万元),--,5273,--,7924,--,2714,--,5026,--,1848,--,4365,--,3024,--,7362,--,3567,1595,6129,1291,2719,2319,
经营活动产生的现金流量净额(万元),17126,5516,190,20830,10842,1899,11,10846,6099,4090,2188,8589,6967,5902,1542,2765,-929,-962,-2099,9009,-1615,3721,3257,
现金及现金等价物净增加额(万元),-751,-3104,-3488,-4540,617,-3551,-385,-3023,-6791,-3923,-1251,-12224,-13939,-12738,-3038,39637,34588,41532,-248,4681,3592,120,795,
总资产(万元),193632,174213,156523,157176,125813,114233,106676,105538,96508,101003,96769,96472,96863,91898,90371,89664,83822,87885,42482,38035,0,21168,16549,
流动资产(万元),91616,84789,76041,78597,69640,62592,59687,58616,55396,60036,56190,55824,58205,60751,65250,68667,65755,71793,27757,23792,--,13936,9975,
总负债(万元),90212,75107,60867,64870,36603,29147,23227,24054,19765,22041,18472,19079,19692,16817,16085,16678,13068,18584,21917,19111,--,13467,12173,
流动负债(万元),65429,60186,48723,52535,33836,26562,20497,21306,15473,17686,14124,14519,15249,12723,11992,12823,9512,15029,18493,16345,--,9606,11280,
股东权益不含少数股东权益(万元),100893,96875,93871,90841,87977,85085,83449,81485,76744,77675,77061,76231,76028,74632,73969,72731,70544,69146,20428,18812,0,7623,4310,
净资产收益率加权(%),10.76,6.09,2.96,10.62,6.48,3.78,1.74,7.52,4.69,2.82,1.08,6.36,5.95,4.23,1.69,14.71,12.15,13.07,0,43.55,0,48.49,70.06,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
