报告日期,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,2006-09-30,2006-06-30,2006-03-31,2005-12-31,2005-09-30,2005-06-30,2005-03-31,2004-12-31,2004-09-30,2004-06-30,2004-03-31,2003-12-31,2003-09-30,2003-06-30,2003-03-31,2002-12-31,2002-09-30,2002-06-30,2002-03-31,2001-12-31,2001-06-30,2000-12-31,2000-06-30,1999-12-31,1999-06-30,1998-12-31,1998-06-30,1997-12-31,1997-06-30,1996-12-31,1996-06-30,1995-12-31,1995-06-30,1994-12-31,1994-06-30,1993-12-31,1993-06-30,1992-12-31,
基本每股收益(元),-0.01,-0.02,0,0.09,-0.05,-0.04,-0.02,0.04,0.09,0.09,0.05,0.77,-0.05,-0.05,-0.04,0.12,0.08,0.07,0.04,0.12,0.11,0.05,0.04,0.18,0.08,0.07,0.06,0.31,0.31,0.29,0.31,0.45,0.18,0.12,0.06,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
每股净资产(元),--,--,--,--,--,--,--,--,--,--,--,--,3.09,3.09,3.09,3.14,3.09,3.09,3.14,3.14,3.15,3.08,3.19,3.19,3.12,3.15,3.3,3.23,3.31,3.35,4.23,4.03,3.26,3.2,3.26,3.19,3.13,3.09,3.11,3.07,3.03,3.07,3.03,2.96,3.03,3.08,3.04,2.95,2.94,2.88,3.69,3.53,2.35,2.3,2.1,2.03,1.98,1.87,1.79,1.73,2.26,2.11,2.09,2.05,2.1,2.04,2.05,2,2.26,2.21,2.08,2.35,--,--,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,--,--,--,--,--,--,--,-0.07,-0.18,-0.12,0.15,0.07,-0.16,-0.37,0.04,0.07,0.12,0.11,0.88,0.58,0.18,-0.04,-0.33,-0.24,-0.23,0.03,2.68,2.44,1.25,0.92,-0.46,0,--,0,-0.76,0,0,0,0.56,0,0,0,0.4,0,0,0,0.44,0,0.02,--,1.02,0.29,-0.09,0.04,0.01,--,0.71,--,--,--,--,--,--,--,--,--,--,--,--,
主营业务收入(万元),71977,50111,28965,144091,103925,72138,34540,162544,113565,77140,40144,151687,91596,52891,21104,172203,135637,91831,45909,149485,106869,59653,29644,124669,80318,59506,29795,170309,137775,95252,54536,191149,113835,69431,34893,169452,117697,74605,40250,147640,105338,69349,30988,152354,118467,76881,41748,127897,80279,44486,22130,138835,115588,80392,44009,169181,88483,115260,37496,85166,31408,49773,18004,31373,12698,26233,13345,30340,15206,27680,13270,27569,12155,29191,
主营业务利润(万元),8892,5986,3020,16340,10249,6565,3013,19760,14796,11377,6159,17751,10480,5715,2503,26915,19159,13380,6406,24067,14885,7721,3787,21613,11049,7277,4251,28695,24374,18510,11403,26467,13639,8477,--,20251,13318,8689,4679,16477,12743,9043,4904,19112,14827,8913,4940,21490,13957,8319,5344,14778,11123,7136,3825,15327,6099,11169,3212,9412,3970,7022,3125,-732,369,224,518,659,413,2971,1922,3483,-9725,2716,
营业利润(万元),-177,-509,-188,269,-1205,-962,-532,3186,3962,3933,2373,23404,-1420,-1581,-1518,6390,4012,3367,2025,6942,5019,2028,1273,6593,3633,3235,2444,10343,10077,9065,7726,10927,4565,2996,1466,6327,3990,2380,1588,4211,3144,2264,1767,4907,5277,3392,2234,6326,5076,3799,2786,2347,1870,1260,776,3527,1555,3207,447,3518,1063,1943,636,-410,0,864,0,1353,0,3459,0,3760,0,2735,
投资收益(万元),500,500,-11,522,11,7,7,16,5,--,--,26218,--,--,0,77,--,--,--,1552,1400,1391,935,3725,2592,1814,630,-47,-141,-115,6,1102,930,853,635,1230,1113,1049,5,807,741,700,-25,-1425,-9,-11,3,-433,30,7,-23,1923,2029,1994,0,274,336,636,333,42,-23,-110,-108,415,247,252,56,264,162,255,307,577,0,23,
营业外收支净额(万元),36,19,28,2793,112,94,27,824,263,179,2,-129,244,217,147,240,-19,48,54,-265,14,10,-20,373,165,224,-13,353,--,--,--,--,--,47,--,139,0,--,-13,182,0,0,0,300,0,0,91,192,-23,0,-8,591,494,319,0,702,0,381,0,275,0,--,0,0,113,0,58,0,0,0,0,41,--,0,
利润总额(万元),-141,-490,-161,3062,-1094,-868,-505,4010,4225,4111,2375,23276,-1176,-1364,-1372,6630,3993,3415,2078,6677,5034,2038,1254,6967,3798,3459,2431,10696,10137,9157,7668,11030,4686,3043,1519,7711,5077,3423,1589,5266,4115,3115,1787,3853,5281,3390,2329,6214,5135,3792,2756,5191,4723,3903,982,4675,2125,4225,960,4048,1303,2396,800,765,831,1499,831,1815,826,4221,2458,4378,1871,3074,
净利润(万元),-324,-353,49,2184,-1205,-995,-515,849,2029,1984,1084,17958,-1096,-1085,-1008,2722,1746,1595,929,2865,2622,1145,826,4075,1931,1686,1296,7325,7265,6739,5976,8716,3544,2359,1144,4132,2936,2114,831,4005,3075,2353,1369,2585,3919,2423,1712,4516,4321,3222,2370,4314,4189,3524,889,3638,1695,3176,718,3100,980,1817,540,523,777,1311,728,1508,721,3594,1976,3565,1845,2529,
净利润(扣除非经常性损益后)(万元),-722,-737,24,-1352,-1300,-1071,-536,309,1834,1879,1082,-2320,--,-1303,0,2499,--,1550,--,1613,--,47,--,790,0,-1,0,6790,0,6646,0,7565,0,2158,--,3701,0,2046,0,3828,0,2292,0,2441,0,2399,0,4835,0,3196,0,3969,3840,2995,--,3376,1695,3176,718,2940,--,--,--,--,--,--,--,--,--,--,0,--,--,--,
