报告日期,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,2006-09-30,2006-06-30,2006-03-31,2005-12-31,2005-09-30,2005-06-30,2005-03-31,2004-12-31,2004-09-30,2004-06-30,2004-03-31,2003-12-31,2003-09-30,2003-06-30,2003-03-31,2002-12-31,2002-09-30,2002-06-30,2002-03-31,2001-12-31,2001-06-30,2000-12-31,2000-06-30,1999-12-31,1999-06-30,1998-12-31,1998-06-30,1997-12-31,1997-06-30,1996-12-31,1995-12-31,1994-12-31,
基本每股收益(元),0.06,0.06,0.03,0.09,0.07,0.05,0.04,0.17,0.1,0.06,0.02,0.02,-0.05,-0.06,-0.04,0.04,-0.16,-0.09,-0.06,-0.24,-0.12,-0.07,-0.04,0.01,-0.14,-0.18,-0.13,-0.27,0.03,0.18,0.11,0.24,0.17,0.03,-0.02,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
每股净资产(元),--,--,--,--,--,--,--,--,--,--,--,--,1.85,1.84,1.85,1.89,1.68,1.75,2.15,2.21,2.05,2.11,2.14,2.18,2.06,2.05,1.68,1.81,2.08,1.75,1.69,1.59,1.39,1.25,1.21,1.23,1.2,0.73,1.31,1.54,1.63,2.74,3.12,3.39,3.56,3.57,5.11,3.87,3.83,3.53,3.8,3.97,3.93,3.89,3.83,3.79,3.91,3.82,2.29,2.18,2.06,2.03,1.97,1.9,2.58,2.11,1.71,1.57,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,--,--,--,--,--,--,--,0.03,0.01,-0,-0.06,-0.08,-0.05,-0.03,-0.09,-0.03,--,0,0.1,-0.01,-0.02,-0.04,0.34,0.39,0.36,0.26,0.8,0.5,0.17,0.08,0.29,0,0,0,-0.45,0,0,0,0.14,0,0,0,1.13,0,0,0,0.4,0,0.08,--,0.72,0.52,-0.32,-0.11,0.09,--,0.1,--,--,--,--,--,--,
主营业务收入(万元),3642045,2297085,1158285,3681632,2528807,1611317,809168,3377429,2477377,1625433,805866,2577158,1712291,960888,414764,1274141,851464,494003,196965,802529,620206,418643,189364,624919,434451,229811,72090,833402,727198,550590,293672,1117045,792610,468919,215284,878139,666007,429101,240477,1346179,854781,432171,208186,1244171,931085,623421,369404,1118011,765046,469795,225353,478259,341959,201233,103937,268380,127628,227790,99322,74189,20074,23750,10580,27510,11110,19117,18382,13479,
主营业务利润(万元),786319,534690,284593,819335,557435,344508,159683,788698,590372,372705,168261,288745,84063,9122,-4784,-72938,-78106,-41565,-26015,-28305,-6225,5202,998,-4352,-15053,-30566,-14725,62488,92160,103335,58959,189013,86296,12398,--,-118830,-133392,-75981,-15933,19923,-21330,-27506,-21710,128387,121053,106670,53370,173097,119058,76759,37636,63555,49903,30891,16415,33466,16317,27537,11283,14159,5092,5651,2816,6592,3764,6505,244,115,
营业利润(万元),184429,195279,109840,230763,161089,77957,32996,225784,167138,104943,32182,-72417,-131565,-122644,-76821,15691,-242259,-139494,-75978,-232026,-117714,-62752,-35265,-130534,-98951,-92459,-51943,-106030,7027,62963,37640,59452,42341,-7844,-19311,-303847,-292818,-195212,-56711,-159637,-135694,-99530,-47196,2406,33763,41933,24969,41942,31772,18003,4688,14517,14970,12384,6620,12188,6759,9534,4189,4439,940,2847,1868,6592,0,1117,-5278,-3527,
投资收益(万元),13370,6466,3138,1345,1364,692,137,760,203,162,57,-548,-932,-375,-135,460448,-35,60,-128,-332,417,551,-196,-11556,-13705,-12377,-1429,-20603,2878,5091,4381,-12832,26273,22161,21787,15717,13806,8748,3895,11330,8994,6641,3274,28611,20656,16518,7813,5320,468,603,1556,6538,3914,1781,281,-1597,1047,6274,3127,5226,1595,4071,1959,6139,3107,10611,10617,10010,
营业外收支净额(万元),63960,41142,10979,86828,66771,53935,42421,76457,21489,13915,8287,91023,39981,15759,5960,68918,10918,6569,1810,7890,4575,2482,1897,122339,5782,1227,450,13095,--,--,3675,--,--,12491,--,-15822,0,0,0,-1654,0,0,0,-1012,0,0,0,-1892,0,0,58,-125,-403,-27,0,631,0,185,0,0,0,0,0,0,1163,--,--,--,
利润总额(万元),248389,236421,120819,317591,227860,131892,75417,302241,188627,118857,40469,18605,-91584,-106885,-70861,84609,-231341,-132925,-74167,-224136,-113139,-60269,-33368,-8195,-93168,-91232,-51494,-92935,16443,68409,41315,84080,57468,4647,-11489,-294802,-267961,-179090,-52476,-145436,-127725,-94479,-43792,30087,53549,57528,30654,45815,33512,20401,6347,21622,18508,14157,6876,12769,8427,15993,7460,10592,2468,7253,3799,14505,8034,11737,10856,10105,
净利润(万元),199239,195117,97814,256213,185472,104164,58765,235337,135911,85929,28690,25813,-63527,-78688,-49456,56087,-214309,-121548,-67478,-200381,-98884,-54071,-29685,4968,-75700,-74943,-41076,-80753,10808,50496,30542,69095,49520,7467,-4356,-172194,-162687,-126435,-49068,-158709,-136782,-98875,-45075,20601,47497,52119,26545,36117,28052,16517,3340,8284,7221,5652,2413,6025,5510,11040,4980,7450,1514,6072,3177,12397,6872,10759,10191,9831,
净利润(扣除非经常性损益后)(万元),140834,157640,88075,182787,124754,55029,24283,171399,121028,76743,22621,-54417,--,-90792,0,-387123,--,-127211,--,-207496,--,-56027,--,-118947,--,-75958,0,-101904,0,43267,--,65645,0,-15862,--,-173979,-166743,-129148,0,-156999,0,-97248,0,16240,0,52108,0,40746,0,15457,0,7657,7193,0,--,4809,5146,11027,0,0,--,--,--,--,--,--,--,--,
经营活动产生的现金流量净额(万元),783361,545339,230255,809583,464410,325364,168008,895644,432998,372789,146059,308888,40287,12183,-4425,-77853,-104591,-61419,-36627,-105332,-25543,331,3368,81001,-7647,-17580,-14740,112797,127420,103556,75877,229210,143852,48835,23237,84311,49930,-181,10088,-98356,-77288,-42742,-5402,20772,34664,21802,34267,74754,93187,62867,24098,21768,0,4368,--,39672,29038,-17684,-5256,-4474,--,4682,--,--,--,--,--,--,
