报告日期,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,2006-09-30,2006-06-30,2006-03-31,2005-12-31,2005-09-30,2005-06-30,2005-03-31,2004-12-31,2004-09-30,2004-06-30,2004-03-31,2003-12-31,2003-09-30,2003-06-30,2003-03-31,2002-12-31,2002-09-30,2002-06-30,2002-03-31,2001-12-31,2001-06-30,2000-12-31,2000-06-30,1999-12-31,1999-06-30,1998-12-31,1998-06-30,1997-12-31,1997-06-30,1996-12-31,1996-06-30,1995-12-31,1995-06-30,1994-12-31,1994-06-30,1993-12-31,1992-12-31,1991-12-31,1990-12-31,
基本每股收益(元),-0,0.02,-0,0.02,0.01,-0.01,-0.03,-0.22,-0.2,-0.19,-0.1,0.04,0.16,0.16,0.2,-0.38,-0.06,-0.04,-0.02,0.02,0.01,0.02,-0.02,-0.13,-0.1,-0.06,-0.05,0.06,0.28,0.09,0.01,0.25,0.2,0.03,-0.02,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
每股净资产(元),1.09,--,1.09,--,1.08,--,1.04,--,1.09,--,1.2,--,1.41,1.42,1.46,1.26,1.57,1.6,1.61,1.64,1.63,1.64,1.6,3.24,3.26,3.3,0.81,0.86,0.94,0.76,0.69,0.68,0.62,0.45,0.41,0.42,0.33,0.25,0.17,0.2,0.22,0.24,0.17,0.14,1.41,1.41,1.42,1.45,1.56,1.58,1.64,1.59,2,1.99,1.99,1.98,2.01,2.11,2.15,2.12,2.24,2.48,2.44,2.33,2.86,2.48,2.6,2.38,2.43,3.03,2.81,2.56,--,--,--,
每股经营活动产生的现金流量净额(元),0.39,--,0.03,--,0.35,--,0.12,--,0.17,--,-0.09,--,0.41,0.43,0.43,0.45,0.05,0.05,0.02,0.24,0,0.03,0.02,0.06,0.03,0.02,0.16,0.31,0.31,0.25,0.14,0.33,0.22,0.14,-0.01,0.57,0,--,0,0.54,0,0,0,0.6,0,0.69,0,0.29,0,0.79,0,-0.23,0,0.21,--,0,-0.05,0.18,-0.03,-0.05,-0.16,-0.12,--,--,--,--,--,--,--,--,--,--,--,--,--,
主营业务收入(万元),80861,54793,24088,102700,68467,41913,17280,74376,47431,23803,9106,110216,75780,43527,16355,55723,21454,16204,7485,30866,24108,15993,7721,26275,19875,14207,5792,49009,42565,30573,14900,44060,26173,10489,171,699,572,455,285,1263,996,742,467,4824,1510,1113,568,17191,16775,15245,11802,11694,13408,7961,3930,26960,19497,43275,22294,46319,23646,51986,25673,49713,24557,40713,20268,32176,15878,24727,13019,--,18089,14013,13507,
主营业务利润(万元),20497,14883,7482,27886,17179,6283,2080,5881,-2323,-7647,-4464,12830,9823,432,-2083,-8204,-3846,-2089,-1352,-450,-582,-603,-764,-1682,-962,62,-941,5273,7913,6739,2070,11056,7384,2962,--,54,25,61,40,105,51,44,36,1248,30,7,27,-1767,-230,-28,2,1427,3125,1449,810,3406,2851,3556,2333,9503,4894,10645,6142,1959,2935,4593,3533,5332,3424,5238,3272,--,2575,3340,3394,
营业利润(万元),-2672,-367,-262,-832,-3974,-7299,-4136,-31584,-27696,-25288,-13433,-2559,7182,6151,10669,-39435,-6710,-4170,-2278,-4267,-4360,-2914,-1852,-7131,-4636,-2566,-2169,575,9511,3888,814,7657,5076,1590,-506,3302,3991,1249,-727,-2525,-1920,-1405,-570,-40225,-2416,-1529,-861,-7087,-2460,-1606,-226,-5930,1227,444,297,-1647,-2816,-6862,125,-618,-1121,3230,2330,2168,0,4778,0,5479,0,0,3234,--,2688,3478,3383,
投资收益(万元),130,129,9,56,30,18,--,-1629,-1525,-1525,-648,-3369,-1821,-1025,-918,-1083,696,319,201,529,-617,-55,--,-74,1,1,1,1481,5898,74,72,44,31,11,0,-420,-208,-138,-69,-201,-134,-138,-67,-1534,614,-257,-127,1663,1795,1922,2039,-194,-244,-117,26,-207,10,3110,74,-1069,-21,1229,678,4181,573,1399,526,929,367,1134,193,--,227,177,58,
营业外收支净额(万元),3262,3097,102,7063,7182,6869,87,1172,1054,591,446,1471,119,635,570,315,161,81,38,4318,4673,4629,78,164,126,88,46,571,--,31,--,--,--,--,--,1195,0,--,0,1514,0,0,0,1125,0,0,0,655,-1,-2,0,-6830,1,0,0,2824,3175,2953,0,3535,0,0,0,0,0,0,0,0,0,-914,0,--,-459,--,--,
利润总额(万元),590,2731,-160,6231,3208,-430,-4048,-30412,-26642,-24697,-12987,-1087,7300,6787,11239,-39120,-6549,-4089,-2239,51,313,1715,-1774,-6966,-4510,-2478,-2123,1146,10111,3919,763,10795,8003,1659,-563,4091,3758,1079,-796,-1088,-484,27,942,-40429,-1308,-1472,-986,-4635,-681,277,1859,-12314,1267,516,323,970,436,-739,800,2323,2576,4685,3619,6692,3520,6906,3484,6345,3263,5850,2999,--,2456,3355,3196,
净利润(万元),-79,1195,-205,1743,652,-540,-2303,-17425,-15774,-14431,-7473,2775,12273,12563,15406,-29442,-4930,-3053,-1673,1359,896,1762,-1357,-4488,-3430,-1908,-1624,1682,8609,2684,339,7714,5938,864,-521,6134,4713,1611,-404,282,507,810,1196,-39330,-1299,-1461,-974,-4243,-939,-317,1311,-12227,622,295,221,546,431,1376,803,1311,2587,4654,3466,6409,3260,6231,3118,5655,2820,5110,2702,--,1655,2258,1632,
