报告日期,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2010-12-31,2009-12-31,2008-12-31,
基本每股收益(元),0.07,0.07,0.05,0.37,0.19,0.09,0.06,0.52,0.27,0.19,0.06,0.62,0.31,0.14,0.05,0.7,0.34,0.16,0.53,0.3,0.18,
每股净资产(元),1.35,2.62,4.45,4.4,2.28,2.18,4.35,4.29,4.04,3.89,5.83,5.77,5.47,5.3,5.33,2.63,2.27,2.1,1.92,1.39,1.15,
每股经营活动产生的现金流量净额(元),-0.12,-0.27,-0.32,-0.49,-0.6,-0.58,-1.08,-0.91,-0.94,-0.54,-0.81,-1.19,-1.33,-1.24,-1.12,0.22,-0.88,-1.12,0.82,0.2,0.25,
主营业务收入(万元),72280,49329,20534,68090,44792,26487,11294,54011,32248,18895,8523,41205,24106,14258,6829,35047,20284,13103,24974,13342,11487,
主营业务利润(万元),28986,18607,7502,24190,14778,9011,3473,17888,10558,6173,2828,13120,7909,4727,2113,11049,6476,4189,7999,4294,3359,
营业利润(万元),8196,3909,941,10585,4959,2392,515,7569,3650,1645,526,6207,3076,1410,460,5593,2969,1742,4118,1966,1125,
投资收益(万元),746,756,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
营业外收支净额(万元),799,521,396,241,127,124,127,168,138,89,48,43,67,31,-9,-44,-75,-182,24,250,59,
利润总额(万元),8994,4430,1337,10827,5087,2516,642,7737,3788,1735,574,6250,3142,1441,451,5549,2894,1560,4142,2216,1184,
净利润(万元),8226,3755,1354,9258,4773,2206,714,6604,3449,1560,527,5073,2562,1165,419,4398,2137,1025,3348,1857,1051,
净利润(扣除非经常性损益后)(万元),--,3654,--,9054,--,2101,--,6528,--,1480,--,5032,--,1137,--,4460,2214,1207,3323,1653,992,
经营活动产生的现金流量净额(万元),-14103,-15334,-8877,-13363,-15012,-14618,-13620,-11471,-11882,-6851,-6782,-9986,-11186,-10412,-9422,1377,-5557,-7056,5154,1236,1496,
现金及现金等价物净增加额(万元),-15816,-13545,-8609,21089,-4056,-2969,-6000,2350,-2628,2058,-5161,-3899,11443,15443,18585,2003,-5558,-6935,3634,3211,1320,
总资产(万元),262685,255719,263277,259543,104685,105024,107353,95016,78355,74953,75309,74070,63503,64485,65041,38665,31628,26403,29212,19532,11269,
流动资产(万元),187766,180331,185350,181945,94731,95261,99532,87676,73351,70106,70402,69462,59574,60960,61617,35295,28310,23149,27104,17651,10430,
总负债(万元),107527,104831,136944,134355,45968,48614,51190,39457,26064,24506,24786,24123,16176,18618,19059,20844,16312,12251,16243,10091,4174,
流动负债(万元),105989,103248,135329,132695,45619,48259,50874,39141,25760,24238,24483,23832,15968,18414,18859,20653,16167,12111,16111,10011,4118,
股东权益不含少数股东权益(万元),153581,149119,122157,120803,57508,54941,54777,54058,50842,48954,48995,48468,45957,44560,44738,16571,14302,13199,12113,8766,6909,
净资产收益率加权(%),6.06,2.96,1.11,15.96,8.52,4,1.31,12.88,6.87,3.17,1.08,11.51,6.03,2.89,1.19,30.61,--,8.09,32.07,22.55,18.5,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
