报告日期,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,2006-09-30,2006-06-30,2006-03-31,2005-12-31,2005-09-30,2005-06-30,2005-03-31,2004-12-31,2004-09-30,2004-06-30,2003-12-31,2002-12-31,2001-12-31,
基本每股收益(元),0.37,0.31,0.1,0.78,0.56,0.34,0.15,0.77,0.53,0.32,0.12,0.65,0.38,0.26,0.07,0.62,0.39,0.25,0.08,0.54,0.24,0.15,0.07,0.31,0.02,-0.07,-0.13,-0.06,0.06,0.04,0.01,0.09,0.08,0.05,0.01,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
每股净资产(元),--,--,--,--,--,--,--,--,--,--,--,3.43,2.41,2.28,2.5,2.43,2.19,2.06,2.18,2.11,1.8,1.71,2.19,2.12,1.83,1.74,1.68,1.81,1.93,1.91,1.93,1.92,1.91,1.88,2.45,2.43,2.35,2.3,2.9,2.88,2.81,2.74,3.7,4.07,3.98,2.22,2.05,1.4,1.05,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,--,--,--,--,--,--,--,0.64,0.77,-0.2,0.45,0.19,-0.07,-0.02,0.98,0.61,0.33,-0.06,1.11,0.9,0.18,-0.65,0.01,-0.3,-0.25,-0.56,0.33,-0.25,-0.47,-0.87,0.78,0,0,0,0.54,0,0,0,0.69,0,-0.4,1.15,0.14,0,
主营业务收入(万元),263360,176545,76742,422978,299765,198940,94669,370863,274798,181513,78028,248810,176598,117645,31591,203868,142383,90684,40909,163584,118349,76620,34353,138587,95243,55954,19502,141343,103512,67903,28595,131106,90152,54435,21786,118966,80953,49501,19471,97761,67016,42493,18911,76741,50942,31890,63025,46059,42388,
主营业务利润(万元),96447,65149,26655,150789,105168,68321,32501,131170,93202,60641,25561,81177,58841,39764,11143,67150,46632,29760,13235,56893,38510,25286,11010,46919,32164,18148,5726,46081,33138,21641,9007,38509,25315,14989,5919,33637,22514,13768,5463,26421,17294,10652,4619,20952,14457,9606,19316,12904,9137,
营业利润(万元),14609,11492,3652,30086,22525,13782,5276,25457,18371,11363,4180,18229,10922,7262,2016,15272,10100,6229,1591,12144,7174,4215,1552,6292,686,-1297,-2177,-1053,1599,934,150,2169,2079,1315,95,3837,2486,1375,330,4038,2659,1463,180,3473,2551,1727,4300,3307,1750,
投资收益(万元),144,93,67,341,6,11,7,9,6,4,1,-75,22,11,5,4,2,0,-3,4,3,2,1,220,2,-3,-1,3,0,1,--,--,0,0,0,0,0,0,0,86,101,163,3,54,54,43,26,0,0,
营业外收支净额(万元),2288,2112,546,4489,3155,1493,563,2259,1400,447,78,1071,781,646,47,1495,679,581,539,2702,253,183,3,435,69,60,-4,361,--,119,--,--,--,--,28,96,0,0,0,38,0,0,0,91,0,0,-9,0,0,
利润总额(万元),16898,13604,4198,34575,25680,15275,5839,27717,19771,11810,4258,19300,11703,7908,2063,16767,10778,6810,2130,14846,7427,4398,1555,6727,755,-1237,-2182,-692,1718,1054,269,2299,1920,1151,123,4012,2617,1483,330,4163,2789,1656,220,3618,2602,1767,4317,3255,1761,
净利润(万元),13264,11122,3654,28109,20193,12153,4609,22384,15291,9314,3385,15919,9342,6293,1639,13883,8637,5564,1710,12147,5432,3383,1209,5370,387,-1228,-2167,-1112,1059,593,152,1482,1290,780,85,2696,1741,1053,281,3284,2281,1415,204,2812,2075,1421,3503,2151,1262,
净利润(扣除非经常性损益后)(万元),11318,9323,3186,24293,17514,10848,4128,20473,14095,8927,3316,15009,--,5757,--,12617,--,5108,--,9859,--,3235,--,5011,0,-1273,0,-1419,0,505,0,1371,0,919,--,2545,0,961,0,3174,0,1247,0,2690,0,0,0,0,0,
经营活动产生的现金流量净额(万元),11684,3976,-4304,30556,19550,2877,-11346,26881,11090,10998,-6758,19732,15679,18876,-4560,10075,4230,-1481,-478,21907,13583,7446,-1111,19071,15454,3131,-11235,97,-5217,-4296,-9611,5600,-4233,-8130,-11536,10368,832,-4857,-5009,5914,2136,836,-3420,5445,292,-2165,6185,0,0,
现金及现金等价物净增加额(万元),-18384,-19778,-5587,1879,-8755,-19404,-19075,-3093,-2176,-2251,-12351,12605,5272,11642,-5687,-6131,-10267,-12397,-602,19633,15076,7406,5180,5333,10164,4596,-2529,-6832,-2599,751,-2877,-2456,-5315,-3184,-8222,496,-5609,-5402,-5885,-1776,3738,3222,-1288,14549,19422,-2078,3561,0,0,
总资产(万元),256444,255434,259462,263821,255285,239637,233215,236589,218862,214352,195175,196255,141976,139772,116927,123328,107456,101257,110428,107959,99495,93169,90701,87416,89785,84361,78874,81546,96605,97372,82003,86650,83678,84662,75253,82872,76200,68743,60833,63095,64973,61879,56074,55396,53451,30497,29415,21799,26681,
流动资产(万元),148919,152105,154709,161617,155976,140388,134735,137868,122892,118609,100737,101482,85615,85447,63062,69746,54891,51170,63876,64684,52860,46655,43694,39832,42908,36970,31928,35004,50155,51391,37817,42935,42230,43729,35043,43940,47990,45049,38240,45079,48967,46769,41047,46178,44565,22110,21988,14761,20653,
总负债(万元),107124,108507,105956,113629,113313,105940,101282,109434,98941,108641,89940,94549,80093,81725,59338,67377,56839,53865,60835,60094,58344,54171,52255,50192,58128,54363,49841,50311,63225,64518,48745,53516,50372,51911,42546,50349,44754,38079,28738,31050,33750,31424,26836,23135,21926,18348,18183,14218,21060,
