报告日期,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,2006-09-30,2006-06-30,2006-03-31,2005-12-31,2005-09-30,2005-06-30,2005-03-31,2004-12-31,2004-09-30,2004-06-30,2004-03-31,2003-12-31,2003-09-30,2003-06-30,2003-03-31,2002-12-31,2002-09-30,2002-06-30,2002-03-31,2001-12-31,2001-06-30,2000-12-31,1999-12-31,1998-12-31,
基本每股收益(元),0.44,0.33,0.1,0.56,0.38,0.28,0.09,--,0.56,0.54,0.22,1.07,0.84,0.65,0.21,1.01,0.71,0.5,0.14,0.85,0.67,0.42,0.13,0.63,0.49,0.35,0.1,0.43,0.33,0.26,0.07,0.26,0.19,0.11,0.06,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
每股净资产(元),--,--,--,--,--,--,--,--,--,--,11.14,12.95,10.68,10.48,8.99,8.78,8.47,8.26,8.1,7.95,7.76,7.51,7.37,7.24,7.08,6.2,6.1,6,5.83,5.83,5.77,5.69,5.63,5.55,5.62,5.57,5.51,5.48,5.58,5.56,5.51,5.48,5.59,5.58,5.56,5.65,5.63,5.61,5.56,5.57,5.54,5.54,5.65,5.62,5.58,5.51,1.74,1.48,1.43,--,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,--,--,--,--,--,-2.42,--,-2.26,-2.66,-2.26,0.65,-2.39,-1.28,-1.95,0.45,-1.31,-1.77,-1.31,0.61,-1.18,-1.22,-0.98,0.58,-0.69,-0.71,-0.83,0.61,-0.62,-0.4,-0.56,0.42,0,0,0,0.73,0,0,0,0.19,0,0,0,0.03,0,0,0,-0,0,-0.79,--,-0.33,-0.77,-0.35,--,--,
主营业务收入(万元),923723,611916,221832,1072125,756062,499485,190013,910945,686827,433498,167409,818295,591517,369985,142943,705157,464344,285423,109891,568445,392633,245658,100616,468839,329192,194902,74734,342696,214427,131912,55832,234709,165146,98651,39764,183592,127054,76698,31970,157023,105338,66371,29987,155208,106884,69536,28060,134523,88663,50269,21220,154012,114784,79390,30546,180058,71566,100407,59332,60360,
主营业务利润(万元),241028,152411,61516,278760,188542,123976,52977,245445,161202,103695,45318,211990,141092,85027,35427,181830,121664,74562,26985,139852,97955,63252,25593,126731,83943,53017,19031,92794,54702,33490,14247,70234,47083,27444,--,45733,31545,19289,8296,37803,23691,14030,6210,37585,25906,17121,6984,29454,17829,10042,4259,35519,25828,18805,8666,57962,28242,26012,21220,19298,
营业利润(万元),42960,33311,8807,47640,35763,25756,6176,49422,32495,22653,5752,38292,25659,15549,4655,35694,25527,15272,4008,29854,22929,19503,3792,30422,22549,14369,2380,16696,11880,10168,2870,10154,7196,4068,1848,3668,1073,151,-121,1271,-780,-781,-386,4413,3038,2163,465,3739,1683,248,28,6200,4675,3912,2313,17524,8553,10937,10885,10884,
投资收益(万元),5018,3386,153,6010,4067,3296,533,4992,3933,3802,208,5377,4710,4547,4270,5879,5819,5722,3930,7826,7817,5690,-109,2833,3899,3026,8,4856,4819,4649,277,10335,6995,4065,904,1669,612,181,150,1071,943,698,660,-1154,-875,-892,-253,529,-244,1040,158,207,944,839,595,46,26,377,--,0,
营业外收支净额(万元),10224,6288,2752,18671,8963,5681,1967,20517,15543,11721,5500,23932,18945,15437,4678,19842,10082,8338,1953,19735,13870,4985,3719,8624,4227,3731,1900,5937,--,2475,--,--,--,514,--,-1309,0,0,0,-1345,0,0,-136,83,0,0,0,-352,-69,-35,-15,-374,-303,-185,0,-947,0,0,--,0,
利润总额(万元),53184,39600,11560,66312,44726,31437,8144,69939,48038,34374,11252,62224,44603,30986,9332,55535,35610,23610,5961,49588,36799,24488,7512,39047,26776,18100,4280,22632,14506,12643,3512,17747,9453,4582,2391,7941,3093,1249,310,4093,1860,1040,797,4701,3088,1857,913,4053,1374,1253,171,6284,5568,4565,2905,16744,8567,11107,10885,10949,
净利润(万元),44374,33379,9677,54017,36476,27392,8634,51912,39068,30305,10429,49686,38203,28767,9087,44554,31236,21881,6376,37736,29416,18502,5735,26212,20084,14179,4014,17527,13481,10501,2976,10569,7746,4521,2546,5133,2518,1218,652,4216,2109,1057,479,3516,2868,1841,783,2565,706,1110,65,6514,5686,4639,2937,16744,8567,11107,9159,9063,
