报告日期,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,2006-09-30,2006-06-30,2006-03-31,2005-12-31,2005-09-30,2005-06-30,2005-03-31,2004-12-31,2004-09-30,2004-06-30,2004-03-31,2003-12-31,2003-09-30,2003-03-31,2002-12-31,2001-12-31,2000-12-31,
基本每股收益(元),0.02,0.01,0.01,0.04,0.01,0,-0.01,--,0.03,0.01,-0.03,0.04,0.01,0,-0.09,-0.06,0.01,0,0.03,0.55,0.31,0.15,0.02,0.11,0.06,0.04,-0.02,0.03,0.09,0.06,0.02,0.22,0.15,0.09,0.02,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
每股净资产(元),--,--,--,--,--,--,--,--,--,--,2.25,--,2.24,2.24,2.14,2.23,2.3,2.3,3.75,3.72,3.48,3.32,3.29,3.27,3.22,3.2,3.17,3.19,3.25,3.22,3.33,3.31,3.24,3.18,3.31,3.29,3.22,3.13,3.23,3.2,3.14,3.04,3.16,3.12,3.03,2.98,1.79,1.74,1.67,0,1.44,1.16,1.01,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,--,--,--,--,--,-0.02,--,0.65,0.55,0.04,0.52,0.3,-0.05,-0.09,-0.84,0.3,0.03,-0.22,0.68,0.84,0.44,0.06,0.58,0.91,0.42,-0.06,-0.31,-0.17,-0.15,-0.07,0.6,0,--,0,0.35,0,0,0,0.48,0,0,0,-0.17,0.5,0,0.54,0,0.18,
主营业务收入(万元),54196,34050,13405,77683,54573,34672,13047,88009,64540,41495,17105,84698,61076,41152,19035,94100,69309,44244,21700,92422,64131,40772,16010,68775,47477,31609,13663,71608,51509,34602,14158,67264,45679,28491,10198,54675,38746,24382,9698,46642,33999,20303,7810,34478,24311,14901,6104,28195,20285,4996,24413,19190,14219,
主营业务利润(万元),6904,4288,1572,7926,4799,2870,758,7148,4242,2513,834,3800,990,562,-564,5161,5518,4469,2807,14980,10139,6467,2061,8578,5429,3487,1096,10638,8283,5463,2653,10016,7812,4805,--,9582,7245,4623,1576,9088,6562,3832,1438,6951,4886,3020,1253,6194,4380,971,4869,3410,2412,
营业利润(万元),709,406,69,-564,-876,-1250,-1149,-1312,-925,-962,-924,-6482,-5521,-3279,-2911,-4181,-1523,-595,487,10728,5980,2723,479,1005,504,208,-475,694,1242,589,69,3382,3024,1803,381,5538,4259,2498,632,5632,4368,2446,776,4588,2620,1552,619,4216,3062,554,3525,2472,1785,
投资收益(万元),--,--,--,229,225,221,0,601,601,168,168,381,367,355,22,-151,-157,-543,-350,4410,1485,8,1,30,35,33,0,-585,-735,-735,-735,495,118,99,0,0,0,--,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
营业外收支净额(万元),271,114,122,1985,1370,1292,880,3055,1848,1134,154,8568,5665,3404,334,1545,1755,972,302,494,419,314,45,1353,653,507,61,-38,548,557,--,--,--,--,--,-2,0,--,0,-24,0,0,0,-197,0,0,0,-315,0,0,0,0,0,
利润总额(万元),980,521,190,1420,494,41,-269,1743,923,172,-770,2086,144,125,-2576,-2636,231,377,789,11222,6399,3037,524,2358,1157,715,-414,656,1790,1147,294,4472,3115,1883,395,5686,4368,2526,630,5639,4356,2436,774,4392,2601,1539,611,3901,3006,554,3488,2708,1768,
净利润(万元),579,279,149,1002,319,67,-247,1400,708,135,-770,1209,143,124,-2577,-1678,143,99,559,9357,5224,2492,400,1867,1006,641,-408,515,1561,1024,280,3698,2570,1562,342,4828,3714,2136,529,4808,3703,2071,658,3718,2211,1308,520,3304,2551,471,2949,2286,1496,
净利润(扣除非经常性损益后)(万元),383,194,58,-644,-699,-1205,-1121,--,-1562,-1165,--,-5325,--,-3644,--,-2638,--,-363,--,5253,--,2299,--,660,--,178,0,1110,--,1172,0,2196,0,1494,--,4701,0,2111,0,4737,0,2079,0,3773,0,1382,0,3529,0,0,0,0,0,
经营活动产生的现金流量净额(万元),4948,2783,2826,18638,10536,7566,3582,4588,3891,2748,-628,19041,17680,14939,1199,14147,8041,-1283,-1499,-14244,5174,486,-3749,11504,14347,7504,1068,9778,15464,7201,-1025,-5338,-2847,-2570,-1210,10219,7859,2942,-2176,6029,5316,2938,-191,8208,6142,2963,545,-1859,5543,0,5891,0,0,
现金及现金等价物净增加额(万元),-1412,-525,-1394,1936,-613,2318,2151,-4454,-3240,-4482,-2335,3023,583,7481,-1783,-3299,-6052,-1664,374,7023,10772,4417,2398,-2688,-1798,1706,1738,-52,1732,-601,-2606,2927,8106,1387,7266,-1912,-2263,-2305,-347,-6927,-5142,-4298,-2824,11759,16926,19822,908,-1207,-1042,0,273,0,0,
总资产(万元),104218,105584,103074,108949,110106,117703,120238,117935,123608,125056,124783,128185,126100,128514,122129,123354,127028,143127,139509,136725,124527,118442,111806,108439,98747,111193,114742,109461,110839,111199,106662,111442,111289,101815,100732,83755,78866,76408,75156,71559,64079,63124,63197,59604,59185,59552,41305,40290,35724,0,31507,21983,19834,
流动资产(万元),42227,42600,39718,44568,44445,50276,49656,48828,67401,67698,66554,68742,52980,59000,58536,58551,64709,81840,78575,75029,62080,55103,47731,43420,32252,43626,45672,39233,39443,38529,35798,39732,41621,32158,36960,20195,20098,20506,22748,19524,18479,20318,21680,21545,27075,30684,12967,12284,7330,0,6016,6496,5969,
总负债(万元),40948,42616,39691,45715,47554,54860,57709,55158,61523,63001,63633,66265,65246,67679,63995,62642,64496,80639,75711,73486,65422,62068,55813,52858,44017,56837,60649,54965,55298,56177,50122,55182,56157,47691,44429,27864,24089,23210,19583,16502,10721,11398,9484,6549,7637,8906,21641,21145,17333,0,15666,9174,8762,
流动负债(万元),40203,41870,38946,44970,46731,54037,56885,54335,60621,62099,62731,65363,62266,66698,61064,59712,60081,75624,67795,65570,57510,52157,49901,46946,37224,49953,54734,49039,48598,49477,43342,48178,48420,39954,38189,27624,24049,23170,19543,16502,10721,11398,9484,6049,7137,8406,11138,10642,8830,0,6902,8079,6297,
股东权益不含少数股东权益(万元),63269,62969,63383,63234,62552,62843,62529,62776,62084,62055,61150,61920,60854,60835,58134,60711,62532,62488,63798,63239,59105,56374,55993,55582,54730,54356,53817,54225,55270,54734,56539,56260,55131,54124,56303,55891,54776,53198,54992,54463,53358,51725,53713,53055,51548,50646,19664,19145,18391,0,15840,12809,11072,
净资产收益率加权(%),0.92,0.44,0.24,1.59,0.51,0.11,-0.39,--,1.14,0.22,-1.25,1.97,0.24,0.2,-4.34,-2.71,0.23,0.16,0.88,15.83,8.98,4.45,0.72,3.4,--,1.18,0,0.94,--,1.9,0,6.62,0,2.75,--,8.84,0,3.89,0,8.99,0,3.83,0,9.04,0,4.38,0,18.89,14.9,0,20.65,18.72,13.81,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
