报告日期,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,2006-09-30,2006-06-30,2006-03-31,2005-12-31,2005-09-30,2005-06-30,2005-03-31,2004-12-31,2004-09-30,2004-06-30,2004-03-31,2003-12-31,2003-09-30,2003-06-30,2003-03-31,2002-12-31,2002-06-30,2001-12-31,2000-12-31,
净利润(扣除非经常性损益后)(万元),36920,25032,11571,38154,29388,21335,11385,40378,33377,22089,--,31863,--,16578,--,25161,--,11915,--,16983,--,8052,--,12837,--,6454,0,10567,0,4573,0,8513,0,5371,--,7478,0,4061,0,8357,0,3611,0,4113,0,3684,0,5951,0,2765,0,0,2729,0,0,
经营活动产生的现金流量净额(万元),20698,11724,8674,26450,14153,6778,5360,27434,17542,9113,3855,16240,12037,8172,4965,23295,13254,6022,1234,20541,11653,2892,2336,12952,6421,1538,83,1257,-1995,-697,-1277,6004,2534,1848,1813,5070,1027,950,-1400,6906,5882,568,1652,9867,7902,2035,2192,3236,1498,-727,0,10545,4411,6584,0,
现金及现金等价物净增加额(万元),2872,-6526,3464,6685,-9405,-17668,-479,20906,73530,-11719,-1644,6273,11952,20416,33327,12502,4651,-570,1238,-1171,-3331,-9393,-30,7680,-3355,-3451,-1097,-5292,-9866,-8289,-8771,-4502,-8387,-8352,-8359,-1825,-6209,-8580,-3725,3295,657,-4959,-6702,4402,2002,-9651,-1363,11077,4714,24993,0,5667,0,2063,0,
总资产(万元),380757,375803,377324,364964,338619,320359,332783,325929,324410,238875,237944,223077,212946,192633,194120,156868,155886,153964,152145,144683,132774,126177,134850,128454,120660,114569,110559,107054,102700,98807,98035,97088,82491,79534,75213,73062,70031,67636,72292,69363,69759,65805,57047,55877,58384,56951,59330,59499,56037,58369,0,32579,0,27036,25868,
流动资产(万元),266255,246402,242972,237310,222539,212225,237243,225030,219784,131804,129782,121755,122178,118756,125988,88860,84842,77966,80328,72193,72607,70976,78902,75206,70747,66886,65796,63401,58329,54022,57680,54952,52786,49909,46293,53162,50121,47546,51822,49009,50258,46477,38338,39169,41997,40785,45240,47765,44773,47768,0,0,0,0,0,
总负债(万元),68259,65618,62844,66234,63798,60521,65887,66705,69307,73024,70169,67522,68296,61797,66478,37969,39701,41430,38549,36297,38886,39601,45054,42735,39381,37478,32078,31845,30338,27094,21403,21203,17819,17490,10138,10953,9777,9865,9629,8556,11333,10357,1101,1969,3263,3285,2832,4140,2515,7441,0,17099,0,12434,11733,
流动负债(万元),30815,25367,21625,25359,25697,23683,29242,28709,29228,32365,28968,26278,28176,23294,29769,30927,28021,28865,26615,24911,29664,32098,37048,35187,32515,34216,29576,29587,28123,24647,18931,18004,17563,17234,10021,9765,8683,8771,8663,7590,11280,10304,1048,1916,3205,3226,2768,4084,2515,7209,0,0,0,0,0,
股东权益不含少数股东权益(万元),297517,301061,305235,290844,266349,251229,258178,250624,246278,159844,161880,150024,140030,126333,123917,115131,112693,109234,110202,104951,90698,83522,86586,82463,78165,74015,75847,72617,69520,68661,73058,72311,61580,59579,62576,59011,57207,54791,59861,57835,55417,52596,54609,52835,53770,52323,55429,54287,52391,50928,0,15481,0,14602,14135,
净资产收益率加权(%),12.25,8.31,3.89,16.79,11.5,8.31,4.49,21.92,18.69,13.95,6.86,27.47,23.2,13.82,7.48,22.91,16.87,10.68,6.05,22.17,16.63,10.91,4,17.23,--,9.18,0,18.93,0,9.27,0,15.37,0,8.73,--,14.16,0,6.97,0,15.61,0,6.93,0,7.82,0,6.72,0,16.95,0,16.3,0,39.08,17.08,36.3,0,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
