报告日期,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-03-31,2008-12-31,2007-12-31,
基本每股收益(元),0.16,0.38,0.2,0.66,0.38,0.28,0.16,0.57,0.33,0.25,0.14,0.47,0.29,0.23,0.12,0.44,0.27,0.38,0.21,0.77,0.64,0.39,0.16,1.02,0.45,0.07,0.73,0.65,
每股净资产(元),--,--,--,--,--,--,--,--,--,--,--,--,4.16,4.3,4.19,4.07,3.89,8.23,8.07,7.85,12.49,12.25,3.57,3.4,--,--,--,--,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,--,--,--,--,--,--,--,-0.39,-0.36,-0.25,0.43,0.05,-0.18,0.12,-1.9,-0.86,0.2,-1.47,1.14,--,-0.31,-0.37,-0.72,
主营业务收入(万元),124041,81355,38050,157467,101140,68962,34952,140533,89560,63482,33725,136758,83240,55876,29359,113843,70142,45203,22605,86376,49054,32019,15299,73452,40848,14293,60736,44620,
主营业务利润(万元),74780,47260,22192,93601,60212,39797,19443,82871,53462,37169,19561,73308,48176,31802,16305,61843,37495,23718,11841,44462,25475,16959,7430,32942,16885,5538,27772,21261,
营业利润(万元),27106,20439,11229,37153,21099,16012,8945,31990,18841,14184,7825,25374,16760,13258,7318,23832,14840,10338,5982,18323,8947,4863,2085,13081,5823,875,9941,8640,
投资收益(万元),247,120,64,895,774,273,176,457,--,--,--,--,--,0,--,155,147,147,--,--,--,--,0,42,42,--,24,-20,
营业外收支净额(万元),1318,1261,67,558,234,149,112,626,136,13,-61,965,183,93,35,365,220,26,9,632,461,480,-7,64,59,4,--,109,
利润总额(万元),28424,21700,11297,37711,21333,16162,9057,32616,18977,14197,7764,26338,16942,13351,7353,24197,15060,10364,5991,18956,9408,5343,2078,13145,5881,879,9684,8749,
净利润(万元),23179,17971,9473,31048,17479,13259,7637,26960,15549,11841,6745,22175,13835,10990,5806,20838,12593,8931,5039,15820,8090,4479,1780,11167,4999,733,8030,7191,
净利润(扣除非经常性损益后)(万元),21728,16675,9419,30174,17303,13155,7552,26432,15433,11830,6797,21414,--,10918,--,20525,--,8920,--,15283,--,4070,1785,11112,--,730,8248,6595,
经营活动产生的现金流量净额(万元),7957,20345,-5249,39583,29002,23909,3852,14176,5304,3161,-3219,1952,-18275,-17046,-11877,20190,2306,-4198,2892,-44768,-12580,2923,-16147,12531,-3735,-3462,-4042,-7937,
现金及现金等价物净增加额(万元),-38,3747,-10155,-5854,-12087,-12397,-13429,-22064,-23778,-21587,-11633,-15442,-27996,-17000,-11452,-21978,-26063,-3391,6977,112898,119984,142201,-18348,15331,-959,-2568,2295,-7632,
总资产(万元),355761,352965,355308,356518,335053,339674,334717,347917,318958,317240,323672,324003,312850,310040,308452,301882,281479,298864,293121,279951,244813,235727,93291,81990,--,--,58347,49855,
流动资产(万元),263066,261424,261156,263651,242387,246936,246012,257258,231648,231356,243778,237625,245084,245747,247598,245466,239128,264659,271198,259888,227815,219914,78040,69261,--,--,46515,38536,
总负债(万元),106835,109376,110968,121727,113948,122863,114260,135179,117638,119736,117319,119749,113791,104643,108367,107845,97023,105231,103212,95249,61178,55703,54069,44548,--,--,32072,31587,
流动负债(万元),102981,105558,107032,117698,107173,118722,109929,130842,112872,115646,105932,108709,89174,80009,83697,83153,76179,84833,82842,82048,61080,55606,53918,44451,--,--,31831,31346,
股东权益不含少数股东权益(万元),245951,240742,241653,232179,218611,214435,218221,210584,199173,195465,204448,202440,195856,202425,197262,191435,183171,193634,189909,184702,183635,180024,39222,37442,--,--,26275,18246,
净资产收益率加权(%),9.41,7.45,3.98,14.18,8.12,6,3.53,13.36,7.87,5.95,3.28,11.25,6.98,5.58,2.99,11.01,6.59,4.72,2.69,13.94,7.86,7.14,0,35.05,--,--,36.07,49.3,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
