报告日期,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,2006-09-30,2006-06-30,2006-03-31,2005-12-31,2005-09-30,2005-06-30,2005-03-31,2004-12-31,2004-09-30,2004-06-30,2004-03-31,2003-12-31,2003-09-30,2003-06-30,2003-03-31,2002-12-31,2002-06-30,2001-12-31,2000-12-31,
基本每股收益(元),0.33,0.24,0.09,0.57,0.45,0.02,-0.06,-0.1,-0.04,-0.05,-0.01,0.05,-0.19,-0.11,-0.08,-0.94,-0.35,-0.09,0.06,0.44,0.18,0.11,0.03,-0.13,-0.09,-0.05,0,0.01,0.04,0.03,0.01,0.16,0.09,0.03,0.02,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
每股净资产(元),--,--,--,--,--,--,--,--,--,--,1.89,--,1.67,1.75,1.78,1.85,2.44,2.71,2.95,2.89,2.61,2.55,2.48,2.44,2.47,2.52,2.57,2.57,2.6,2.64,2.62,2.61,2.54,2.94,2.93,2.91,2.9,2.88,2.9,2.88,2.88,2.86,2.88,2.86,2.84,2.88,2.86,2.84,2.81,2.78,0,1.33,0,1.08,1.03,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,--,--,--,--,--,-0.14,--,0.86,0.64,0.01,-0.06,0.17,-0.11,0.16,0.39,-0.1,0.15,0.16,-1.04,0.1,0.16,-0.02,0.63,0.91,0.57,0.2,-1.13,-0.19,0.59,0.43,0.22,0,--,0,0.62,0,0,0,0.29,0,0,0,-0.01,0,0,0,0.17,0,--,--,
主营业务收入(万元),242902,157550,73546,338539,240741,44751,19730,134943,94490,64522,26987,143835,105856,73308,29493,174749,120306,71677,38265,201846,136662,90772,41605,144383,98270,62120,27909,173164,120589,82982,38263,177580,136000,45886,21238,65425,43933,27274,11705,52745,40012,27813,14233,55694,39477,24736,11191,48410,33875,21158,9134,23382,9788,21647,28933,
主营业务利润(万元),69792,45647,17956,89863,59803,175,120,5644,5385,2226,624,1899,2420,2853,1750,-8175,-3239,7086,5316,26137,13473,7632,2846,2381,266,737,1308,7562,5051,3768,1300,10780,7522,2165,--,4932,3524,2403,1004,4553,3474,2490,1157,4873,2977,2265,846,6825,4557,3283,1454,5667,2682,4447,4324,
营业利润(万元),51584,37399,13618,67964,45515,-6483,-2761,-5024,-2777,-3073,-1854,-13791,-8361,-5699,-2752,-28944,-14718,-4048,2564,17009,6318,3198,1069,-6587,-4422,-2409,46,303,1296,1152,353,7975,4135,950,647,2463,2389,1745,753,2547,2489,1683,701,2190,1662,1348,615,4163,3025,2279,978,4641,2204,3884,4083,
投资收益(万元),4729,4608,1693,5900,5671,114,--,--,--,--,--,-54,-54,-214,-48,2352,2255,1594,1107,1666,400,400,--,--,--,--,--,--,--,--,--,8,--,0,0,0,0,--,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,--,--,
营业外收支净额(万元),-52,-39,15,-272,3387,8130,895,1817,1655,1541,1388,16511,2243,2072,176,252,55,100,84,851,818,577,198,1086,646,399,23,50,--,62,--,--,--,--,--,-119,0,--,-124,-33,0,0,0,93,0,0,0,65,0,0,0,0,0,7,-252,
利润总额(万元),51532,37361,13633,67691,48902,1647,-1866,-3207,-1122,-1531,-466,2720,-6118,-3626,-2576,-28692,-14662,-3948,2648,17860,7136,3775,1267,-5502,-3776,-2010,69,354,1247,1215,372,8006,4088,1028,658,2343,2280,1635,629,2514,2379,1570,704,2283,1655,1424,690,4227,3025,2278,979,4621,2181,3891,3831,
净利润(万元),42932,31369,11548,57908,41548,733,-1815,-3251,-1187,-1488,-443,1534,-5839,-3376,-2458,-29487,-11039,-2881,1967,14005,5559,3327,1081,-3955,-2899,-1652,63,299,1139,984,302,5181,2720,675,432,1524,1527,1095,422,1532,1594,1049,471,1453,1109,954,462,2729,1995,1510,656,3084,1478,2590,2493,
