报告日期,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,2006-09-30,2006-06-30,2006-03-31,2005-12-31,2005-09-30,2005-06-30,2005-03-31,2004-12-31,2004-09-30,2004-06-30,2004-03-31,2003-12-31,2003-06-30,2003-03-31,2002-12-31,2001-12-31,2000-12-31,
净利润(扣除非经常性损益后)(万元),-4163,-2305,-1349,-14057,-3344,-488,-1209,-9480,-3298,-1359,--,-16430,--,-5726,--,-27461,--,-3962,--,4123,--,-814,--,91,--,-415,0,639,0,1590,--,1830,0,2747,--,1892,0,1568,0,2410,0,1633,0,1204,0,987,0,4302,0,0,0,0,0,
经营活动产生的现金流量净额(万元),3103,-3278,-5674,5469,8417,-4347,-2750,4715,2637,-9909,-9003,73559,45263,-1251,-12876,-1752,17662,-1758,-4820,-21059,30961,24703,10096,-9501,14939,38912,2010,-23231,-5937,6392,-8778,-5981,249,2455,-6328,1247,-5091,-7092,-7984,17806,2449,6821,-4469,-11168,-12074,-6430,1117,5659,329,0,6227,0,0,
现金及现金等价物净增加额(万元),-44098,-49883,-45411,47776,15742,-14124,-12033,-17660,9445,-32907,-28318,4980,-6680,-24008,-11273,26481,5621,6768,171,-13188,17640,-18969,-12983,9261,27778,-832,-1162,3397,38374,19767,15279,-2896,29536,-52,-11018,-5101,-9692,-11437,-13547,-940,-18891,-1544,-14620,-8370,-15871,-6010,-1504,33313,1661,0,546,0,0,
总资产(万元),278816,274517,294359,336095,304730,267128,249327,265702,285322,208791,197271,241694,287449,253638,276081,286257,252416,248165,236698,253630,234883,162548,179592,221152,192980,139038,165974,168385,201996,161410,157768,157184,160187,96991,86699,110700,101168,91702,85785,101145,97451,98750,96855,115531,87096,84210,81147,90888,51290,44547,51045,50391,48537,
流动资产(万元),123234,117753,136959,177445,141801,105833,99917,123836,169456,106203,98154,143505,195797,166428,191746,204386,178405,179246,168279,185947,173615,102936,118957,159541,133645,80093,112223,114999,149301,106845,102393,102248,121068,67128,57440,81041,72208,62915,59416,74288,64962,69393,66705,90988,65828,63293,60728,70164,31759,25409,31669,31284,31642,
总负债(万元),142246,136067,155067,195696,216077,177989,162591,179403,195206,126328,114499,159734,218283,181868,208329,214418,163449,153818,136575,153849,143002,70316,85182,127024,99476,44963,72383,76413,110316,69743,64758,95777,97743,34739,24380,50325,40829,31189,25257,40769,37683,40273,36760,56509,30655,27798,22771,33949,29311,22500,29946,33710,32551,
流动负债(万元),125228,117490,135858,175392,194242,154967,139225,157701,174293,108586,97784,142967,201646,165851,195026,204687,154780,145828,130736,149803,136755,64069,79042,120819,99428,37268,60379,64384,97913,57324,52608,83725,85699,34692,24350,50295,40798,31158,25235,40747,37646,40236,36741,56494,30655,27798,22210,33395,28212,21445,28875,33005,30490,
股东权益不含少数股东权益(万元),117653,118478,118991,119769,68058,68515,68023,67732,71052,71398,71558,70794,59138,63062,64303,67615,84261,88622,93224,92600,85499,86168,87957,87308,86957,87519,87435,87233,87678,87822,89288,57900,58815,58720,58911,57014,56791,56971,57170,56970,56327,56206,57812,56733,56441,56412,58376,56939,21979,22047,21099,16681,15986,
净资产收益率加权(%),1.55,-1.08,-0.6,2.1,0.4,1.1,-0,-5.53,0.29,0.6,1.07,5.03,-12.85,-5.91,-5.02,-29.85,-8.33,-3.34,0.67,6.92,-1.01,-0,0.01,1.28,--,0.33,0,1.28,0,2.2,--,3.41,0,4.75,--,2.92,0,0,0,4.13,0,2.84,0,2.16,0,1.71,0,18.33,3.5,0,22.61,24.17,28.18,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
