报告日期,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,2006-09-30,2006-06-30,2006-03-31,2005-12-31,2005-09-30,2005-06-30,2005-03-31,2004-12-31,2004-09-30,2004-06-30,2004-03-31,2003-12-31,2003-09-30,2003-06-30,2003-03-31,2002-12-31,2002-09-30,2002-06-30,2001-12-31,2001-06-30,2000-12-31,1999-12-31,
净利润(扣除非经常性损益后)(万元),27765,17675,9700,32174,23349,16153,10342,67740,59212,38463,--,67429,--,35403,--,62246,--,36445,--,80844,--,44394,--,90718,--,37498,0,59692,0,29270,0,36178,0,14077,--,30021,0,13925,0,18859,0,8847,--,9465,0,5745,0,5190,0,3275,0,3813,2988,1701,0,2125,0,0,
经营活动产生的现金流量净额(万元),317004,70184,-49844,113207,-21338,-15020,-54792,-32560,56281,-148762,-120467,193879,16608,25303,-30337,230030,78919,89638,115650,-46752,-119090,-118055,-87490,-13571,-15704,-34078,-23801,133533,135590,-9957,-18629,32936,29929,-8110,-2043,54263,13167,11843,5324,127101,97133,-10255,-13640,144160,110710,25549,-5062,-22659,415,1609,-1814,68081,0,33874,4565,3965,0,0,
现金及现金等价物净增加额(万元),-100911,-58331,-92301,75608,-22192,-38961,-33605,-35766,55727,-68846,-100138,-73109,-162070,-151790,-47223,139804,46411,124541,90486,23415,-1989,728,16619,-26874,-29505,-32445,-34944,-19701,176279,41035,-19878,33434,19592,-18415,-10008,6945,-9808,-8196,0,30930,34950,-2303,-3088,6993,29610,15291,5857,-778,-431,4237,-1923,3407,0,3047,-880,-1012,0,0,
总资产(万元),3003300,2896380,2798765,2849841,2641090,2535985,2488392,2407031,2173103,1901744,1806522,1828134,1709859,1684490,1806855,1811968,1711310,1791147,1687089,1563992,1524171,1493871,1462656,1322314,1236333,1201316,1178384,1209692,1208831,513098,466773,479697,548383,469315,475495,501555,498563,475149,475440,485591,478865,416399,405122,381690,295998,247206,234019,211818,173258,164551,156763,152246,146743,129265,95985,0,78179,67830,
流动资产(万元),1250875,1253185,1180004,1217717,1134291,1093970,1024585,1044169,985017,780635,702672,739668,639850,614488,730171,754425,661943,731677,677224,576974,555075,557986,534293,440360,395814,377895,352824,377617,576566,239404,185486,193013,254017,168359,168478,188439,179799,150346,144053,147991,161756,114533,111871,93673,107619,88226,86299,81732,61249,46865,--,0,--,42288,0,0,0,0,
总负债(万元),2070956,1979602,1858848,1921719,1725009,1606434,1567294,1497335,1307289,1062192,959007,1001870,895583,890920,1003118,1029396,937567,1036314,948981,846569,820618,812821,802644,678949,626347,613628,600924,652368,669830,328094,297772,324172,407645,337102,350383,383621,375220,360732,370107,384943,384460,326571,317483,296931,214746,168100,158432,172525,135029,128375,122399,119669,114317,99084,67426,0,53161,41386,
流动负债(万元),1860251,1766447,1528961,1584176,1299050,1253895,1228091,1198565,1041877,831762,827636,840467,756258,759557,871714,907950,846524,945453,928183,831735,819749,811916,801704,677973,608347,585628,572924,632368,639830,308094,297772,324172,407645,337102,350383,383621,375220,360732,360090,374925,351908,313551,309971,289418,196930,152201,147448,156432,129871,123133,--,0,--,91224,0,0,0,0,
股东权益不含少数股东权益(万元),887245,871198,893968,881763,872963,888218,879681,868078,859047,837837,845819,824548,812703,792044,802252,781063,772850,753964,737246,716455,702073,679559,658590,637520,606128,584200,572957,552741,534827,181303,165382,152029,138197,129965,122787,115582,121006,112150,103013,98047,91901,87383,85322,82285,78742,76710,74066,37875,36459,34669,32896,31354,31038,29489,28044,0,24748,26154,
净资产收益率加权(%),4.23,2.47,1.37,4.69,3.63,2.29,1.33,8.4,7.33,4.87,2.55,8.86,7.39,4.86,2.68,8.63,7.57,5.1,2.86,11.96,9.47,6.67,4.09,15.38,--,6.69,0,20.32,0,17.56,0,27.07,0,12,--,0,0,0,0,21.75,0,10.43,--,15.25,0,0,0,18.56,0,0,0,14.39,0,0,13,0,12.96,11.43,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
