报告日期,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2010-12-31,2009-12-31,2008-12-31,
基本每股收益(元),-0.28,-0.18,-0.07,0.18,0.21,0.13,0.05,0.61,0.42,0.27,0.09,1.04,0.72,0.47,0.16,1.32,0.84,0.47,0.97,0.59,0.76,
每股净资产(元),3.79,3.88,4.02,4.07,4.12,4.03,4.04,3.98,3.77,3.55,7.03,6.85,6.54,6.28,8.76,8.54,3.13,2.76,2.29,5.29,3.25,
每股经营活动产生的现金流量净额(元),-0.26,-0.15,-0.08,-0.29,-0.26,-0.11,-0.02,0.01,-0.04,0.04,-0.13,0.45,0.14,0.12,-0.01,0.2,-0.11,0.07,0.47,1.21,-0.3,
主营业务收入(万元),9436,6385,3647,27481,20315,13995,5737,30407,22268,13749,6008,24686,18247,12074,5359,18689,13276,7934,13093,9557,7465,
主营业务利润(万元),4193,3038,1641,13175,10293,6811,2939,17001,12621,7908,3362,14248,10353,6962,3055,10655,7732,4676,7544,4913,3788,
营业利润(万元),-6227,-3752,-1357,1420,2857,2055,788,8902,6899,4457,1591,7347,5409,3647,1213,5560,4057,2201,4236,2971,2149,
投资收益(万元),340,--,--,43,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
营业外收支净额(万元),923,381,51,1600,972,459,134,2138,1033,653,135,2367,1404,783,250,1420,290,221,659,13,-16,
利润总额(万元),-5304,-3370,-1306,3020,3828,2514,922,11040,7932,5111,1726,9714,6813,4430,1463,6980,4348,2422,4895,2985,2133,
净利润(万元),-4736,-2995,-1139,2990,3544,2271,836,10161,6832,4415,1467,8513,5922,3842,1275,6108,3696,2068,4255,2545,1806,
净利润(扣除非经常性损益后)(万元),--,-3235,--,2431,--,2206,--,9496,--,4261,--,7774,--,3691,--,5793,3615,2008,4133,2533,1816,
经营活动产生的现金流量净额(万元),-4317,-2550,-1282,-4957,-4343,-1792,-324,193,-688,594,-1045,3728,1175,992,-49,1159,-497,325,2051,1335,-327,
现金及现金等价物净增加额(万元),-7485,-5223,-2501,-13435,-11288,-8220,-2563,-5003,-4860,-4575,-2486,-3566,-5161,-5009,-2000,32930,-1357,-283,1760,640,315,
总资产(万元),89162,79858,82818,81072,81069,80010,75639,73853,69775,64738,62920,61705,59042,56768,55594,54696,18301,16322,14391,9658,9167,
流动资产(万元),53062,55173,57915,60323,62018,62845,63417,61874,58885,56125,54967,54098,52341,50347,50828,51825,16864,15110,13382,8806,8445,
总负债(万元),23286,12184,12612,10151,9187,9490,6962,6167,6066,6502,5167,5419,5348,5154,4200,4577,4534,4182,4320,3842,5595,
流动负债(万元),18126,11809,12048,9576,8587,9320,6782,5977,5906,6342,5007,5259,5188,4994,4040,4417,4374,4022,4160,3842,5595,
股东权益不含少数股东权益(万元),64030,65678,68063,68659,69452,68033,68171,67186,63709,58236,57752,56285,53694,51614,51394,50119,13767,12140,10071,5816,3572,
净资产收益率加权(%),-7.14,-4.45,-1.67,4.42,5.2,3.34,1.24,16.73,11.65,7.66,2.57,16.12,11.44,7.5,2.51,32.52,--,18.63,53.56,52.53,68.5,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
