报告日期,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2009-12-31,2009-09-30,2008-12-31,2007-12-31,
基本每股收益(元),0.04,0.08,0.04,0.29,0.25,0.17,0.08,0.28,0.27,0.23,0.07,0.26,0.13,0.1,0.07,0.55,0.35,0.23,0.19,1.13,0.96,0.61,1,0.89,0.56,0.5,
每股净资产(元),--,--,--,--,--,--,--,--,--,--,--,--,5.63,5.6,5.69,5.62,5.41,5.3,9.31,9.12,8.92,2.29,1.69,--,1.29,1.06,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,--,--,--,--,--,--,--,0.02,-0.06,-0.22,0.02,0.1,-0.26,-0.38,0.39,0.19,0.27,1.57,--,0.99,-0.01,
主营业务收入(万元),149388,102319,47209,221159,142341,89604,29254,229886,148661,89258,35209,183790,104407,67713,29288,178469,113807,70168,33570,130698,92461,57250,111152,80521,74670,43232,
主营业务利润(万元),28368,19816,8780,47447,34428,23854,9250,44208,32848,21434,7657,33156,19558,13301,6504,41066,25599,16828,7820,33925,24795,15412,28508,22381,18903,10642,
营业利润(万元),5592,5745,4261,14409,12394,8854,2742,12005,10405,8900,2668,11122,5678,4629,2950,24484,16500,11027,5125,22143,17219,10946,18106,16426,10089,7653,
投资收益(万元),114,-1,--,298,215,12,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
营业外收支净额(万元),470,317,99,2269,1112,654,98,1036,891,664,303,585,303,221,208,129,23,40,25,2395,128,124,323,8,-16,-87,
利润总额(万元),6062,6062,4361,16677,13506,9508,2841,13040,11297,9563,2971,11707,5981,4849,3157,24613,16523,11067,5150,24538,17348,11070,18429,16433,10072,7567,
净利润(万元),1308,2706,1530,10349,8954,6151,2732,10089,9544,8124,2481,9219,4542,3750,2456,19940,12464,8360,3861,18380,14332,9103,14960,13406,8415,7518,
净利润(扣除非经常性损益后)(万元),1668,2546,1238,8314,7713,6217,3090,9121,8719,7197,1965,8572,--,3786,--,19670,--,8250,--,16489,--,8802,13911,--,9497,7111,
经营活动产生的现金流量净额(万元),-2629,-16271,-4606,-26846,-21789,-10231,-10564,11795,7964,4476,-5234,6280,692,-2115,-7786,585,3501,-9403,-7671,7822,3853,4074,23544,15661,14862,-176,
现金及现金等价物净增加额(万元),41886,3657,-4355,-20512,-14256,-6604,-15062,-6432,-7550,-3567,-10886,-37293,-25146,983,-14611,-31076,-13619,-18369,-12815,122726,132508,-1653,3387,22908,6653,2263,
总资产(万元),492207,394356,366211,359887,363469,340921,311309,312811,318012,333532,317645,305077,320158,291377,258928,257412,270724,240997,228696,228791,227369,88080,74414,--,88852,45301,
流动资产(万元),344980,249218,222377,216030,221396,200747,170253,170734,181927,198400,183171,174042,208357,212755,184412,185005,215011,190810,189372,193775,196202,59285,45748,--,63941,29659,
总负债(万元),165609,130992,116319,112903,119284,100318,72561,76197,82360,98523,83436,73068,92195,74909,53861,54819,75618,50001,42418,46391,49017,53685,49121,--,68991,29440,
流动负债(万元),150461,118208,105739,105219,108072,84831,70808,74472,81140,97223,82376,72030,89966,72699,53106,54026,75471,49904,42318,46284,48961,53625,49120,--,66291,29440,
股东权益不含少数股东权益(万元),296560,234094,220553,219037,217641,214839,215739,213008,212464,211043,209720,207239,202562,201769,204796,202340,194864,190760,186278,182400,178352,34395,25292,--,19366,15888,
净资产收益率加权(%),0.57,1.23,0.42,4.81,4.16,2.87,1.27,4.81,4.53,3.86,1.19,4.51,2.24,1.84,1.21,10.37,6.61,4.48,2.09,26.57,44,30.5,59.15,--,43.45,47.32,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
