报告日期,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,2006-09-30,2006-06-30,2006-03-31,2005-12-31,2005-09-30,2005-06-30,2005-03-31,2004-12-31,2004-09-30,2004-06-30,2004-03-31,2003-12-31,2003-09-30,2003-06-30,2003-03-31,2002-12-31,2002-09-30,2002-06-30,2002-03-31,2001-12-31,2001-06-30,2000-12-31,2000-06-30,1999-12-31,1998-12-31,1997-12-31,1996-12-31,
流动资产(万元),182115,200912,186718,158648,196000,176102,160496,176315,182298,193030,212306,179151,173509,197540,209477,210542,215880,202818,242308,194418,190487,221629,178286,143440,148817,142786,129058,96561,127953,118017,118942,123662,96717,101090,92053,83940,67306,88840,91981,88274,83182,86468,94218,96473,88513,80926,77080,57233,53767,51915,--,47785,--,--,48024,0,0,0,0,0,18863,20405,25898,
总负债(万元),234735,261132,240002,205959,224567,254863,237100,257517,266160,278664,300485,271906,269685,289082,296895,291499,286833,267890,295947,258992,258925,288101,272760,242585,256412,250349,244479,210492,227982,211793,200085,202250,170234,179243,181100,180573,170674,192403,201352,202387,197776,199659,193539,188403,174882,145376,114505,89783,79944,69772,57962,54303,47563,33901,30785,27908,42115,25622,15697,15921,22612,21224,15636,
流动负债(万元),110915,142442,162654,178964,199406,214821,196517,179072,195762,207108,243677,239014,233130,264916,264597,240284,235575,213755,251978,219172,220418,247120,248958,213694,236141,227657,229479,195492,212982,198793,172085,187250,155234,164243,181100,171573,158674,175743,177602,187512,176776,180959,161839,156703,148682,114676,89805,73583,64505,52833,--,37593,--,--,16785,0,0,0,0,0,16514,21224,15636,
股东权益不含少数股东权益(万元),248732,243158,242332,240320,238581,177447,174914,173229,171649,170349,170348,170197,170701,174435,178361,184173,188055,192911,197062,187382,178992,178919,146610,142261,137554,132943,128078,132300,145592,152660,162440,161889,157408,151975,141019,135568,132171,130101,128334,127725,127966,127512,132136,131115,128281,126747,128923,124824,119782,113539,110233,105217,104979,103041,101668,100255,98639,96013,92871,88610,26646,28585,12380,
净资产收益率加权(%),4.7,2.43,0.83,4.59,3.99,2.41,0.97,1.77,0.85,0.09,0.09,-7.89,-7.59,-5.43,-3.21,0.33,2.37,2.91,5.04,8.64,4.23,4.42,3.01,7.26,--,0.49,0,-19.57,0,-5.03,--,17.51,0,11.22,--,5.76,0,1.82,0,0.63,0,0.84,0,8.75,0,5.36,0,16.66,0,7.61,0,7.16,0,2.74,--,3.5,3.44,10.54,0,0,--,--,--,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
