报告日期,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,2006-09-30,2006-06-30,2006-03-31,2005-12-31,2005-09-30,2005-06-30,2005-03-31,2004-12-31,2004-09-30,2004-06-30,2004-03-31,2003-12-31,2003-09-30,2003-06-30,2003-03-31,2002-12-31,2002-09-30,2002-06-30,2002-03-31,2001-12-31,2001-06-30,2000-12-31,2000-06-30,1999-12-31,1999-06-30,1998-12-31,1998-06-30,1997-12-31,1997-06-30,1996-12-31,1995-12-31,1994-12-31,
基本每股收益(元),0.21,0.13,0.04,0.11,0.11,0.08,0.04,0.16,0.1,0.06,0.02,0.06,0.06,0.04,0.02,0.07,0.08,0.05,0.03,0.01,0.06,0.05,0.01,0.01,0.05,0.05,0.01,-0.18,0.01,0.01,0.01,0.01,0.01,0.01,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
每股净资产(元),--,--,--,--,--,--,--,--,--,--,1.17,--,1.13,1.11,1.1,1.08,1.08,1.06,1.06,1.03,0.98,0.98,0.93,1,0.98,0.98,0.93,0.92,1.11,1.1,1.11,1.1,1.1,1.1,1.1,1.13,1.26,1.26,1.26,1.26,1.5,1.49,1.49,1.48,1.49,1.49,1.47,1.46,1.47,1.45,2.15,2.13,2.16,2.12,2.03,2.02,2.96,2.88,2.83,2.75,2.71,2.61,2.38,3.87,3.83,1,1.34,1.16,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,--,--,--,--,--,-0.04,--,-0.07,0.01,-0.02,0.16,0.12,0.09,-0.07,-0.25,-0.12,-0.2,-0.17,0.46,0.14,0.14,-0.03,0.47,0.29,0.17,-0.11,0.07,0.05,0.01,-0.02,0.06,0,--,0,0.07,0,0,0,0.08,0,0,0,0.26,0,0,0,-0.36,0,-0.16,--,0.25,-0.02,-0.19,0.06,0.75,0.83,0.18,--,--,--,--,--,--,
主营业务收入(万元),170260,18097,9485,40501,30301,20828,9850,38849,29292,20463,9273,42726,33282,22522,12007,33976,26333,18528,9208,35307,26667,18638,8793,30654,22894,15037,6183,25395,20267,13933,7141,28077,16756,10987,5360,22790,15250,10319,5781,34852,23788,15956,7605,34599,22273,14946,6682,22541,13339,8585,3466,24334,17600,9198,2833,12008,5563,17557,9692,19399,6169,15981,6116,6537,4709,8562,6865,4964,
主营业务利润(万元),9790,3624,2103,10394,8434,5795,2633,11079,8014,5383,2341,11224,8284,5922,2489,10246,8159,5761,2750,11045,8736,6086,2159,9024,5909,4404,1747,8422,6126,4107,1839,8002,4619,2971,--,6715,3791,2561,1418,7503,5006,3088,1440,7634,5326,3862,1622,7477,5180,3774,1433,8451,7194,4482,1279,5099,2151,6010,3573,6228,2091,5200,1996,2095,1319,2811,--,--,
营业利润(万元),14768,4484,1392,4479,4229,3083,1519,5779,4049,2739,755,3564,2423,1720,962,3543,3699,2651,1143,1602,3025,2428,464,-640,947,803,447,-5708,849,738,477,771,600,439,281,1139,434,390,228,-4407,979,718,372,1383,1357,984,385,1702,1807,1481,486,2828,3563,2745,294,1333,577,1691,1232,3693,1532,5107,1645,2095,0,2392,--,--,
投资收益(万元),3350,3334,559,-100,--,--,--,1152,1241,1246,--,--,--,--,--,-319,-106,-70,0,-141,-71,-71,--,-62,-71,-71,--,-141,-71,-71,--,-25,196,114,108,-252,-110,-110,-38,-285,-71,-71,0,-95,-63,-67,-14,-12,-34,-34,-6,-29,-13,-12,0,755,853,406,-12,-163,0,0,0,0,5,0,--,--,
营业外收支净额(万元),662,7,7,-48,-50,26,--,682,73,-93,-36,-727,79,-57,36,-106,-128,-52,0,-683,-31,2,2,1864,1431,1431,-32,772,--,-5,--,77,--,--,--,-74,0,--,0,-1871,0,0,-81,-107,0,0,0,54,0,0,0,-53,-48,0,0,-23,13,132,0,611,0,0,0,0,0,--,--,--,
利润总额(万元),15431,4491,1399,4431,4179,3110,1519,6461,4123,2646,719,2838,2502,1663,999,3437,3571,2599,1143,918,2994,2431,466,1224,2378,2235,415,-4936,850,734,477,848,690,529,282,817,318,280,189,-6537,805,551,291,1180,1274,910,389,1754,1764,1433,480,2746,3502,2688,290,2569,1443,2455,1357,4223,1568,5175,1659,2168,1324,2392,--,--,
净利润(万元),12385,4253,1262,3543,3387,2493,1282,5169,3187,1921,629,1994,1763,1137,764,2144,2466,1734,888,258,1772,1532,201,270,1656,1686,169,-5649,253,288,311,272,270,257,133,197,97,69,59,-6544,368,255,95,490,680,468,170,885,1175,884,322,1659,2004,1379,127,1612,972,2217,925,2932,1263,4210,1375,1843,1125,2033,1535,1305,
