报告日期,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2008-12-31,2008-09-30,2007-12-31,2006-12-31,
基本每股收益(元),0.06,0.02,-0.02,0.13,0.06,0.04,0.01,0.36,0.23,0.18,0.11,0.53,0.33,0.2,0.09,0.4,0.25,0.16,0.12,0.47,0.31,0.18,0.18,0.85,0.53,0.28,0.7,0.33,0.86,4.81,
每股净资产(元),--,--,--,--,--,--,--,--,--,--,--,--,2.97,2.85,2.98,2.9,2.72,2.62,4.01,3.9,3.74,3.61,7.33,7.15,1.67,1.42,1.76,0,1.45,5.95,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,--,--,--,--,--,--,--,0.16,0.06,-0.04,0.38,0.09,0.07,-0.08,0.31,0.13,0.04,0.02,0.86,0.49,0.06,0.55,0,0.85,1.68,
主营业务收入(万元),60693,34355,12835,80297,52993,32722,11409,101545,65769,47289,22323,119461,78883,48354,18888,90999,59353,38090,16217,74105,51087,31071,12288,55278,36341,22928,48595,31395,42040,30977,
主营业务利润(万元),29669,15946,5803,40948,26668,16330,4998,58085,37277,27024,12066,67845,45067,27578,10669,52435,34428,22056,9214,42599,30721,18288,7095,32520,21403,13354,28228,18146,26257,19104,
营业利润(万元),3319,360,-1807,4027,847,784,-1881,24395,14094,11592,5156,29611,19763,12350,5039,23373,16755,10448,4743,17531,12401,6922,3115,12343,8959,4978,12307,6709,14611,11894,
投资收益(万元),69,36,14,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,--,0,0,--,
营业外收支净额(万元),2782,2125,226,7262,4857,3473,2750,8004,6701,5770,2888,8158,4602,2573,1276,6389,1781,1224,909,5648,3307,1546,1142,2811,1020,395,317,--,0,144,
利润总额(万元),6101,2484,-1581,11289,5704,4257,869,32399,20795,17362,8045,37769,24365,14923,6314,29762,18537,11671,5652,23179,15707,8468,4256,15155,9979,5374,12624,6944,14657,12038,
净利润(万元),4638,1797,-1854,10519,5174,3757,770,30181,19019,14713,7096,33814,21024,12790,5571,25839,16300,10045,4989,20148,13417,7714,3832,13936,8555,4522,11250,5333,13656,11145,
净利润(扣除非经常性损益后)(万元),4383,1571,-2046,8294,3279,2125,-659,26452,14426,11710,5492,32752,--,12458,--,24861,--,9707,--,19271,--,7496,--,13283,8276,4302,10980,0,13614,11012,
经营活动产生的现金流量净额(万元),12271,8701,-2055,8475,-6707,-5788,-10482,21755,8580,5941,-5390,35409,10299,3939,-2604,24138,5456,4544,-3450,13112,5732,1838,334,18469,7866,941,8815,771,13605,3895,
现金及现金等价物净增加额(万元),-71133,-46062,-52208,-14090,-28587,-9708,-13544,-8033,-20019,-9217,-9968,-4976,-24504,-13501,-7789,-134,-15685,-5776,-9644,3521,1095,-2625,-138,129334,-1057,1112,2131,-1332,-2107,1280,
总资产(万元),305901,237833,227646,230834,217536,236829,228882,247668,220028,233576,229600,242190,218159,216263,213307,212527,189415,190955,186803,188440,182166,172800,171475,169494,40512,42377,40133,0,36415,29516,
流动资产(万元),114191,131145,119229,173896,160046,178849,172108,190410,170220,183875,180339,196857,178263,181380,185647,189709,169735,175905,172700,179869,174770,165360,163933,161818,32510,34286,31750,--,28740,24684,
总负债(万元),96222,31211,21752,23082,15128,35836,14162,33715,17230,35084,17836,37521,27345,33680,21904,26698,15023,22818,15171,21795,22245,18584,14726,16576,13703,19602,11987,--,13184,15716,
流动负债(万元),60258,29142,19582,20911,13137,33844,11887,29920,15242,33096,14566,32877,23180,29515,17791,23803,12774,20000,13647,20472,20901,16994,13569,15444,12966,18846,11208,--,12720,15516,
股东权益不含少数股东权益(万元),209447,206621,205894,207752,202408,200994,214720,213952,202799,198493,211764,204669,190814,182583,191402,185830,174392,168137,171633,166645,159921,154216,156749,152918,26808,22775,28147,0,23231,13800,
净资产收益率加权(%),2.22,0.86,-0.9,5.02,2.47,1.76,0.36,14.55,9.29,7.06,3.41,17.44,11.11,6.75,2.95,14.72,9.53,5.9,2.95,12.69,8.6,4.99,2.47,37.74,0,18.99,48.8,0,83.08,85.11,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
