报告日期,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2006-12-31,2006-09-30,2006-06-30,2005-12-31,2004-12-31,
基本每股收益(元),-0.09,-0.12,-0.05,0.13,0.03,-0.04,-0.05,0.24,0.1,-0.01,-0.05,0.25,0.16,0.01,-0.09,0.25,0.19,0.13,0.07,0.45,0.25,0.19,0.08,0.56,0.32,0.25,0.11,0.5,0.36,0.24,0.15,0.85,0.57,0.38,--,0.56,0.42,1.6,0.54,
每股净资产(元),--,--,--,--,--,--,--,--,--,--,--,--,3.62,3.46,4.15,4.24,4.23,4.23,6.47,6.36,3.74,3.62,3.43,3.53,3.22,3.3,3.26,3.15,3,2.89,4.9,4.74,4.48,1.98,1.6,--,--,3.9,2.38,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,--,--,--,--,--,--,--,-0.4,-0.12,-0.32,-0.07,-0.67,-0.4,-0.74,-0.33,-0.89,-0.63,-0.26,1.22,0.42,0.11,0.07,-0.09,-0.53,-0.13,-0.67,0.59,-0.13,0.2,1.23,--,0.07,1.33,0.77,
主营业务收入(万元),62784,31722,14926,95405,61111,35720,14091,77837,47765,31011,12494,56955,37879,24435,8724,48477,31575,20288,8476,32950,20678,14574,5812,29498,20147,14652,7956,22886,15305,10418,3744,15037,10743,7233,10153,6899,4675,8779,4404,
主营业务利润(万元),17648,8844,4294,28418,18595,10387,4284,24244,15498,10353,4220,18591,12840,7785,2415,16908,11700,7641,3042,11626,7495,5312,2196,10704,6548,4718,2225,8943,6579,4535,1801,6039,4385,--,4063,2710,1696,2667,1284,
营业利润(万元),-3846,-3679,-1811,3116,1481,-883,-1380,4224,1258,1221,-804,1877,89,-271,-1432,4414,3738,2309,648,4475,2390,1928,741,5728,3164,2473,1060,5154,4109,2809,896,4066,2723,1722,2443,1612,896,1659,483,
投资收益(万元),-32,-37,-9,614,508,359,143,1104,1028,1023,-19,78,36,12,-2,-9,-45,-25,--,--,--,--,--,0,0,--,--,--,--,--,0,4,4,4,5,--,--,--,--,
营业外收支净额(万元),1843,1249,819,2950,1416,1104,610,3688,3132,430,246,5665,5000,1803,60,670,627,460,422,523,302,130,72,334,254,188,85,266,--,--,--,--,--,--,154,11,11,88,94,
利润总额(万元),-2002,-2430,-992,6066,2897,221,-770,7912,4391,1651,-557,7541,5089,1531,-1372,5084,4365,2770,1070,4998,2692,2058,813,6063,3418,2661,1145,5420,4224,2882,968,4404,2795,1770,2597,1623,907,1747,577,
净利润(万元),-2237,-2764,-1171,3074,796,-853,-1123,4316,1893,-122,-918,4611,2893,178,-1434,3817,2860,1958,705,4130,2307,1759,696,5104,2880,2263,963,4585,3247,2207,815,3761,2372,1503,2377,1501,839,1599,531,
净利润(扣除非经常性损益后)(万元),-3223,-3372,-1453,1406,-670,-1979,-1489,1204,-922,-794,-1018,1325,--,49,--,3491,--,1752,--,3952,--,1714,--,5109,0,2255,0,4424,0,2152,--,3327,0,1462,2173,--,829,--,--,
经营活动产生的现金流量净额(万元),-12888,-12621,-8567,2946,-4709,-2992,-4943,10895,-10916,-11304,-7636,6755,-7265,-2153,-4857,-1110,-10094,-5991,-7413,-3312,-8130,-5704,-2397,11133,3865,998,605,-788,-4786,-1149,-3604,3175,-703,811,4909,839,288,1372,768,
现金及现金等价物净增加额(万元),7130,-9901,-15425,-2903,-53,-6377,-16074,1528,-13770,-12321,-11028,4222,-6727,-4530,-9425,-14518,-21210,-10209,-6788,18537,-11048,-6286,-3760,1170,-600,-856,201,-4844,-7815,-2832,-2964,15825,13261,876,3105,-628,--,930,978,
总资产(万元),352002,181670,179613,189315,185341,179382,184651,169075,152792,149635,143225,143993,135950,134402,121556,124510,112953,112271,95941,91901,52227,51535,47352,48294,42832,41532,40883,36764,35430,33730,33484,31978,28992,14374,11819,--,--,7669,5129,
流动资产(万元),155499,101197,98622,107322,104742,89121,79922,90064,82324,79652,76121,78632,74441,73128,64154,69820,65335,69831,64676,62888,30125,30643,27873,29537,33190,32692,32639,28887,28057,26918,27343,26404,25424,10873,8121,--,--,5438,3544,
总负债(万元),83016,54393,50882,55855,55315,51695,54277,84142,70668,69541,63922,63951,57774,59148,47232,48707,37435,38309,25803,23092,16738,17179,14676,14667,13580,11528,11267,8146,8157,7488,7285,6599,5022,6468,5416,--,--,3658,2747,
流动负债(万元),66047,40147,36405,41114,41147,37404,41081,65730,51600,51734,46705,47751,46180,49314,38848,40651,30172,32534,22488,19787,13524,13975,11449,11415,9873,8921,8660,5539,5622,4953,4750,5564,4962,6408,5356,--,--,3398,2351,
股东权益不含少数股东权益(万元),257617,113194,114802,117581,115329,113653,116054,70790,68339,66348,66466,67356,65650,62883,62789,64189,63977,63905,65006,63911,34050,32889,31195,32130,29259,30006,29616,28619,27273,26243,26199,25379,23969,7906,6403,--,--,4011,2382,
净资产收益率加权(%),-1.52,-2.41,-1.01,2.71,0.72,-0.79,-1.11,6.26,2.79,-0.18,-1.39,7.01,4.44,0.28,-2.26,5.97,3.05,3.05,1.09,10.91,7.24,5.51,2.14,16.83,0,7.64,0,17.04,0,8.4,--,28.11,0,--,45.72,--,--,--,--,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
