报告日期,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2009-12-31,2009-09-30,2009-06-30,2008-12-31,2007-12-31,
基本每股收益(元),0.55,0.37,0.16,0.95,0.81,0.67,0.52,0.54,0.34,0.25,0.08,0.27,0.24,0.17,0.06,0.27,0.25,0.19,0.05,0.36,0.23,0.21,0.35,0.27,0.13,0.34,1.52,
每股净资产(元),--,--,--,--,--,--,--,--,--,--,--,--,4.54,4.52,4.5,4.41,4.29,6.53,6.49,6.39,6.42,4.75,4.68,--,0,3.94,4.7,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,--,--,--,--,--,--,--,-0.45,-0.05,-0.17,0.2,-0.39,-0.3,-0.87,-0.31,-0.15,0.24,0.42,--,0.11,0.46,-0.54,
主营业务收入(万元),580220,368476,170181,557215,383390,238624,108575,354428,240192,158814,72340,255407,183163,121625,55525,180138,123552,77133,30784,134167,96145,61416,113356,82880,51485,96522,66290,
主营业务利润(万元),72551,47841,22506,70392,44090,26092,11086,32965,21092,13771,6347,21398,15021,10122,4587,16554,11853,8011,3503,16404,11946,7769,14735,10702,6904,12998,10350,
营业利润(万元),29636,19936,8608,40655,31568,24466,17842,16469,9831,6332,2487,9175,7783,5412,1930,6966,5957,4150,1276,6526,4847,3428,5636,4297,2097,5074,21232,
投资收益(万元),11,11,--,14003,13689,13689,13679,3033,-717,-824,--,183,207,7,--,136,128,-67,-57,207,201,201,215,212,1,115,19611,
营业外收支净额(万元),221,80,7,397,314,304,5,2960,2383,2384,90,-22,50,71,-0,1575,-55,-55,-0,-42,5,5,12,14,-23,--,279,
利润总额(万元),29857,20015,8615,41052,31883,24770,17846,19429,12214,8716,2577,9152,7833,5484,1930,8540,5901,4094,1276,6484,4852,3433,5648,4311,2074,5525,21511,
净利润(万元),13188,8974,3798,22806,19361,16024,12422,13017,8073,5984,1808,6521,5688,4012,1431,6368,4416,3015,935,4854,3626,2546,4242,3269,1558,4136,18263,
净利润(扣除非经常性损益后)(万元),13022,8914,3793,12174,8866,5536,2159,8499,6804,4819,1741,6371,--,3941,--,4992,--,3015,--,4436,--,2141,3834,--,1367,3636,1499,
经营活动产生的现金流量净额(万元),-48265,-20610,4362,-76446,-37465,-13181,-4760,-31239,-1208,-3145,-696,-3689,-10776,-1172,-4100,4857,-9420,-4748,-13903,-4961,-2392,2836,5012,2988,1336,5483,-6452,
现金及现金等价物净增加额(万元),19759,1898,-41,17482,45886,37630,10182,-12069,1004,1368,-1388,-12851,-18838,-7047,-5354,4742,-7910,-385,-15391,25301,29634,-4100,2635,-1904,-4303,8936,3619,
总资产(万元),575317,521235,477959,454728,398749,348107,283099,278836,242941,203524,196587,191982,177145,181763,163373,157880,140520,143573,135033,142717,133690,93547,91728,--,0,73416,85854,
流动资产(万元),478278,425733,382541,361415,332143,290856,226240,217302,179896,152414,143203,138166,124514,128751,114265,110474,96107,102931,95070,99733,91027,53637,53130,--,--,44477,41277,
总负债(万元),362559,339027,302939,287268,252620,211310,147073,148499,117312,85504,82366,79220,64886,68787,52133,48845,35137,37638,31175,40248,30675,36344,35336,--,--,25914,28109,
流动负债(万元),362559,339027,302939,287268,252620,211310,147073,145444,113457,82564,78845,75584,61101,64648,48450,45418,32077,34665,27680,36997,26832,31608,30392,--,--,24295,22100,
股东权益不含少数股东权益(万元),139024,134811,132515,128717,125289,121952,121950,118675,116134,111300,110905,109441,109055,108440,108085,105891,102929,104464,103858,102196,102746,56942,56159,--,0,47281,56424,
净资产收益率加权(%),9.82,6.74,2.91,18.9,16.13,13.19,9.95,11.33,7.07,5.35,1.64,6.06,5.21,3.68,1.34,6.03,4.26,2.91,0.91,6.68,4.64,0,8.09,--,0,7.98,39.36,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
