报告日期,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,2005-12-31,
基本每股收益(元),0.13,0.09,0.03,0.39,0.28,0.19,0.07,0.3,0.21,0.15,0.05,0.26,0.17,0.12,0.06,0.51,0.38,0.32,0.14,0.53,0.36,0.26,0.19,0.78,0.71,0.52,0.46,1.28,1.27,1.12,0.46,0.78,1.33,1.03,0.43,1.12,2.97,
每股净资产(元),--,--,--,--,--,--,--,--,--,--,--,--,3.38,3.32,5.27,5.2,5.04,3.22,3.03,3.17,3,2.86,5.21,4.98,4.92,4.73,9.67,9.2,9.15,8.94,2.97,2.59,0,--,2.53,2.22,5.23,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,--,--,--,--,--,--,--,0.5,0.39,0.04,0.27,0.42,0.57,0.12,0.16,0.14,0.01,-0.26,1.28,1.35,1.11,0.98,-0.89,-1.13,-0.18,--,1.8,0,1.27,--,2.1,2.96,
主营业务收入(万元),354625,237523,106518,444331,332742,226919,102272,327312,251559,174186,77843,276983,208995,145365,60514,235935,180200,130637,60194,218713,156747,107641,46498,144930,106537,74370,36002,156858,133526,105270,47720,156611,121890,92254,40036,95267,76044,
主营业务利润(万元),68645,44718,20956,95925,70622,47224,21241,58565,44038,31944,14602,46913,32869,22284,8829,46962,35786,28327,13019,43785,29452,20100,8551,35289,27693,19480,7769,25678,23429,18625,8032,28570,22069,17154,7263,15159,8201,
营业利润(万元),22427,14219,6758,36545,25591,17887,6103,24224,17978,12615,4133,21570,15200,10244,3842,25784,19498,15700,6939,24944,17733,12763,5428,22239,20634,15104,6870,14996,16146,13018,5417,17337,14911,11772,4527,6954,3586,
投资收益(万元),-792,-705,-202,-464,-789,-652,-237,-771,-538,-500,119,-747,-744,-705,-159,-358,137,136,133,273,30,0,--,4,4,3,3,2184,799,800,797,-57,-109,-116,-185,-299,-55,
营业外收支净额(万元),5706,4726,617,3838,3117,1540,924,3072,1191,928,434,1473,830,427,184,1255,451,376,183,1405,585,420,332,618,552,253,55,1367,--,--,--,--,--,--,--,-213,-68,
利润总额(万元),28134,18945,7375,40383,28708,19427,7027,27296,19168,13543,4567,23043,16030,10671,4026,27039,19949,16076,7122,26349,18318,13183,5760,22856,21186,15358,6925,16363,16811,13238,5489,17588,14922,11855,4552,6741,3518,
净利润(万元),21736,14786,5373,29688,20200,13677,4915,21544,14971,10444,3540,18434,12415,8310,3054,22980,16691,13545,5919,22847,15530,11146,4883,19616,18001,13061,5736,14128,13246,10571,4313,14631,12459,9690,4058,5246,2970,
净利润(扣除非经常性损益后)(万元),17322,11140,5553,27359,18257,13094,5001,19465,14472,11845,3957,17421,--,8361,--,22386,0,13128,--,21425,0,10789,--,19065,--,12827,0,11331,0,9791,--,14444,0,9660,--,6052,3009,
经营活动产生的现金流量净额(万元),9015,-7239,-11421,54051,37551,21388,-5948,46867,40636,37658,1805,33322,35544,27723,1900,12727,20046,24511,5006,6741,5929,603,-6451,32142,33902,27970,12390,-11225,-14258,-2273,-722,16887,11353,11966,3882,9879,2960,
现金及现金等价物净增加额(万元),830,565,2036,-95181,-43214,-47151,-52620,52826,12585,14769,-4499,-14376,-7870,-8580,-12779,82852,100632,16070,6520,-31591,-24693,-26787,-12215,13954,17976,14845,-125,50855,54718,69427,169,2586,-2082,4659,794,932,3838,
总资产(万元),683737,674872,625630,629514,645733,579508,574463,458457,410706,422959,393889,366684,369227,376250,355236,350409,348153,266692,244961,199392,181863,185362,193360,177906,163672,158346,161554,147462,155938,172010,103780,87158,0,--,--,69871,55140,
流动资产(万元),430464,439121,403227,407599,433465,371752,370894,338293,305663,317309,288031,264582,275356,284987,272725,274129,281557,208002,187723,143710,134424,138992,150197,138904,126234,122121,125404,111171,124018,140164,73946,58242,--,--,--,51923,45215,
总负债(万元),319019,297742,254812,247473,273987,285228,274596,182185,142621,160303,128767,105714,114479,126298,91993,91111,99340,125879,115291,62935,52825,62117,61575,51786,39069,38669,39168,30916,39963,58667,75271,62833,--,--,--,58601,49413,
流动负债(万元),283417,266467,229032,222237,248558,261183,251152,167644,127334,145649,114185,91889,100932,113365,79889,80601,89147,115843,105673,53722,44178,55353,55280,48046,34810,34401,34930,26670,36717,55499,72261,59865,--,--,--,58601,49413,
股东权益不含少数股东权益(万元),337572,350739,346973,357910,348424,257961,264483,261941,254951,249431,252401,248392,242203,237940,251792,248056,240496,137819,129624,135952,128462,122715,131256,125590,124077,119140,121823,115955,115325,112691,27909,23822,0,--,--,10438,5232,
净资产收益率加权(%),6.1,4.13,1.48,9.79,7.3,5.13,1.87,8.47,5.97,4.13,1.39,7.48,5.04,3.33,1.22,12.71,0,10.04,4.55,17.5,0,8.49,3.82,16.36,--,10.81,0,20.15,0,36.32,--,83.33,0,--,--,66.79,70.27,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
