报告日期,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,2006-09-30,2006-06-30,2006-03-31,2005-12-31,2005-09-30,2005-06-30,2005-03-31,2004-12-31,2004-09-30,2004-06-30,2004-03-31,2003-12-31,2003-09-30,2003-06-30,2003-03-31,2002-12-31,2002-09-30,2002-06-30,2002-03-31,2001-12-31,2001-06-30,2000-12-31,2000-06-30,1999-12-31,1999-06-30,1998-12-31,1998-06-30,1997-12-31,1997-06-30,1996-12-31,1995-12-31,
基本每股收益(元),0.39,0.23,0.09,0.73,0.55,0.16,0.1,--,0.18,0.13,-0.06,0.74,0.18,0.18,0,0.45,0.18,0.36,0.03,0.27,0.08,-0.03,-0.1,0.35,0.18,0.16,0.01,0.22,0.01,-0.11,-0.07,-0.29,-0.15,-0.04,0.06,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
每股净资产(元),--,--,--,--,--,--,--,--,--,--,--,--,3.46,3.47,3.35,3.35,3.08,3.25,2.99,2.96,2.77,2.66,2.67,2.77,2.6,2.58,2.49,2.48,2.31,2.2,2.24,2.31,2.7,2.8,2.96,2.88,2.78,2.64,2.75,2.7,2.68,2.65,2.63,2.61,2.43,2.41,2.34,2.32,2.29,2.27,2.22,2.2,2.11,3.35,3.31,3.26,3.39,1.84,1.74,1.65,1.58,2.39,2.27,--,--,--,--,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,--,--,--,--,--,--,--,-2.76,-2.44,0.03,0.7,-1.41,-2.02,-1.85,1.4,-0.76,-0.12,-0.5,6.03,0.72,0.13,0.74,-0.23,-0.26,0.2,0.57,-1.48,-1.12,--,0.21,0.88,0,--,0,-0.03,0,0,0,2.38,0,0,0,-0.23,0,-0.21,0,0.01,0,0.1,0,-0.39,-0.22,-0.37,-0.21,-0.01,--,0,--,--,--,--,--,
主营业务收入(万元),170457,130844,48227,302410,186989,134686,52654,295826,98146,79806,26206,166036,18209,15357,3534,263236,154271,96523,7823,182916,92790,74054,43629,187409,99771,61746,21216,110503,52451,38855,15947,104639,67009,55112,35591,149387,109474,66183,40067,124620,86645,66782,27493,172115,84292,59736,25417,103362,67010,51214,21168,79230,52629,39179,13279,67138,31340,32142,14810,23839,9048,16681,6015,10125,4443,10940,9073,
主营业务利润(万元),15383,13530,4007,29207,21584,13984,5425,33418,7383,2622,1443,9449,1108,954,170,27541,14883,9688,975,18035,10598,7285,2775,14435,6476,4449,1332,12590,5565,3167,1188,6000,4045,3756,2973,9922,6669,3371,2623,9663,7479,5436,1784,16160,6711,5567,1581,7970,5453,3898,1379,8183,5430,3775,1653,8416,3997,3502,1665,3107,1283,2251,962,1301,946,1254,737,
营业利润(万元),12068,7025,2407,26110,20039,6654,2935,26562,4447,2745,-1219,13125,3901,4014,-137,9484,3090,6498,671,5609,1992,-147,-1553,5274,2837,2763,249,4729,-46,-1829,-1042,-5438,-2343,-629,1199,2631,1557,-828,1051,3197,2697,2094,593,4913,2027,1772,310,1323,1665,1366,369,2691,1335,1020,0,2026,623,1622,776,1956,821,1460,482,1378,583,1309,818,
投资收益(万元),65,69,18,317,145,-18,23,401,238,277,247,17600,9077,8351,-119,-202,-222,-246,-137,-29,216,174,-49,2289,2345,2375,0,26,26,--,--,20,20,--,--,-30,0,--,0,-0,0,0,0,-0,0,0,0,6,6,2,2,-63,-0,-0,3,14,-17,33,1,29,0,0,0,--,0,0,19,
营业外收支净额(万元),51,49,50,-5,-12,4,2,43,31,4,-2,-6,-1,5,0,98,46,49,0,114,6,1,0,568,-26,-16,14,-145,-32,-18,--,--,--,-42,-70,-9,0,-39,0,-2,0,0,0,-45,0,0,0,970,0,0,0,14,36,36,0,52,0,159,0,24,0,--,0,2,--,0,0,
利润总额(万元),12119,7074,2458,26105,20027,6658,2937,26606,4478,2749,-1220,13119,3899,4020,-137,9582,3136,6547,671,5723,1998,-146,-1553,5842,2810,2747,263,4584,-78,-1848,-1039,-5176,-2396,-672,1129,2704,1518,-866,1012,3194,2696,2092,592,4874,1974,1712,249,2299,1635,1348,372,2642,1371,1056,525,2092,637,1814,836,2009,811,1536,483,1380,583,1316,823,
净利润(万元),10257,5974,2184,18459,13901,4048,2050,15611,4479,2794,-896,11971,2857,2975,-5,7334,2927,5776,481,4386,1373,-498,-1567,5661,2893,2615,184,3608,142,-1783,-1099,-4644,-2383,-669,937,1883,1338,-836,861,2377,1767,1256,331,3513,1705,1477,230,2024,1454,1183,316,2536,1165,898,447,1724,541,1518,711,1647,685,1303,411,1172,496,1117,700,
