报告日期,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2010-12-31,2010-09-30,2009-12-31,2008-12-31,2007-12-31,
基本每股收益(元),0.29,0.2,0.09,0.12,0.07,-0.05,-0.06,-0.12,-0.06,0.01,0,0.22,0.18,0.16,0.1,0.66,0.42,0.82,0.52,0.7,0.42,0.25,
每股净资产(元),5.6,10.77,10.68,10.59,10.57,3.88,3.87,3.93,3.99,4.06,5.36,5.35,5.31,5.29,6.4,6.31,3.16,2.74,2.44,2.03,4.18,2.52,
每股经营活动产生的现金流量净额(元),0.18,0.13,0.14,0.15,0.54,-0.05,0.01,-0.18,-0.22,-0.28,-0.14,-0.07,-0.23,-0.36,-0.38,0.47,0.36,0.37,0.29,0.28,1.68,1.4,
主营业务收入(万元),118075,70600,36866,82377,39051,10533,4464,12111,7524,4565,2377,14137,10652,6424,2277,11562,8047,10648,7294,7749,5129,3219,
主营业务利润(万元),21116,11932,5977,14016,8532,2879,1108,3521,2486,1671,883,5280,4362,2866,1167,5903,4161,5836,4150,4573,2824,1824,
营业利润(万元),10312,4242,1557,3289,2109,-120,-399,-1497,-863,-336,20,1051,962,868,380,2463,1605,2829,1900,2302,1311,856,
投资收益(万元),--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,-83,8,58,
营业外收支净额(万元),192,178,179,-48,-23,119,72,790,447,407,9,378,221,183,169,145,67,465,293,99,100,16,
利润总额(万元),10504,4420,1736,3242,2086,-1,-327,-707,-417,71,29,1429,1183,1051,549,2608,1672,3294,2192,2402,1411,872,
净利润(万元),6797,2575,1087,1116,855,-389,-500,-885,-457,60,24,1232,973,876,455,2264,1450,2824,1792,2249,1332,792,
净利润(扣除非经常性损益后)(万元),--,2427,--,1367,--,-508,--,-1643,--,-286,--,928,--,720,--,2167,1393,2428,1539,1826,1340,746,
经营活动产生的现金流量净额(万元),4097,1684,1760,1927,6920,-390,50,-1273,-1575,-2024,-796,-374,-1277,-1973,-1770,2177,1255,1267,1006,967,1342,1120,
现金及现金等价物净增加额(万元),211,-194,-415,1564,2962,-4010,-1263,-5581,-3516,-3960,-933,-2626,-2408,-2961,-1915,19294,635,-2524,-2590,2166,573,794,
总资产(万元),219778,221720,225761,207071,208485,34188,32578,32302,30464,30090,31080,31693,30616,31150,30824,30732,12218,10779,10093,8186,4112,2947,
流动资产(万元),109196,99732,107002,91110,96367,20303,20881,22277,22692,22525,25586,26449,26029,26785,26489,26426,7941,6607,5940,7055,3234,2617,
总负债(万元),86160,80514,86315,69048,71048,5942,4521,3872,1809,920,1488,2125,1307,1938,1343,1705,1306,1317,1663,1203,764,932,
流动负债(万元),80109,74705,80631,63483,65701,5900,4501,3870,1809,920,1488,2125,1307,1938,1343,1705,1306,1317,1663,1168,725,897,
股东权益不含少数股东权益(万元),128557,137052,135844,134752,134492,27844,27753,28237,28655,29170,29592,29568,29309,29212,29481,29026,10912,9461,8430,6982,3347,2015,
净资产收益率加权(%),5.02,1.85,0.09,3.88,1.78,-1.39,-1.8,-3.06,-1.56,0.2,0.08,4.22,3.32,2.97,1.55,21.37,14.24,34.59,23.43,54.8,49.68,46.55,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
