报告日期,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,2006-09-30,2006-06-30,2006-03-31,2005-12-31,2005-09-30,2005-06-30,2005-03-31,2004-12-31,2004-09-30,2004-06-30,2004-03-31,2003-12-31,2003-09-30,2003-06-30,2003-03-31,2002-12-31,2002-09-30,2002-06-30,2002-03-31,2001-12-31,2001-06-30,2000-12-31,2000-06-30,1999-12-31,1999-06-30,1998-12-31,1998-06-30,1997-12-31,1997-06-30,1996-12-31,1996-06-30,1995-12-31,1994-12-31,
基本每股收益(元),0.1,-0.05,-0.04,-0.21,-0.06,-0.03,-0.03,-0.12,-0.02,0.02,0.04,0.02,0.05,0.04,-0.02,0.06,-0.01,-0.04,-0.03,-0.22,-0.04,-0.03,-0.02,-0.17,-0.02,-0,-0.02,0.04,0.01,0.01,0,0.11,0.08,0.06,0.11,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
每股净资产(元),--,--,--,--,--,--,--,--,0.15,--,0.21,0.17,0.19,0.19,0.12,0.14,0.07,0.03,0.05,0.08,0.61,0.62,0.63,0.65,0.8,0.82,0.8,0.82,0.8,0.79,0.78,0.78,0.87,0.86,0.9,0.67,-0.03,-0.13,-0.15,-0.14,0.05,0.07,0.08,0.09,0.47,0.49,0.5,0.51,0.34,0.37,0.3,0.34,0.89,0.88,0.87,0.86,1.1,1.7,1.51,1.48,1.68,1.87,2.36,2.69,2.82,3.38,3.3,2.53,1.4,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,--,--,--,-0.12,--,-0.02,--,-0.09,-0.01,-0.01,0.08,-0.04,-0.03,-0.01,-0.04,0.02,0,0,-0.01,0,0,-0,-0,-0.01,0.02,0.01,0.11,0.01,0,0,-0,0,--,0,0.04,0,0,0,0,0,0,0,0.46,0,0,0,-0.01,0,0,--,0.37,0.28,0.04,-0.12,-0.06,0,-0.23,--,--,--,--,--,--,--,
主营业务收入(万元),14841,83,42,1062,148,100,31,5348,4154,4027,87,12042,8343,6628,1734,387,14,13,0,23,664,436,216,5812,4599,4297,3042,8736,6294,4556,2001,20541,13914,5857,2116,12348,7769,4030,1096,1728,553,111,48,742,709,685,534,1571,480,30,4,0,0,0,0,0,0,1038,990,-304,-259,4277,2158,8599,5626,18651,8607,33602,33602,
主营业务利润(万元),9949,39,24,154,112,82,21,539,200,216,-11,832,569,444,195,65,11,11,-69,21,192,104,4,460,653,549,-96,1112,948,675,297,1308,845,322,--,1958,1237,642,178,261,80,11,4,114,113,110,86,211,29,3,1,0,0,0,0,0,0,220,181,-711,-641,-4414,-2910,-2028,38,538,483,766,766,
营业利润(万元),5436,-839,-709,-4635,-1851,-1315,-476,-3698,-1724,-994,-522,-2030,-1149,-655,-373,-2346,15,-1146,-594,-4956,-945,-732,-468,-3664,-299,-94,-528,-122,138,153,52,2774,2502,2227,2352,2558,-113,-647,-512,-4582,-1569,-1086,-522,-4835,-1692,-1084,-536,-5785,-1837,-1342,-906,-10261,-2648,-1708,-750,-5889,884,840,-614,2504,-2621,-9820,-4576,-2004,0,685,501,941,0,
投资收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,--,--,--,0,0,0,0,0,0,0,0,--,0,-783,0,0,0,-2748,-165,-110,-55,-1777,-58,0,0,0,0,0,0,0,0,1,2,-2,0,0,0,0,0,0,0,0,0,
营业外收支净额(万元),-416,-296,-138,202,340,477,-132,706,1219,1359,1497,3462,2881,2153,-137,4628,-288,143,0,-36,11,11,11,-129,-112,16,2,1014,--,-2,--,--,--,--,--,-124,0,--,0,-604,0,0,0,-1608,0,0,0,-1871,0,0,0,-6749,0,0,0,-382,0,0,0,0,0,--,0,0,9,0,--,--,--,
利润总额(万元),5020,-1135,-847,-4433,-1511,-837,-608,-2991,-506,365,975,1432,1732,1498,-511,2283,-273,-1004,-594,-4992,-934,-721,-457,-3793,-411,-78,-526,891,320,152,52,2541,2484,2210,2351,2435,-103,-637,-512,-5968,-1569,-1086,-522,-9192,-1850,-1183,-580,566,-1803,-1246,-906,-17010,-2648,-1708,-750,-6271,884,3108,488,2074,-2635,-9810,-4575,-1848,73,1751,501,1655,1655,
净利润(万元),2899,-1135,-847,-4781,-1360,-684,-608,-2731,-448,423,975,555,1015,1003,-534,1423,-273,-1004,-594,-4992,-934,-721,-457,-3793,-411,-78,-526,891,320,152,52,2541,1718,1444,2351,2435,-103,-637,-512,-5968,-1569,-1086,-522,-9192,-1850,-1183,-580,566,-1803,-1246,-906,-17010,-2648,-1708,-750,-6271,884,3108,488,2074,-2635,-9810,-4575,-1848,66,1592,451,1670,1490,
净利润(扣除非经常性损益后)(万元),3315,-839,-709,-4982,-1700,-1161,-476,-3440,-1667,-936,--,-2058,--,-725,--,-2330,--,-1146,--,-4956,--,-732,--,-3664,0,-94,0,-122,0,153,--,339,0,1461,--,2558,0,-647,0,-5365,0,-1086,0,-8644,0,-1194,0,-8126,0,-1342,0,-10261,-2648,-1708,--,-5889,884,220,-1479,0,--,--,--,--,--,--,--,--,--,
