报告日期,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,2006-09-30,2006-06-30,2006-03-31,2005-12-31,2005-09-30,2005-06-30,2005-03-31,2004-12-31,2004-09-30,2004-06-30,2004-03-31,2003-12-31,2003-09-30,2003-06-30,2003-03-31,2002-12-31,2002-06-30,2001-12-31,2000-12-31,1999-12-31,
净利润(扣除非经常性损益后)(万元),38297,25515,10904,46987,36671,23994,10197,39745,31971,19841,--,32899,--,16830,--,25298,--,15402,--,27919,--,14221,--,22026,0,12002,0,19307,0,10725,0,13161,0,7358,--,8514,0,4576,0,5061,0,3121,0,3794,0,2266,0,3351,0,2161,0,2797,0,0,0,0,
经营活动产生的现金流量净额(万元),38163,38267,23069,21894,29353,17780,5562,18556,14134,12342,3702,18587,10633,24788,2156,-37056,-61933,4468,-15985,31821,12311,15536,13056,25518,14057,11027,8171,21710,16720,6483,-10418,7948,7415,4630,-5556,12150,4664,3100,-4801,9220,868,1569,-9090,4918,-268,-372,-2950,53,-4048,-3258,-316,1519,927,-1180,0,0,
现金及现金等价物净增加额(万元),25830,28099,19892,-12232,2249,15,458,19752,14080,3007,2586,9480,-5330,27116,1353,-62860,-70162,-3237,-15652,41817,13117,10820,13392,48786,10076,10271,8700,-5327,1688,-8761,-12063,11284,-1023,-440,-3788,521,-3056,-2568,-7398,3219,-2674,-930,-5788,-14489,-11732,-12243,-4853,988,-6682,2572,41,28379,742,-2999,0,0,
总资产(万元),591050,566208,555147,553786,569885,510362,505536,507924,498348,453989,433879,455927,426314,405421,376618,355167,333766,352650,327171,339277,322739,294361,294931,277680,242686,218594,207220,199687,205396,203169,187600,195598,180733,163564,156653,136205,136316,127044,126223,128060,127629,116497,114982,119286,104398,99516,103777,108845,99318,97072,85084,80837,46980,43576,38283,57085,
流动资产(万元),473059,448023,435778,441975,463312,409635,403953,411738,407962,367929,349807,374528,354278,338968,316565,294651,278361,298850,271487,284920,263706,241208,241482,225413,196657,173367,162537,155114,165780,163289,146620,152848,139653,122767,112631,96425,98557,89340,89067,90825,90870,81072,78849,83849,83605,80363,87951,94445,89483,88578,--,0,41606,0,0,0,
总负债(万元),297617,283692,284325,295706,324067,277992,275578,288346,288112,256702,237479,268979,246437,236476,215071,201877,183181,210257,186632,204961,191503,177552,179479,169372,139253,121252,114569,112863,123135,125016,110603,123003,112843,99062,91624,77105,78340,71245,71869,75927,76281,66220,64448,70448,55994,51961,55662,61980,52904,51758,40819,40875,32084,30099,25833,44880,
流动负债(万元),273416,259482,260162,271533,298533,253852,249265,272024,271081,239590,220137,251117,231907,222430,201484,167278,136611,163470,139799,159205,149034,139934,142680,136307,135152,117101,110852,109124,119438,121141,106644,118897,109525,95745,87552,73696,74951,67855,67455,71313,66587,56226,54454,64748,50794,46761,50462,56780,52904,51758,--,0,31784,0,0,0,
股东权益不含少数股东权益(万元),282347,272015,260520,248005,236133,222933,221026,210725,201754,188987,188406,179575,173551,163250,155762,148898,146344,138217,136517,130447,127390,113056,111407,104327,99480,93380,88877,83127,78508,74531,73476,69152,64436,61084,61445,55919,54543,52338,52127,49755,48724,47511,47595,45771,45044,44159,44561,43307,42834,41911,40897,39830,14726,13257,12271,12205,
净资产收益率加权(%),14.76,10.02,4.29,24.44,16.78,11.25,4.73,21.12,16.85,10.78,4.49,19.92,16.96,10.81,4.57,19.48,17.37,11.56,4.62,26.4,22.96,13.25,6.48,24.53,0,14.19,0,25.46,0,14.55,0,21.06,0,12.23,--,16.07,0,0,0,10.63,0,6.52,0,7.93,0,0,0,7.65,0,0,0,15.69,0,0,0,0,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
