报告日期,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2010-12-31,2009-12-31,2008-12-31,
基本每股收益(元),0.2,0.18,0.12,0.45,0.17,0.15,0.1,0.35,0.11,0.09,0.1,0.66,0.19,0.15,0.18,1.07,0.32,0.24,0.76,0.22,0.28,
每股净资产(元),6.45,3.1,3.14,3.02,2.75,2.72,3.27,3.18,2.94,2.92,5.79,5.69,5.23,5.18,10.28,10.08,9.38,9.29,2.57,1.8,1.58,
每股经营活动产生的现金流量净额(元),-1.35,-0.99,-0.41,-1.3,-1.18,-0.75,-0.51,-0.66,-0.73,-0.47,-0.17,-0.98,-1.26,-0.69,-0.65,-1.89,-2.21,-1.37,0.2,0.19,-0.98,
主营业务收入(万元),105877,75376,35276,157993,77251,53301,20245,82925,41074,28789,11260,55464,30486,19615,10793,40806,20327,13138,26300,16552,14095,
主营业务利润(万元),34297,23856,10850,42368,24096,16316,7663,25805,13708,8910,3785,18085,8700,5422,3030,12359,6055,3688,8266,4410,3331,
营业利润(万元),10531,9763,4768,16376,6855,6035,2889,9908,3259,2853,1278,8918,2925,1906,1369,5879,1606,1012,3077,720,611,
投资收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,
营业外收支净额(万元),-2041,-2151,94,1619,567,502,1,1179,513,201,234,1336,97,367,96,1983,639,533,1330,485,843,
利润总额(万元),8490,7611,4862,17995,7422,6537,2890,11088,3772,3054,1512,10254,3022,2273,1465,7862,2245,1545,4407,1204,1454,
净利润(万元),6367,5750,3966,14367,5494,4970,2582,9429,3038,2445,1287,8789,2600,2012,1196,6552,1920,1314,3803,1108,1382,
净利润(扣除非经常性损益后)(万元),--,8052,--,13992,--,4832,--,8968,--,2485,--,8243,--,1933,--,5103,--,1060,2969,1002,1204,
经营活动产生的现金流量净额(万元),-49939,-31902,-13095,-41878,-37908,-24067,-13745,-17600,-19439,-12589,-2215,-13173,-16900,-9301,-4342,-12656,-14801,-9192,981,970,-4885,
现金及现金等价物净增加额(万元),44403,-7601,-9512,-6749,-10065,-8214,-16164,-3823,-15982,-17268,-12607,-10333,-17124,-7350,700,29153,28938,35784,-1371,6114,-1193,
总资产(万元),453754,372607,338551,325613,281613,251766,220835,218772,177871,161959,148637,147701,132239,128481,125066,117014,106101,102777,54175,36454,21394,
流动资产(万元),369778,291609,259508,249204,208618,176669,152214,151837,136979,123066,111770,116827,102158,102857,101529,95545,88574,86504,38975,33770,21142,
总负债(万元),201655,259407,224472,215592,183233,154104,126624,127098,93052,77749,65101,65426,58196,55062,53264,46613,43008,40289,41075,27337,13509,
流动负债(万元),191687,230813,196129,186725,153471,119292,101867,102397,76555,61307,48714,52476,44196,41062,39264,32613,28208,25489,26275,22337,13509,
股东权益不含少数股东权益(万元),238480,99707,101139,97173,88305,87429,87722,85140,78748,78156,77534,76247,70057,69470,68856,67504,62873,62267,12874,8993,7885,
净资产收益率加权(%),6.41,5.75,4,15.81,6.25,5.67,2.99,11.69,3.91,3.16,1.67,12.22,3.78,2.93,1.75,13.59,4.74,4.45,34.91,13.13,19.21,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
