报告日期,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,2006-09-30,2006-06-30,2006-03-31,2005-12-31,2005-09-30,2005-06-30,2005-03-31,2004-12-31,2004-09-30,2004-06-30,2004-03-31,2003-12-31,2003-09-30,2003-06-30,2003-03-31,2002-12-31,2002-09-30,2002-06-30,2002-03-31,2001-12-31,2001-06-30,2000-12-31,2000-06-30,1999-12-31,1999-06-30,1998-12-31,1998-06-30,1997-12-31,1997-06-30,1996-12-31,1995-12-31,1994-12-31,
基本每股收益(元),0.22,0.16,0.1,0.41,0.31,0.24,0.12,0.45,0.4,0.33,0.1,0.32,0.26,0.22,0.06,0.2,0.14,0.09,0.05,0.07,0.08,0.04,0.03,0.11,0.07,0.04,0.03,0.12,0.09,0.07,0.08,0.29,0.29,0.11,0.04,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
每股净资产(元),--,--,--,--,--,--,--,--,--,--,3.87,--,3.69,2.41,2.36,2.3,2.22,2.19,2.15,2.09,2.03,2,2.1,2.07,1.95,1.94,1.89,1.83,1.82,1.82,2.4,2.4,2.34,2.3,1.93,1.95,2.78,2.77,2.78,2.77,2.74,2.74,2.71,2.69,2.68,2.65,2.65,2.63,2.62,2.62,2.62,2.61,2.67,2.61,2.62,2.59,2.86,4.48,3.11,2.92,2.97,2.8,2.36,3.09,2.84,1.3,1.21,1.14,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,--,--,--,--,--,-0.08,--,1.83,0.44,0.01,-0.02,-0.06,-0.05,-0.06,0.49,0.15,0.32,-0.04,0.09,0.08,0.03,-0.05,-0.15,0.08,0.04,-0.07,-0.07,0.1,0.25,0.22,1.42,0,--,0,1.93,0,0,0,1.58,0,0,0,0.73,0,0,0,0.29,0,0.14,--,0.55,0.36,0.28,0.32,0.76,--,0.27,--,--,--,--,--,--,
主营业务收入(万元),59992,40155,19950,80976,61406,41370,20039,67957,49834,33753,16467,44471,28896,17931,8483,34585,25828,16717,8076,33362,22788,13249,6521,28131,21017,13980,6688,57841,25130,16701,7802,85376,70604,45055,26550,97993,66591,43367,25038,83990,65279,42623,26469,102077,70067,44966,23372,139961,97070,65149,29839,138476,89468,57229,28655,104071,50106,98468,46978,80291,31726,28652,11357,12494,4592,6398,3769,2288,
主营业务利润(万元),28398,19202,9924,37897,28782,20769,10453,28747,21951,15224,7892,17847,12344,7847,3533,13764,10414,6404,3431,13909,10491,6053,3191,12734,9349,6114,2898,16484,7320,4784,2448,29394,24237,16067,8423,23044,15710,10389,5893,16800,13181,9246,5383,18613,13976,9294,5370,17495,13932,10069,4898,24067,15277,10858,5319,19920,10325,19846,11222,19611,8518,9133,5998,6075,3063,5306,4385,2966,
营业利润(万元),28834,21263,10791,42462,32235,24430,12567,40574,34606,27482,10541,24437,18556,15203,4547,15241,10578,7003,3645,2316,6887,3754,2108,6029,4999,2904,1767,12328,6279,5286,4530,21840,21310,8475,3987,-4172,1298,973,1268,799,2814,2127,1249,2778,1525,2065,1868,-1014,2528,2348,1309,5218,3625,3261,1833,4010,5103,9109,5332,10322,5096,6826,6166,7701,0,5428,4402,2999,
投资收益(万元),5104,5069,2312,11301,8759,7092,3515,18952,16359,15267,3379,11628,9522,9587,2005,3781,2761,2088,1639,-843,3357,778,519,3292,511,473,358,2444,2594,4325,3995,12240,11988,141,99,-164,98,166,41,1176,1137,1059,147,2639,3005,154,-77,-1212,355,214,-170,346,425,249,143,-7281,216,1685,101,440,175,33,3,3,53,5,0,0,
营业外收支净额(万元),1145,739,360,1355,803,477,131,4632,4755,4720,-14,-116,-236,-7,-3,-22,-41,-30,89,-230,-414,10,10,836,805,609,388,1038,--,21,--,-695,--,385,--,-5732,0,--,-6,310,0,0,0,-287,0,0,0,7740,-384,0,-39,-381,260,-38,0,70,-87,220,0,-138,0,0,0,0,165,0,0,--,
利润总额(万元),29979,22003,11151,43818,33037,24907,12698,45206,39361,32202,10528,24322,18320,15196,4544,15218,10537,6973,3734,2086,6474,3764,2118,6865,5804,3513,2155,13366,7195,5308,4539,21145,21762,8861,4046,-10052,1366,1052,1303,2559,4092,3340,1741,5289,4145,2329,1727,5694,2693,2564,1209,5497,4573,3695,1953,-2938,5425,11342,5560,10778,5259,9339,6161,8258,3281,5366,4333,2991,
净利润(万元),22721,17075,8405,32993,25027,18967,9773,36505,32236,26824,8234,21011,15845,13511,3763,12350,8515,5874,3111,4043,4970,2710,1683,6900,4399,2533,1733,7216,5469,4130,3651,13895,13739,5101,1645,-9621,511,199,397,1116,1979,1863,826,2148,1680,817,590,531,214,462,272,859,2978,2406,1098,-4676,3900,8695,3830,7951,4005,8163,5291,7055,2778,5306,3843,2557,
