报告日期,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,2006-09-30,2006-06-30,2006-03-31,2005-12-31,2005-09-30,2005-06-30,2005-03-31,2004-12-31,2004-09-30,2004-06-30,2004-03-31,2003-12-31,2003-09-30,2003-06-30,2003-03-31,2002-12-31,2002-09-30,2002-06-30,2002-03-31,2001-12-31,2001-06-30,2000-12-31,2000-06-30,1999-12-31,1999-06-30,1998-12-31,1998-06-30,1997-12-31,1997-06-30,1996-12-31,1996-06-30,1995-12-31,1995-06-30,1994-12-31,1994-06-30,1993-12-31,1992-12-31,1991-12-31,1990-12-31,
基本每股收益(元),0.12,0.07,0.03,0.26,0.11,0.07,0.03,0.14,0.1,0.07,0.03,0.11,0.09,0.07,0.03,0.12,0.09,0.06,0.02,0.1,0.08,0.05,0.02,0.1,0.07,0.05,0.02,0.85,-0.17,-0.12,-0.05,0.01,-0.14,-0.09,-0.04,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
每股净资产(元),--,--,--,--,--,--,--,--,--,--,--,--,1.4,1.38,1.35,1.32,1.29,1.26,1.22,1.2,1.18,1.15,1.12,1.1,1.08,1.05,1.03,1.01,-1.33,-1.27,-1.21,-1.15,-1.3,-1.26,-1.21,-1.18,-1.44,-1.36,-1.26,-1.19,-0.33,-0.25,-0.16,-0.42,1.02,1.02,1.02,0.28,0.87,1.01,1,1,3.17,3.16,3.14,3.16,4.14,4.13,4.03,4.17,5.25,5.15,5.09,4.71,4.87,4.4,4.42,4.03,4.19,4.49,4.13,7.66,--,--,--,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,--,--,--,--,--,--,--,-0.05,-0.04,-0.13,0.2,-0.05,-0.02,-0.17,0.1,-0,-0.02,-0.07,0.12,-0.08,-0.06,0.03,-0.01,0.05,0.04,0.06,0.21,-0.03,-0.03,-0.03,0.01,0,--,0,-0.02,0,0,0,-0.19,0,0,0,0.22,0,0,0,-0.03,0,0.09,--,0.34,0.11,-0.31,-0.26,-0.23,--,-0.12,--,--,--,--,--,--,--,--,--,--,--,--,--,
主营业务收入(万元),151290,104945,48602,187618,141039,94121,45685,184576,127841,83686,40492,156933,105371,70462,35402,138775,99632,64784,28261,123656,81566,54465,25216,108779,71943,48421,22342,16515,10841,6056,4560,18998,11577,6337,4915,28489,15628,8338,4859,30719,20240,9541,4850,33201,36662,23308,10184,42444,38243,23715,9947,45751,41586,23690,11951,50801,24792,70406,42052,89240,41185,88041,36238,87606,35917,96690,40811,93640,74463,72117,66287,81844,40520,24778,24044,
主营业务利润(万元),17098,12187,6029,20284,16808,11168,5013,22727,17501,12786,6319,19009,14496,10724,6641,19065,15226,10039,4312,16836,10379,6190,2593,15057,11314,7710,4822,101,303,429,388,1654,1465,1102,859,4972,1133,744,629,-673,-4,-473,-163,1885,7073,3833,1935,-6036,1595,3331,2035,-8463,9237,5771,2071,-1412,5104,14697,3149,-4212,10667,15397,10780,15486,7715,18489,9430,16870,9434,15466,6763,16009,3957,2755,2186,
营业利润(万元),8241,5212,2365,17148,7719,5057,2096,7908,6157,4117,1978,5749,4951,3672,1595,6869,6490,4124,1343,6308,4339,2720,822,5575,3965,2439,1352,-11992,-6763,-4552,-2089,-9370,-5420,-3431,-1488,335,-10117,-6632,-2902,-22104,-10874,-7532,-3822,-25220,118,116,88,-25719,-5251,455,73,-71066,440,239,-486,-32375,447,1029,-5457,-30620,4731,4081,6156,15477,0,18489,9430,16870,0,15881,0,13660,4065,2850,2312,
投资收益(万元),160,524,0,9838,996,884,175,822,325,325,--,602,297,297,--,754,305,305,--,2009,297,297,--,832,110,110,--,633,-14,-17,0,-104,1,--,0,-67,3,--,0,-4963,6,0,0,-2521,2,0,0,-3,5,4,0,-1026,111,111,0,-698,219,-1052,0,26,0,3556,0,11,1,178,156,406,52,864,256,0,0,0,0,
营业外收支净额(万元),1388,1044,489,2886,1408,878,439,3386,2095,1511,413,3245,2279,1692,859,2511,906,697,375,2624,1980,1233,340,2120,1354,1027,456,45750,--,--,--,9857,--,--,-1,-1994,0,--,0,-3619,0,0,-2,-23,0,0,0,192,-9,-9,1,-12816,3,3,0,934,0,611,0,911,0,--,0,0,707,0,0,0,0,0,0,--,--,--,--,
利润总额(万元),9629,6257,2854,20034,9127,5935,2535,11295,8252,5629,2390,8994,7230,5364,2455,9380,7396,4821,1718,8931,6318,3953,1163,7695,5320,3466,1809,33758,-6781,-4552,-2089,487,-5661,-3569,-1490,574,-10219,-6695,-2908,-30686,-10591,-7313,-3824,-27725,143,100,72,-25459,-5205,483,97,-84821,553,353,-488,-32084,679,702,-5462,-29683,4755,10158,6204,16643,8404,18260,9700,16869,9502,16632,8150,13670,4048,2896,2278,
净利润(万元),6737,4288,1869,15314,6355,4018,1769,8047,5978,3941,1783,6133,5108,3766,1764,6756,5188,3430,1206,5790,4591,2815,897,5577,4104,2793,1414,33758,-6781,-4552,-2089,487,-5661,-3569,-1490,574,-10219,-6695,-2908,-30686,-10591,-7313,-3824,-27725,143,100,72,-25459,-5205,483,97,-84821,553,353,-488,-32084,679,678,-5486,-29848,4042,8477,6204,16307,7210,15819,8399,14598,8077,14377,6927,11620,2926,1939,1266,
