报告日期,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,2006-09-30,2006-06-30,2006-03-31,2005-12-31,2004-12-31,
基本每股收益(元),0.03,0.03,0.02,0.03,0.02,0.02,0.01,0.03,0.02,0.02,0.01,0.18,0.17,0.13,0.05,0.35,0.32,0.24,0.11,0.55,0.41,0.23,0.21,0.94,0.69,0.43,0.35,1.9,1.31,0.81,0.71,2.02,1.43,0.93,0.48,--,1.32,0.82,0.33,--,--,
每股净资产(元),--,--,--,--,--,--,--,--,--,--,--,--,4.03,3.99,4.02,3.96,3.93,3.85,3.81,3.71,3.56,3.39,6.57,6.36,6.08,5.82,11.25,7.69,7.1,6.6,12.49,11.78,11.17,10.67,10.42,3.83,--,--,--,2.1,1.95,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,--,--,--,--,--,--,--,0.33,0.11,0.06,0.24,0.05,-0,-0.02,0.29,0.23,0.21,0.11,-0.2,-0.78,-0.36,-0.18,0.05,0.47,0.18,0.17,-0.44,-1.33,-1.05,-0.38,1.21,--,0.72,--,0.81,0.76,
主营业务收入(万元),169652,108765,53471,217580,162248,105568,49657,203168,154282,105181,49489,250411,191287,129994,62833,309876,240701,167196,81602,358288,258105,162470,78180,326188,233386,155334,66969,317539,235771,154454,66473,133709,96349,60257,23808,100700,69739,43130,19039,58903,39730,
主营业务利润(万元),30380,20461,8690,31724,25547,16768,8517,43299,29340,20291,10497,63058,49887,35647,17076,89951,72475,50865,26381,112859,81383,50917,23648,97633,72303,48821,21475,96407,69182,46120,21526,43930,32794,20313,--,31573,22838,14218,6614,17977,11410,
营业利润(万元),-1354,1459,-519,-19689,-4172,-3207,-1004,-5044,-2402,757,407,20856,19236,14132,6091,47102,40370,29145,15308,74271,52037,31420,13475,62451,45308,30626,13009,60575,40185,24711,10620,30057,22111,13814,5906,22810,16399,10094,4648,11426,7170,
投资收益(万元),-302,252,--,2149,1566,1040,514,2093,1566,1040,514,63,--,0,--,113,4,--,--,4,4,--,--,37,71,67,67,6,6,--,--,5,5,5,0,4,4,4,--,-34,0,
营业外收支净额(万元),7464,4199,3484,26873,15246,12874,2514,9720,5299,1844,1155,5148,5166,4479,1594,4857,5442,5227,482,6247,5268,2078,2028,4940,4120,566,-7,4085,--,--,--,--,--,5,--,--,-14,-4,-5,0,0,
利润总额(万元),6110,5658,2965,7184,11074,9667,1510,4676,2897,2601,1562,26004,24402,18612,7685,51960,45811,34373,15790,80518,57304,33498,15503,67391,49429,31192,13002,64660,43374,26379,12544,31846,22140,13820,5906,22824,16385,10089,4643,11471,7174,
净利润(万元),4009,3254,2070,3379,2583,2035,1026,3104,2389,1940,1006,21596,20186,15321,6443,41799,37644,28102,12623,65838,48460,27399,12416,55372,40255,24620,9801,51762,35576,21948,9679,25703,17819,11065,4872,18907,13502,8388,3375,9003,5350,
净利润(扣除非经常性损益后)(万元),-2290,-1364,-919,-23087,-10163,-8506,-1228,-2082,-3061,-440,-318,16969,--,11969,--,37767,--,24192,--,60900,--,25844,--,51852,--,24715,0,51426,0,22057,--,23941,0,11065,--,18800,--,8388,--,8910,5341,
