报告日期,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2010-12-31,2009-12-31,2008-12-31,
基本每股收益(元),0.26,0.2,0.09,0.42,0.33,0.21,0.08,0.48,0.33,0.28,0.1,1.12,0.75,0.48,0.2,0.87,0.57,0.35,0.87,0.84,0.58,
每股净资产(元),--,--,--,--,--,--,--,--,--,2.04,--,4.27,3.9,3.63,3.36,2.13,1.82,1.77,1.26,27.03,214.95,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,--,--,--,--,--,--,--,0.77,0.42,0.19,0.72,0.39,0.23,1.08,1.1,0.19,
主营业务收入(万元),81501,55316,23910,121060,84665,53076,22342,99234,72877,45579,18446,80207,53307,32388,11186,60443,38464,25738,58159,48457,35876,
主营业务利润(万元),54586,37250,16830,82757,59528,36952,15078,70912,52073,33073,13249,58879,38237,22822,7468,39546,25041,16366,37410,33844,24600,
营业利润(万元),30682,23699,11174,45452,35090,21459,8821,46130,32496,19971,7096,34881,23225,13077,3566,28736,17057,11063,29069,26936,20734,
投资收益(万元),5600,3698,1812,5887,4450,2352,1226,1336,250,85,53,3,154,59,--,--,--,--,--,-1,-24,
营业外收支净额(万元),792,317,260,5003,4673,4316,199,10754,6383,4783,1575,13152,9368,7803,6061,8203,6798,3635,7318,4624,980,
利润总额(万元),31474,24017,11434,50455,39763,25775,9020,56884,38879,24754,8671,48033,32592,20881,9626,36939,23855,14699,36387,31560,21714,
净利润(万元),27760,21474,9953,45054,35656,23164,8127,51922,35579,22708,8094,44306,29639,18913,8113,31230,20132,12450,30575,28372,19509,
净利润(扣除非经常性损益后)(万元),22281,17872,8071,35036,27308,17222,6818,40483,29054,17940,6439,32059,--,11746,--,24262,14387,9353,24345,23907,18535,
经营活动产生的现金流量净额(万元),21980,13988,254,50257,26829,18695,4591,56841,34430,23327,5724,46475,30625,16861,7656,26079,13693,8162,36738,36821,9445,
现金及现金等价物净增加额(万元),27465,26453,40704,11962,11056,23561,-3365,-12469,-29374,-1071,-6253,6150,73461,53121,57384,12324,4631,3248,25512,4421,4896,
总资产(万元),280388,280261,293050,287492,266362,245975,236164,245719,223100,192031,174259,194629,174570,156473,147636,88270,75713,70966,62988,34939,35369,
流动资产(万元),142198,162981,215252,211730,148081,152417,146932,159421,146963,146569,130690,153411,139108,123482,117302,59375,52264,47134,43135,22717,25207,
总负债(万元),74511,69657,72353,76755,64950,57123,35342,53024,46748,28551,25392,23849,18458,11086,13049,11495,10036,12970,17679,21422,13873,
流动负债(万元),66801,65278,67857,72142,60452,52527,30649,48233,42552,24419,21236,19665,14774,7391,9359,7778,6286,7409,12364,21137,13218,
股东权益不含少数股东权益(万元),205877,210604,220697,210737,201413,188852,200821,192695,176352,163480,148867,170780,156113,145387,134587,76776,65678,57996,45309,13517,21495,
净资产收益率加权(%),12.91,9.86,4.61,22.59,18.24,11.86,4.13,29.8,21.11,13.59,4.63,29.84,21.41,14.37,6.25,51.09,36.23,24.09,118.48,87.95,166.16,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
